Rank,Title,Citations,Year,URL,Description
11,Design Guidelines for High-Performance SCM Hierarchies,38,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:hqOjcs7Dif8C,"With emerging storage-class memory (SCM) nearing commercialization, there is evidence that it will deliver the much-anticipated high density and access latencies within only a few factors of DRAM. Nevertheless, the latency-sensitive nature of memory-resident services makes seamless integration of SCM in servers questionable. In this paper, we ask the question of how best to introduce SCM for such servers to improve overall performance/cost over existing DRAM-only architectures. We first show that even with the most optimistic latency projections for SCM, the higher memory access latency results in prohibitive performance degradation. However, we find that deployment of a modestly sized high-bandwidth 3D stacked DRAM cache makes the performance of an SCM-mostly memory system competitive. The high degree of spatial locality that memory-resident services exhibit not only simplifies the DRAM cache …"
12,OneEdge: An Efficient Control Plane for Geo-Distributed Infrastructures,32,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:4TOpqqG69KYC,"Resource management for geo-distributed infrastructures is challenging due to the scarcity and non-uniformity of edge resources, as well as the high client mobility and workload surges inherent to situation awareness applications. Due to their centralized nature, state-of-the-art schedulers that work well in datacenters lack the performance and feature requirements of such applications. We present OneEdge, a hybrid control plane that enables autonomous decision-making at edge sites for localized, rapid single-site application deployment. Edge sites handle mobility, churn, and load spikes, by cooperating with a centralized controller that allows coordinated multi-site scheduling and dynamic reconfiguration. OneEdge's scheduling decisions are driven by each application's end-to-end service level objective (E2E SLO) as well as the specific requirements of situation awareness applications. OneEdge's novel …"
13,CoaXiaL: A CXL-Centric Memory System for Scalable Servers,31,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:R3hNpaxXUhUC,"The memory system is a major performance determinant for server processors. Ever-growing core counts and datasets demand higher memory bandwidth and capacity. DDR—the dominant processor interface to memory—requires a large number of on-chip pins, which is a scarce resource, thus limiting the processor’s memory bandwidth. With limited bandwidth, multiple concurrent memory requests experience significant queuing delays that often overshadow DRAM’s service time and degrade performance. We present CoaXial, a memory system design for throughput-oriented manycore servers that replaces all of the processor’s DDR interfaces with the pin-efficient CXL interface, which offers higher bandwidth per pin. While such replacement incurs a considerable latency overhead, we demonstrate that, for many workloads, and with careful integration, CXL’s higher bandwidth more than offsets its latency premium …"
14,Atomic Object Reads for In-Memory Rack-Scale Computing,31,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:LkGwnXOMwfcC,"A distributed memory system including a plurality of chips, a plurality of nodes that are distributed across the plurality of chips such that each node is comprised within a chip, each node includes a dedicated local memory and a processor core, and each local memory is configured to be accessible over network communication, a network interface for each node, the network interface configured such that a corre sponding network interface of each node is integrated in a coherence domain of the chip of the corresponding node, wherein each of the network interfaces are configured to support a one-sided operation, the network interface directly reading or writing in the dedicated local memory of the corresponding node without involving a processor core, and the one-sided operation is configured such that the processor core of a corresponding node uses a protocol to directly inject a remote memory access for read or …"
15,SABRes: Atomic Object Reads for In-Memory Rack-Scale Computing,31,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:W7OEmFMy1HYC,"Modern in-memory services rely on large distributed object stores to achieve the high scalability essential to ser-vice thousands of requests concurrently. The independent and unpredictable nature of incoming requests results in random accesses to the object store, triggering frequent remote memory accesses. State-of-the-art distributed memory frameworks leverage the one-sided operations offered by RDMA technology to mitigate the traditionally high cost of remote memory access. Unfortunately, the limited semantics of RDMA one-sided operations bound remote memory access atomicity to a single cache block; therefore, atomic remote object access relies on software mechanisms. Emerging highly integrated rack-scale systems that reduce the latency of one-sided operations to a small multiple of DRAM latency expose the overhead of these software mechanisms as a major latency contributor. This technology …"
16,Turbo: SmartNIC-Enabled Dynamic Load Balancing of µs-Scale RPCss,20,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:L8Ckcad2t8MC,"Online services are decomposed into fine-grained software components that communicate over the network using fine-grained Remote Procedure Calls (RPCs). Inter-server communication often exhibits patterns of wide RPC fan-outs between software tiers, raising the well-known tail at scale effect and necessitating mechanisms that curb long response tail latencies. When handling µs-scale RPCs, request distribution across the cores of multicore servers is a major determinant of the resulting tail latency. Software approaches for inter-core RPC balancing introduce considerable overheads, throttling a server’s peak throughput. On the other hand, existing NIC-based hardware mechanisms ameliorate software and inter-core synchronization overheads, but result in inter-core load imbalance that leaves significant performance improvement headroom.We introduce Turbo, a hardware on-NIC load-balancing …"
17,eCloud: A Vision for the Evolution of the Edge-Cloud Continuum,20,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:YOwf2qJgpHMC,"We present a holistic vision for the edge-cloud ecosystem, with the intent of spurring the creation of next-generation technologies for futuristic applications that operate at computational-perception speeds to convert sensed data to actionable knowledge."
18,An Analysis of Load Imbalance in Scale-Out Data Serving,18,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:Y0pCki6q_DkC,"Despite the natural parallelism across lookups, performance of distributed key-value stores is often limited due to load imbalance induced by heavy skew in the popularity distribution of the dataset. To avoid violating service level objectives expressed in terms of tail latency, systems tend to keep server utilization low and organize the data in micro-shards, which in turn provides units of migration and replication for the purpose of load balancing. These techniques reduce the skew, but incur additional monitoring, data replication and consistency maintenance overheads. This work shows that the trend towards extreme scale-out will further exacerbate the skew-induced load imbalance, and hence the overhead of migration and replication."
19,Mitigating Load Imbalance in Distributed Data Serving with Rack-Scale Memory Pooling,16,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:3fE2CSJIrl8C,"To provide low-latency and high-throughput guarantees, most large key-value stores keep the data in the memory of many servers. Despite the natural parallelism across lookups, the load imbalance, introduced by heavy skew in the popularity distribution of keys, limits performance. To avoid violating tail latency service-level objectives, systems tend to keep server utilization low and organize the data in micro-shards, which provides units of migration and replication for the purpose of load balancing. These techniques reduce the skew but incur additional monitoring, data replication, and consistency maintenance overheads. In this work, we introduce RackOut, a memory pooling technique that leverages the one-sided remote read primitive of emerging rack-scale systems to mitigate load imbalance while respecting service-level objectives. In RackOut, the data are aggregated at rack-scale granularity, with all of the …"
20,StarNUMA: Mitigating NUMA Challenges with Memory Pooling,12,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:e5wmG9Sq2KIC,"Large multi-socket machines are mission-critical high-performance systems for workloads requiring massive memory shared by hundreds of processors. Beyond eight sockets, such systems typically feature multi-hop inter-socket networks, exacerbating the Non-Uniform Memory Access (NUMA) challenge. NUMA effects stem from major disparity in latency and bandwidth characteristics of local and remote memory, often in the 4–10× range. While judicious data placement across the distributed memory's fragments can ameliorate NUMA effects, we observe that in challenging workloads with irregular access patterns, a large fraction of accessed pages are “vagabond”: being actively shared by multiple sockets, they lack a fitting home socket location. On 16-socket systems, such pages incur up to 75% remote memory accesses, which encounter significant latency overheads and bandwidth bottlenecks. StarNUMA …"
21,COMET: A Comprehensive Cluster Design Methodology for Distributed Deep Learning Training,10,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:dhFuZR0502QC,"Modern Deep Learning (DL) models have grown to sizes requiring massive clusters of specialized, high-end nodes to train. Designing such clusters to maximize both performance and utilization--to amortize their steep cost--is a challenging task requiring careful balance of compute, memory, and network resources. Moreover, a plethora of each model's tuning knobs drastically affect the performance, with optimal values often depending on the underlying cluster's characteristics, which necessitates a complex cluster-workload co-design process. To facilitate the design space exploration of such massive DL training clusters, we introduce COMET, a holistic cluster design methodology and workflow to jointly study the impact of parallelization strategies and key cluster resource provisioning on the performance of distributed DL training. We develop a step-by-step process to establish a reusable and flexible methodology, and demonstrate its application with case studies of training large models on cluster configurations of variable compute, memory, and network resources. Our case studies demonstrate COMET's utility in identifying promising architectural optimization directions and guiding system designers in configuring key model and cluster parameters. To illustrate, cluster configuration comparisons identify performance differences of up to 7.7x and highlight performance optimization opportunities of up to 1.4x when employing memory expansion as an optimization technique."
22,Patching up Network Data Leaks with Sweeper,9,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:QIV2ME_5wuYC,"Datacenters have witnessed a staggering evolution in networking technologies, driven by insatiable application demands for larger datasets and inter-server data transfers. Modern NICs can already handle 100s of Gbps of traffic, a bandwidth capability equivalent to several memory channels. Direct Cache Access mechanisms like DDIO that contain network traffic inside the CPU’s caches are therefore essential to effectively handle growing network traffic rates. However, a growing body of work reveals instances of a critical DDIO weakness known as “leaky DMA”, occurring when a significant fraction of network traffic leaks from the CPU’s caches to memory. We find that such network data leaks cap the network bandwidth a server can effectively utilize. We identify that a major culprit for such network data leaks are evictions of already consumed dirty network buffers. Our key insight is that buffers already consumed by the …"
23,Cooperative Concurrency Control for Write-Intensive Key-Value Workloads,8,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:9ZlFYXVOiuMC,"Key-Value Stores (KVS) are foundational infrastructure components for online services. Due to their latency-critical nature, today’s best-performing KVS contain a plethora of full-stack optimizations commonly targeting read-mostly, popularity-skewed workloads. Motivated by production studies showing the increased prevalence of write-intensive workloads, we break down the KVS workload space into four distinct classes, and argue that current designs are only sufficient for two of them. The reason is that KVS concurrency control protocols expose a fundamental tradeoff: avoiding synchronization by partitioning writes across threads is mandatory for high throughput, but necessarily creates load imbalance that grows with core count and write fraction. We break this tradeoff with C-4, a co-design between NIC hardware and KVS software that judiciously separates write requests into two classes: independent ones that …"
24,NFSlicer: Data Movement Optimization for Shallow Network Functions,7,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:mVmsd5A6BfQC,"Network Function (NF) deployments on commodity servers have become ubiquitous in datacenters and enterprise settings. Many commonly used NFs such as firewalls, load balancers and NATs are shallow - i.e., they only examine the packet's header, despite the entire packet being transferred on and off the server. As a result, the gap between moved and inspected data when handling large packets exceeds 20x. At modern network rates, such excess data movement is detrimental to performance, hurting both the average and 90% tail latency of large packets by up to 1.7x. Our thorough performance analysis identifies high contention on the NIC-server PCIe interface and in the server's memory hierarchy as the main bottlenecks. We introduce NFSlicer, a data movement optimization implemented as a NIC extension to mitigate the bottlenecks stemming from data movement deluge in deployments of shallow NFs on commodity servers. NFSlicer only transfers the small portion of each packet that the deployed NFs actually inspect, by slicing the packet's payload and temporarily storing it in on-NIC memory. When the server later transmits the processed packet, NFSlicer splices it to its previously sliced payload. We develop a software-based emulation platform and demonstrate that NFSlicer effectively minimizes data movement between the NIC and the server, bridging the latency gap between small and large packet NF processing. On a range of shallow NFs handling 1518B packets, NFSlicer reduces average and 90% tail latency by up to 17% / 29%, respectively."
25,Algorithm/Architecture Co-Design for Near-Memory Processing,7,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:roLk4NBRz8UC,"With mainstream technologies to couple logic tightly with memory on the horizon, near-memory processing has re-emerged as a promising approach to improving performance and energy for data-centric computing. DRAM, however, is primarily designed for density and low cost, with a rigid internal organization that favors coarse-grain streaming rather than byte-level random access. This paper makes the case that treating DRAM as a block-oriented streaming device yields significant efficiency and performance benefits, which motivate for algorithm/architecture co-design to favor streaming access patterns, even at the price of a higher order algorithmic complexity. We present the Mondrian Data Engine that drastically improves the runtime and energy efficiency of basic in-memory analytic operators, despite doing more work as compared to traditional CPU-optimized algorithms, which heavily rely on random …"
26,COSPlay: Leveraging Task-Level Parallelism for High-Throughput Synchronous Persistence,4,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:M3ejUd6NZC8C,"A key challenge in programming crash-consistent applications for Persistent Memory (PM) is achieving high performance while controlling the order of PM updates. Managing persist ordering from the CPU typically requires frequent synchronization points, which expose the PM’s high persist latency on the execution’s critical path. To mitigate this overhead, prior proposals relax the persistency model and decouple persistence from the program’s volatile execution, delegating persistence ordering to specialized hardware mechanisms such that persistent state lags behind volatile state. In this work, we identify the opportunity to mitigate the effect of persist latency by leveraging the task-level parallelism available in many PM applications, while preserving the stricter semantics of synchronous persistence and the familiar x86 persistency model. We introduce COSPlay, a software-hardware co-design that employs …"
27,IDIO: Orchestrating Inbound Network Data on Server Processors,4,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:ULOm3_A8WrAC,"Network bandwidth demand in datacenters is doubling every 12 to 15 months. In response to this demand, high-bandwidth network interface cards, each capable of transferring 100s of Gigabits of data per second, are making inroads into the servers of next-generation datacenters. Such unprecedented data delivery rates on server endpoints raise new challenges, as inbound network traffic placement decisions within the memory hierarchy have a direct impact on end-to-end performance. Modern server-class Intel processors leverage DDIO technology to steer all inbound network data into the last-level cache (LLC), regardless of the network traffic’s nature. This static data placement policy is suboptimal, both from a performance and an energy efficiency standpoint. In this work, we design IDIO, a framework that—unlike DDIO—dynamically decides where to place inbound network traffic within a server’s multi-level …"
28,Citadel: Rethinking Memory Allocation to Safeguard Against Inter-Domain Rowhammer Exploits,3,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:bEWYMUwI8FkC,"Rowhammer is a hardware security vulnerability at the heart of every DRAM-based memory system. Despite its discovery a decade ago, comprehensive defenses in current systems remain elusive, while the probability of successful attacks grows with DRAM density. Hardware-based defenses have proven ineffective due to substantial cost, delays in commercial adoption, and repeated circumventions by attackers, while more flexible software-based solutions incur major performance and memory capacity overheads or offer only limited protection. Citadel is a new memory allocator design that prevents Rowhammer-initiated security exploits by addressing the vulnerability’s root cause: physical adjacency of DRAM rows. It introduces flexible security domains and isolates them in physically disjoint memory regions, guaranteeing security by design. On a server system, Citadel supports thousands of security domains …"
29,Leveraging memory expansion to accelerate large-scale dl training,3,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:HDshCWvjkbEC,"Modern Deep Learning (DL) models require massive clusters of specialized, high-end nodes to train. Designing such clusters to maximize both performance and utilization is a challenging task requiring careful balance of compute, memory, and network resources. Moreover, a plethora of each model's tuning knobs drastically affect a cluster's performance, with optimal values often depending on the underlying hardware characteristics, thus necessitating a complex cluster-workload co-design process. To facilitate design space exploration, we develop Come T,a holistic cluster design methodology and workflow to jointly study the impact of parallelization strategies and key cluster resource provisioning on the performance of distributed DL training. In this short paper, we use Comet to focus on studying the impact of each compute node's memory system on overall cluster performance. We show that per-node memory …"
30,Safety hints for htm capacity abort mitigation,2,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:ZeXyd9-uunAC,"Hardware Transactional Memory (HTM) is a high-performance instantiation of the powerful programming abstraction of transactional memory, which simplifies the daunting— yet critically important—task of parallel programming. While many HTM implementations with variable complexity exist in the literature, commercially available HTMs impose rigid restrictions to transaction and system behavior, limiting their practical use. A key constraint is the limited size of supported transactions, implicitly capped by hardware buffering capacity. We identify the opportunity to expand the effective capacity of these limited hardware structures by being more selective in memory accesses that need to be tracked. We leverage compiler and virtual memory support to identify safe memory accesses, which can never cause a transaction abort, subsequently passed as safety hints to the underlying HTM. With minor extensions over a …"
31,Exploring Memory Expansion Designs for Training Mixture-of-Experts Models,2,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:qUcmZB5y_30C,"Memory Optimization Techniques. ZeRO [27] is a representative memory optimization technique. ZeRO-DP optimizes the model states by partitioning model parameters and removing replicates while ZeRO-R optimizes the residual states. ZeRO-DP has three stages: ZeRO-1, ZeRO-2, and ZeRO-3. Fullysharded data parallelism (FSDP)[5],[24],[36] is a library similar to ZeRO-3 that enables parameter sharding. Other previously proposed memory optimization techniques include memory-efficient optimizers [2],[32], recomputation [7],[25],[33], and memory harvesting [9]. Memory Offloading Techniques. The key idea behind memory offloading is to offload model parameters or optimizer states to remote memory, which is located away from local"
32,Network-Compute Co-Design for Distributed In-Memory Computing,2,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:UebtZRa9Y70C,"Modern online services have gradually become an integral part of everyday life for billions of users. Web search, email, social networking, and e-commerce are a few examples of such popular massive-scale services. At the time of writing, Google claims 1 billion Gmail users and 1.5 billion search engine users, servicing over 3.5 billion search queries per day [42, 84]. Facebook has over 1.4 billion daily and 2.1 billion monthly active users [58], while massive-scale online retailers Amazon and Alibaba receive online orders corresponding to 3 and 12 million daily item shipments, respectively [172]. With every user constantly generating data and each user request probing data services handling petabytes of data, data access demands are growing dramatically. To cope with such data and userbase deluge, online service providers deploy several massive-scale datacenters, each populated with tens of thousands of servers.In addition to the challenge of immense volume, online services have to be interactive, delivering seamless high-quality experience to all users; failing to do so may result in customer loss. Prior work has shown that users are sensitive to response latencies in the orders of hundreds of milliseconds [86, 131]. Experiences from real-life commercial settings corroborate this observation and highlight the dramatic impact of latency in company revenue: every 100ms of latency costs Amazon 1% in sales, while an extra 500ms in search page generation time drops traffic to Google by 20%[77]. It is therefore common for online service providers to set strict latency boundaries for servicing user requests as part of their service’s quality metric …"
33,Pushing the Memory Bandwidth Wall with CXL-enabled Idle I/O Bandwidth Harvesting,1,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:k_IJM867U9cC,"The continual increase of cores on server-grade CPUs raises demands on memory systems, which are constrained by limited off-chip pin and data transfer rate scalability. As a result, high-end processors typically feature lower memory bandwidth per core, at the detriment of memory-intensive workloads. We propose alleviating this challenge by improving the utility of the CPU's limited pins. In a typical CPU design process, the available pins are apportioned between memory and I/O traffic, each accounting for about half of the total off-chip bandwidth availability. Consequently, unless both memory and I/O are simultaneously highly utilized, such fragmentation leads to underutilization of the valuable off-chip bandwidth resources. An ideal architecture would offer I/O and memory bandwidth fungibility, allowing use of the aggregate off-chip bandwidth in the form required by each workload. In this work, we introduce SURGE, a software-supported architectural technique that boosts memory bandwidth availability by salvaging idle I/O bandwidth resources. SURGE leverages the capability of versatile interconnect technologies like CXL to dynamically multiplex memory and I/O traffic over the same processor interface. We demonstrate that SURGE-enhanced architectures can accelerate memory-intensive workloads on bandwidth-constrained servers by up to 1.3x."
34,Sassy: SmartNIC-Assisted Notification Delivery for μs-Scale RDMA Workloads,0,2026,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Mm-dHpMAAAAJ&pagesize=50&citation_for_view=Mm-dHpMAAAAJ:JV2RwH3_ST0C,"RDMA is the preferred ultra-low-latency transport in modern datacenters. As services decompose into latency-critical microservices, servers maintain hundreds to thousands of connections across tiers. However, RDMA's polling-based RPC notification struggles at high core and connection counts, forcing a tradeoff between idle polling, inter-core synchronization costs, and load imbalance—each limiting throughput for -scale services. We introduce Sassy, a smartNIC-based notification mechanism that breaks this tradeoff, optimizing the performance and scalability of servicing -scale RPCs over high connection counts. Sassy eliminates performance overheads stemming from idle polling and inter-core synchronization, while balancing the load of active RDMA connections across available cores. We implement Sassy on an FPGA-enhanced NIC and evaluate it on a range of traffic patterns, as well as a high …"
