Rank,Title,Citations,Year,URL,Description
22,PreSET: Improving performance of phase change memories by exploiting asymmetry in write times,206,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:qUcmZB5y_30C,"Phase Change Memory (PCM) is a promising technology for building future main memory systems. A prominent characteristic of PCM is that it has write latency much higher than read latency. Servicing such slow writes causes significant contention for read requests. For our baseline PCM system, the slow writes increase the effective read latency by almost 2X, causing significant performance degradation. This paper alleviates the problem of slow writes by exploiting the fundamental property of PCM devices that writes are slow only in one direction (SET operation) and are almost as fast as reads in the other direction (RESET operation). Therefore, a write operation to a line in which all memory cells have been SET prior to the write, will incur much lower latency. We propose PreSET, an architectural technique that leverages this property to pro-actively SET all the bits in a given memory line well in advance of the …"
23,Improving adversarial robustness of ensembles with diversity training,203,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:eflP2zaiRacC,"Deep Neural Networks are vulnerable to adversarial attacks even in settings where the attacker has no direct access to the model being attacked. Such attacks usually rely on the principle of transferability, whereby an attack crafted on a surrogate model tends to transfer to the target model. We show that an ensemble of models with misaligned loss gradients can provide an effective defense against transfer-based attacks. Our key insight is that an adversarial example is less likely to fool multiple models in the ensemble if their loss functions do not increase in a correlated fashion. To this end, we propose Diversity Training, a novel method to train an ensemble of models with uncorrelated loss functions. We show that our method significantly improves the adversarial robustness of ensembles and can also be combined with existing methods to create a stronger defense."
24,Cameo: A two-level memory organization with capacity of main memory and flexibility of hardware-managed cache,202,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:RYcK_YlVTxYC,"This paper analyzes the trade-offs in architecting stacked DRAM either as part of main memory or as a hardware-managed cache. Using stacked DRAM as part of main memory increases the effective capacity, but obtaining high performance from such a system requires Operating System (OS) support to migrate data at a page-granularity. Using stacked DRAM as a hardware cache has the advantages of being transparent to the OS and perform data management at a line-granularity but suffers from reduced main memory capacity. This is because the stacked DRAM cache is not part of the memory address space. Ideally, we want the stacked DRAM to contribute towards capacity of main memory, and still maintain the hardware-based fine-granularity of a cache. We propose CAMEO, a hardware-based Cache-like Memory Organization that not only makes stacked DRAM visible as part of the memory address space …"
25,DEUCE: Write-efficient encryption for non-volatile memories,198,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:ZHo1McVdvXMC,"Phase Change Memory (PCM) is an emerging Non Volatile Memory (NVM) technology that has the potential to provide scalable high-density memory systems. While the non-volatility of PCM is a desirable property in order to save leakage power, it also has the undesirable effect of making PCM main memories susceptible to newer modes of security vulnerabilities, for example, accessibility to sensitive data if a PCM DIMM gets stolen. PCM memories can be made secure by encrypting the data. Unfortunately, such encryption comes with a significant overhead in terms of bits written to PCM memory, causing half of the bits in the line to change on every write, even if the actual number of bits being written to memory is small. Our studies show that a typical writeback modifies, on average, only 12% of the bits in the cacheline. Thus, encryption causes almost a 4x increase in the number of bits written to PCM memories …"
26,{FlashBlox}: Achieving Both Performance Isolation and Uniform Lifetime for Virtualized {SSDs},190,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:nb7KW1ujOQ8C,"A longstanding goal of SSD virtualization has been to provide performance isolation between multiple tenants sharing the device. Virtualizing SSDs, however, has traditionally been a challenge because of the fundamental tussle between resource isolation and the lifetime of the device–existing SSDs aim to uniformly age all the regions of flash and this hurts isolation. We propose utilizing flash parallelism to improve isolation between virtual SSDs by running them on dedicated channels and dies. Furthermore, we offer a complete solution by also managing the wear. We propose allowing the wear of different channels and dies to diverge at fine time granularities in favor of isolation and adjusting that imbalance at a coarse time granularity in a principled manner. Our experiments show that the new SSD wears uniformly while the 99th percentile latencies of storage operations in a variety of multi-tenant settings are reduced by up to 3.1 x compared to software isolated virtual SSDs."
27,"Cleanupspec: An"" undo"" approach to safe speculation",183,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:uLbwQdceFCQC,"Speculation-based attacks affect hundreds of millions of computers. These attacks typically exploit caches to leak information, using speculative instructions to cause changes to the cache state. Hardware-based solutions that protect against such forms of attacks try to prevent any speculative changes to the cache sub-system by delaying them. For example, InvisiSpec, a recent work, splits the load into two operations: the first operation is speculative and obtains the value and the second operation is non-speculative and changes the state of the cache. Unfortunately, such a ""Redo"" based approach typically incurs slowdown due to the requirement of extra operations for correctly speculated loads, that form the large majority of loads. In this work, we propose CleanupSpec, an ""Undo""-based approach to safe speculation. CleanupSpec is a hardware-based solution that mitigates these attacks by undoing the changes to …"
28,A tagless coherence directory,182,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:YsMSGLbcyi4C,"A key challenge in architecting a CMP with many cores is maintaining cache coherence in an efficient manner. Directory-based protocols avoid the bandwidth overhead of snoop-based protocols, and therefore scale to a large number of cores. Unfortunately, conventional directory structures incur significant area overheads in larger CMPs. The Tagless Coherence Directory (TL) is a scalable coherence solution that uses an implicit, conservative representation of sharing information. Conceptually, TL consists of a grid of small Bloom filters. The grid has one column per core and one row per cache set. TL uses 48% less area, 57% less leakage power, and 44% less dynamic energy than a conventional coherence directory for a 16-core CMP with 1MB private L2 caches. Simulations of commercial and scientific workloads indicate that TL has no statistically significant impact on performance, and incurs only a 2.5 …"
29,"Afs: Accurate, fast, and scalable error-decoding for fault-tolerant quantum computers",179,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:L7CI7m0gUJcC,"Quantum computers promise computational advantages for many important problems across various application domains. Unfortunately, physical quantum devices are highly susceptible to errors that limit us from running most of these quantum applications. Quantum Error Correction (QEC) codes are required to implement Fault-Tolerant Quantum Computers (FTQC) on which computations can be performed without encountering errors. Error decoding is a critical component of quantum error correction and is responsible for transforming a set of qubit measurements generated by the QEC code, called the syndrome, into error locations and error types. For the feasibility of implementation, error decoders must not only identify errors with high accuracy, but also be fast and scalable to a large number of qubits. Unfortunately, most of the prior works on error decoding have focused primarily only on the accuracy and have …"
30,Defending against model stealing attacks with adaptive misinformation,178,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:tKAzc9rXhukC,"Deep Neural Networks (DNNs) are susceptible to model stealing attacks, which allows a data-limited adversary with no knowledge of the training dataset to clone the functionality of a target model, just by using black-box query access. Such attacks are typically carried out by querying the target model using inputs that are synthetically generated or sampled from a surrogate dataset to construct a labeled dataset. The adversary can use this labeled dataset to train a clone model, which achieves a classification accuracy comparable to that of the target model. We propose"" Adaptive Misinformation"" to defend against such model stealing attacks. We identify that all existing model stealing attacks invariably query the target model with Out-Of-Distribution (OOD) inputs. By selectively sending incorrect predictions for OOD queries, our defense substantially degrades the accuracy of the attacker's clone model (by up to 40%), while minimally impacting the accuracy (< 0.5%) for benign users. Compared to existing defenses, our defense has a significantly better security vs accuracy trade-off and incurs minimal computational overhead."
31,A case for multi-programming quantum computers,176,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:_Ybze24A_UAC,"Existing and near-term quantum computers face significant reliability challenges because of high error rates caused by noise. Such machines are operated in the Noisy Intermediate Scale Quantum (NISQ) model of computing. As NISQ machines exhibit high error-rates, only programs that require a few qubits can be executed reliably. Therefore, NISQ machines tend to underutilize its resources. In this paper, we propose to improve the throughput and utilization of NISQ machines by using multi-programming and enabling the NISQ machine to concurrently execute multiple workloads. Multi-programming a NISQ machine is non-trivial. This is because, a multi-programmed NISQ machine can have an adverse impact on the reliability of the individual workloads. To enable multi-programming in a robust manner, we propose three solutions. First, we develop methods to partition the qubits into multiple reliable regions …"
32,Mitigating measurement errors in quantum computers by exploiting state-dependent bias,174,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:W5xh706n7nkC,"Quantum computers are susceptible to errors. While quantum computers can be guarded against errors using error correction codes, near-term quantum computers will not have sufficient number of qubits to implement error correction and must perform their computation in the presence of errors. Qubit measurement is typically the most error-prone operation on a quantum computer, with measurement errors ranging from 8% to 30% reported on current machines. This goal of this paper is to mitigate measurement errors by exploiting the state-dependent bias of measurement errors. Experiments on the IBM-Q5 and IBM-Q14 machines show variation in measurement errors depending on the state being measured. For example, measuring an all-zero state on IBM-Q5 has a fidelity of 84%; however, the fidelity drops to 62% while measuring the all-one state. To improve measurement fidelity, we propose Invert-and …"
33,Pay-as-you-go: Low-overhead hard-error correction for phase change memories,169,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EWU0STsAAAAJ&pagesize=50&citation_for_view=EWU0STsAAAAJ:8k81kl-MbHgC,"Phase Change Memory (PCM) suffers from the problem of limited write endurance. This problem is exacerbated because of the high variability in lifetime across PCM cells, resulting in weaker cells failing much earlier than nominal cells. Ensuring long lifetimes under high variability requires that the design can correct a large number of errors for any given memory line. Unfortunately, supporting high levels of error correction for all lines incurs significantly high overhead, often exceeding 10% of overall memory capacity. Such an overhead may be too high for wide-scale adoption of PCM, given that memory market is typically very cost-sensitive. This paper reduces the storage required for error correction by making the key observation that only a few lines require high levels of hard-error correction. Therefore, prior approaches that uniformly allocated large number of error correction entries for all lines are inefficient, as …"
