Rank,Title,Citations,Year,URL,Description
11,Automata vs Linear-Programming Discounted-Sum Inclusion,12,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:W7OEmFMy1HYC,"The problem of quantitative inclusion formalizes the goal of comparing quantitative dimensions between systems such as worst-case execution time, resource consumption, and the like. Such systems are typically represented by formalisms such as weighted logics or weighted automata. Despite its significance in analyzing the quality of computing systems, the study of quantitative inclusion has mostly been conducted from a theoretical standpoint. In this work, we conduct the first empirical study of quantitative inclusion for discounted-sum weighted automata (DS-inclusion, in short).Currently, two contrasting approaches for DS-inclusion exist: the linear-programming based DetLP and the purely automata-theoretic BCV. Theoretical complexity of DetLP is exponential in time and space while of BCV is PSPACE-complete. All practical implementations of BCV, however, are also exponential in time and space. Hence, it …"
12,Specification-guided reinforcement learning,11,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:R3hNpaxXUhUC,"The problem of reinforcement learning (RL) is to generate an optimal policy w.r.t. a given task in an unknown environment. Traditionally, the task is encoded in the form of a reward function which becomes cumbersome for long-horizon goals. An appealing alternate is to use logical specifications, opening the direction of RL from logical specifications. This paper summarizes the trials and triumphs in developing highly performant algorithms and obtain theoretical guarantees in RL from logical specifications."
13,Synthesis of coordination programs from linear temporal specifications,10,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:_kc_bZDykSQC,"This paper presents a method for synthesizing a reactive program to coordinate the actions of a group of other reactive programs so that the combined system satisfies a temporal specification of its desired long-term behavior. Traditionally, reactive synthesis has been applied to the construction of a stateful hardware circuit. This work is motivated by applications to other domains, such as the IoT (the Internet of Things) and robotics, where it is necessary to coordinate the actions of multiple sensors, devices, and robots to carry out a task. The mathematical model represents each agent as a process in Hoare’s CSP model. Given a network of interacting agents, called an environment, and a temporal specification of long-term behavior, the synthesis method constructs a coordinator process (if one exists) that guides the actions of the environment agents so that the combined system is deadlock-free and satisfies the …"
14,Adapting Behaviors via Reactive Synthesis,9,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:QIV2ME_5wuYC,"In the Adapter Design Pattern, a programmer implements a Target interface by constructing an Adapter that accesses an existing Adaptee code. In this work, we present a reactive synthesis interpretation to the adapter design pattern, wherein an algorithm takes an Adaptee and a Target transducers, and the aim is to synthesize an Adapter transducer that, when composed with the Adaptee, generates a behavior that is equivalent to the behavior of the Target. One use of such an algorithm is to synthesize controllers that achieve similar goals on different hardware platforms. While this problem can be solved with existing synthesis algorithms, current state-of-the-art tools fail to scale. To cope with the computational complexity of the problem, we introduce a special form of specification format, called Separated GR(k), which can be solved with a scalable synthesis algorithm but still allows for a large set of realistic …"
15,Multi-agent systems with quantitative satisficing goals,8,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:_Qo2XoVZTnwC,"In the study of reactive systems, qualitative properties are usually easier to model and analyze than quantitative properties. This is especially true in systems where mutually beneficial cooperation between agents is possible, such as multi-agent systems. The large number of possible payoffs available to agents in reactive systems with quantitative properties means that there are many scenarios in which agents deviate from mutually beneficial outcomes in order to gain negligible payoff improvements. This behavior often leads to less desirable outcomes for all agents involved. For this reason we study satisficing goals, derived from a decision-making approach aimed at meeting a good-enough outcome instead of pure optimization. By considering satisficing goals, we are able to employ efficient automata-based algorithms to find pure-strategy Nash equilibria. We then show that these algorithms extend to scenarios in which agents have multiple thresholds, providing an approximation of optimization while still retaining the possibility of mutually beneficial cooperation and efficient automata-based algorithms. Finally, we demonstrate a one-way correspondence between the existence of -equilibria and the existence of equilibria in games where agents have multiple thresholds."
16,Synthesis from satisficing and temporal goals,7,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:ZeXyd9-uunAC,"Reactive synthesis from high-level specifications that combine hard constraints expressed in Linear Temporal Logic (LTL) with soft constraints expressed by discounted sum (DS) rewards has applications in planning and reinforcement learning. An existing approach combines techniques from LTL synthesis with optimization for the DS rewards but has failed to yield a sound algorithm. An alternative approach combining LTL synthesis with satisficing DS rewards (rewards that achieve a threshold) is sound and complete for integer discount factors, but, in practice, a fractional discount factor is desired. This work extends the existing satisficing approach, presenting the first sound algorithm for synthesis from LTL and DS rewards with fractional discount factors. The utility of our algorithm is demonstrated on robotic planning domains."
17,Reinforcement Learning from Reachability Specifications: PAC Guarantees with Expected Conditional Distance,5,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:TFP_iSt0sucC,"Reinforcement Learning (RL) from temporal logical specifications is a fundamental problem in sequential decision making. One of the basic and core such specification is the reachability specification that requires a target set to be eventually visited. Despite strong empirical results for RL from such specifications, the theoretical guarantees are bleak, including the impossibility of Probably Approximately Correct (PAC) guarantee for reachability specifications. Given the impossibility result, in this work we consider the problem of RL from reachability specifications along with the information of expected conditional distance (ECD). We present (a) lower bound results which establish the necessity of ECD information for PAC guarantees and (b) an algorithm that establishes PAC-guarantees given the ECD information. To the best of our knowledge, this is the first RL from reachability specifications that does not make any assumptions on the underlying environment to learn policies."
18,Automata-Based Quantitative Verification,3,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:aqlVkmm33-oC,"The analysis of quantitative properties of computing systems, or quantitative analysis in short, is an emerging area in automated formal analysis. Such properties address aspects such as costs and rewards, quality measures, resource consumption, distance metrics, and the like. So far, several applications of quantitative analysis have been identified, including formal guarantees for reinforcement learning, planning under resource constraints, and verification of (multi-agent) on-line economic protocols."
19,Inductive generalization in reinforcement learning from specifications,2,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:iH-uZ7U-co4C,"We present a novel inductive generalization framework for RL from logical specifications. Many interesting tasks in RL environments have a natural inductive structure. These inductive tasks have similar overarching goals but they differ inductively in low-level predicates and distributions. We present a generalization procedure that leverages this inductive relationship to learn a higher-order function, a policy generator, that generates appropriately adapted policies for instances of an inductive task in a zero-shot manner. An evaluation of the proposed approach on a set of challenging control benchmarks demonstrates the promise of our framework in generalizing to unseen policies for long-horizon tasks."
20,DAG-Based Compositional Approaches for LTLf to DFA Conversions,2,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:isC4tDSrTZIC,"Scalable and efficient conversions of LTL over finite horizon (LTLf) to their deterministic finite automata (DFA) remain a critical bottleneck in several applications of L T L f. Recently, compositional approaches have seen remarkable success in scaling the conversion to large formulas. Here the input formula is first decomposed into smaller subformulas, each of which can be easily converted to their DFAs, then these DFAs are composed to generate the desired DFA. This work proposes a series of simple-yet-effective optimizations to improve the performance of compositional approaches based on reducing the number of composition steps required to generate the desired DFA. We incorporate these optimizations in a tool called Lisa2 that builds on one of the state-of-the-art tools for LTLf-to-DFA con-version. A comprehensive empirical evaluation of Lisa2 demon-strates overall improvements on both parameters of the …"
21,Algorithmic analysis of Regular repeated games,2,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:zYLM7Y9cAGgC,"The problem on computing rational behaviors in multi-agent systems with selfish agents (Games) has become paramount for the analysis of such systems.{\em Nash equilibria} is one of the most central notions of rational behavior. While the problem of computing Nash equilibria in simple games is well understood, the same cannot be said for more complex games.{\em Repeated games} are one such class of games."
22,INTERLEAVE: A Faster Symbolic Algorithm for Maximal End Component Decomposition,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:maZDTaKrznsC,"This paper presents a novel symbolic algorithm for the Maximal End Component (MEC) decomposition of a Markov Decision Process (MDP). The key idea behind our algorithm INTERLEAVE is to interleave the computation of Strongly Connected Components (SCCs) with eager elimination of redundant state-action pairs, rather than performing these computations sequentially as done by existing state-of-the-art algorithms. Even though our approach has the same complexity as prior works, an empirical evaluation of INTERLEAVE on the standardized Quantitative Verification Benchmark Set demonstrates that it solves more benchmarks (out of 368) than the closest previous algorithm. On the 149 benchmarks that prior approaches can solve, we demonstrate a average speedup in runtime."
23,Certification-Guided Evaluation of Reinforcement Learning Generalization,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:k_IJM867U9cC,"This work presents a logic-driven framework to evaluate the performance of reinforcement learning (RL) algorithms in terms of their ability to generalize to unseen tasks. Our framework defines a family of inductive reachability tasks, characterized by structural similarities in task dynamics, enabling evaluation of generalization capabilities. We introduce a neural certificate function that validates trajectories generated by RL algorithms by enforcing key conditions, thereby serving as a litmus test for RL generalization. We empirically demonstrate our method’s capability in certifying generalization for both generalizable RL algorithms, such as GenRL, VariBAD, PSMP and C-Learning and standard RL baselines, such as PPO and ARS across diverse benchmarks, including Car-Parking, Reacher, and Fetch Reach environments. Results show that a lower percentage of certificate function violations correlates with a higher number of test tasks successfully solved, highlighting the effectiveness of our framework in evaluating and distinguishing generalization capabilities of RL algorithms. This work provides a principled approach for benchmarking RL generalization."
24,Comparator automata in quantitative verification,0,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:hC7cP41nSMkC,Description not available
25,Comparator Automata in Quantitative,0,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bd9Rk1MAAAAJ&pagesize=50&citation_for_view=bd9Rk1MAAAAJ:M3NEmzRMIkIC,"The notion of comparison between system runs is fundamental in formal verification. This concept is implicitly present in the verification of qualitative systems, and is more pronounced in the verification of quantitative systems. In this work, we identify a novel mode of com-parison in quantitative systems: the online comparison of the aggregate values of two sequences of quantitative weights. This notion is embodied by comparator automata (comparators, in short), a new class of automata that read two infinite sequences of weights synchronously and relate their aggregate values.We show that comparators that are finite-state and accept by the Büchi condition lead to generic algorithms for a number of well-studied problems, including the quantitative inclusion and winning strategies in quantitative graph games with incomplete information, as well as related non-decision problems, such as obtaining a finite representation of all counterexamples in the quantitative inclusion problem. We study comparators for two aggregate functions: discounted-sum and limit-average. We prove that the discounted-sum comparator is w-regular for all integral discount factors. Not every aggregate function, however, has an w-regular comparator. Specifically, we show that the language of sequence-pairs for which limit-average aggregates exist is neither w-regular nor w-context-free. Given this result, we introduce the notion of prefix-average as a relaxation of limit-average aggregation, and show that it admits w-context-free comparators."
