Rank,Title,Citations,Year,URL,Description
17,Taming transitive redundancy for context-free language reachability,18,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:TFP_iSt0sucC,"Given an edge-labeled graph, context-free language reachability (CFL-reachability) computes reachable node pairs by deriving new edges and adding them to the graph. The redundancy that limits the scalability of CFL-reachability manifests as redundant derivations, i.e., identical edges can be derived multiple times due to the many paths between two reachable nodes. We observe that most redundancy arises from the derivations involving transitive relations of reachable node pairs. Unfortunately, existing techniques for reducing redundancy in transitive-closure-based problems are either ineffective or inapplicable to identifying and eliminating redundant derivations during on-the-fly CFL-reachability solving. This paper proposes a scalable yet precision-preserving approach to all-pairs CFL-reachability analysis by taming its transitive redundancy. Our key insight is that transitive relations are intrinsically ordered …"
18,On the complexity of bidirected interleaved Dyck-reachability,17,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:4JMBOYKVnBMC,"Many program analyses need to reason about pairs of matching actions, such as call/return, lock/unlock, or set-field/get-field. The family of Dyck languages {Dk}, where Dk has k kinds of parenthesis pairs, can be used to model matching actions as balanced parentheses. Consequently, many program-analysis problems can be formulated as Dyck-reachability problems on edge-labeled digraphs. Interleaved Dyck-reachability (InterDyck-reachability), denoted by Dk ⊙ Dk-reachability, is a natural extension of Dyck-reachability that allows one to formulate program-analysis problems that involve multiple kinds of matching-action pairs. Unfortunately, the general InterDyck-reachability problem is undecidable. In this paper, we study variants of InterDyck-reachability on bidirected graphs, where for each edge ⟨ p, q ⟩ labeled by an open parenthesis ”(a”, there is an edge ⟨ q, p ⟩ labeled by the corresponding close …"
19,Speeding up SMT Solving via Compiler Optimization,16,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:maZDTaKrznsC,"SMT solvers are fundamental tools for reasoning about constraints in practical problems like symbolic execution and program synthesis. Faster SMT solving can improve the performance and precision of those analysis tools. Existing approaches typically speed up SMT solving by developing new heuristics inside particular solvers, which requires nontrivial engineering efforts. This paper presents a new perspective on speeding up SMT solving. We propose SMT-LLVM Optimizing Translation (SLOT), a solver-agnostic pre-processing approach that utilizes existing compiler optimizations to simplify SMT problem instances. We implement SLOT for the two most application-critical SMT theories, bitvectors, and floating-point numbers. Our extensive evaluation based on the standard SMT-LIB benchmarks shows that SLOT can substantially increase the number of solvable SMT formulas given fixed timeouts and achieve …"
20,Flow-augmented call graph: A new foundation for taming api complexity,16,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:u-x6o8ySG0sC,"Software systems often undergo significant changes in their life cycle, exposing increasingly complex API to their developers. Without methodical guidances, it is easy to become bogged down in a morass of complex API even for the professional software developers. This paper presents the Flow-Augmented Call Graph (FACG) for taming API complexity. Augmenting the call graph with control flow analysis brings us a new insight to capture the significance of the caller-callee linkages in the call graph. We apply the proposed FACG in API recommendation and compare our approach with the state-of-the-art approaches in the same domain. The evaluation result indicates that our approach is more effective in retrieving the relevant APIs with regard to the original API documentation."
21,Calling-to-reference context translation via constraint-guided CFL-reachability,12,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:mB3voiENLucC,"A calling context is an important piece of information used widely to help developers understand program executions (e.g., for debugging). While calling contexts offer useful control information, information regarding data involved in a bug (e.g., what data structure holds a leaking object), in many cases, can bring developers closer to the bug's root cause. Such data information, often exhibited as heap reference paths, has already been needed by many tools. The only way for a dynamic analysis to record complete reference paths is to perform heap dumping, which incurs huge runtime overhead and renders the analysis impractical. This paper presents a novel static analysis that can precisely infer, from a calling context of a method that contains a use (e.g., read or write) of an object, the heap reference paths leading to the object at the time the use occurs. Since calling context recording is much less expensive, our …"
22,Efficient algorithms for dynamic bidirected Dyck-reachability,11,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:j3f4tGmQtD8C,"Dyck-reachability is a fundamental formulation for program analysis, which has been widely used to capture properly-matched-parenthesis program properties such as function calls/returns and field writes/reads. Bidirected Dyck-reachability is a relaxation of Dyck-reachability on bidirected graphs where each edge u→(iv labeled by an open parenthesis “(i” is accompanied with an inverse edge v→)iu labeled by the corresponding close parenthesis “)i”, and vice versa. In practice, many client analyses such as alias analysis adopt the bidirected Dyck-reachability formulation. Bidirected Dyck-reachability admits an optimal reachability algorithm. Specifically, given a graph with n nodes and m edges, the optimal bidirected Dyck-reachability algorithm computes all-pairs reachability information in O(m) time. This paper focuses on the dynamic version of bidirected Dyck-reachability. In particular, we consider the problem of …"
23,Mutual Refinements of Context-Free Language Reachability,10,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:M3NEmzRMIkIC,"Context-free language reachability is an important program analysis framework, but the exact analysis problems can be intractable or undecidable, where CFL-reachability approximates such problems. For the same problem, there could be many over-approximations based on different CFLs \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$C_1,\ldots ,C_n$$\end{document}. Suppose the reachability result of each \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$C_i$$\end …"
24,Persistent pointer information,10,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:Tyk-4Ss8FVUC,"Pointer information, indispensable for static analysis tools, is expensive to compute and query. We provide a query-efficient persistence technique, Pestrie, to mitigate the costly computation and slow querying of precise pointer information. Leveraging equivalence and hub properties, Pestrie can compress pointer information and answers pointer related queries very efficiently. The experiment shows that Pestrie produces 10.5X and 17.5X smaller persistent files than the traditional bitmap and BDD encodings. Meanwhile, Pestrie is 2.9X to 123.6X faster than traditional demand-driven approaches for serving points-to related queries."
25,Single-Source-Single-Target Interleaved-Dyck Reachability via Integer Linear Programming,7,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:k_IJM867U9cC,"An interleaved-Dyck (InterDyck) language consists of the interleaving of two or more Dyck languages, where each Dyck language represents a set of strings of balanced parentheses.InterDyck-reachability is a fundamental framework for program analyzers that simultaneously track multiple properly-matched pairs of actions such as call/return, lock/unlock, or write-data/read-data.Existing InterDyck-reachability algorithms are based on the well-known tabulation technique. This paper presents a new perspective on solving InterDyck-reachability. Our key observation is that for the single-source-single-target InterDyck-reachability variant, it is feasible to summarize all paths from the source node to the target node based on path expressions. Therefore, InterDyck-reachability becomes an InterDyck-path-recognition problem over path expressions. Instead of computing summary edges as in traditional tabulation algorithms …"
26,Witnessability of Undecidable Problems,4,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:bEWYMUwI8FkC,"Many problems in programming language theory and formal methods are undecidable, so they cannot be solved precisely. Practical techniques for dealing with undecidable problems are often based on decidable approximations. Undecidability implies that those approximations are always imprecise. Typically, practitioners use heuristics and ad hoc reasoning to identify imprecision issues and improve approximations, but there is a lack of computability-theoretic foundations about whether those efforts can succeed. This paper shows a surprising interplay between undecidability and decidable approximations: there exists a class of undecidable problems, such that it is computable to transform any decidable approximation to a witness input demonstrating its imprecision. We call those undecidable problems witnessable problems. For example, if a program property P is witnessable, then there exists a computable …"
27,Conditional Lower Bound for Inclusion-Based Points-to Analysis,2,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:_Qo2XoVZTnwC,"Inclusion-based (i.e., Andersen-style) points-to analysis is a fundamental static analysis problem. The seminal work of Andersen gave a worst-case cubic time points-to analysis algorithm for C, where is proportional to the number of program variables. An algorithm is truly subcubic if it runs in time for some . Despite decades of extensive effort on improving points-to analysis, the cubic bound remains unbeaten. The best combinatorial analysis algorithms have a ""slightly subcubic"" complexity. It is an interesting open problem whether points-to analysis can be solved in truly subcubic time. In this paper, we prove that a truly subcubic time combinatorial algorithm for inclusion-based points-to analysis is unlikely: a truly subcubic combinatorial points-to analysis algorithm implies a truly subcubic combinatorial algorithm for Boolean Matrix Multiplication (BMM). BMM is a well-studied problem, and no truly subcubic combinatorial BMM algorithm has been known. The fastest combinatorial BMM algorithms run in time . Our result includes a simplified proof of the BMM-hardness of Dyck-reachability. The reduction is interesting in its own right. First, it is slightly stronger than the existing BMM-hardness results because our reduction only requires one type of parenthesis in Dyck-reachability (-reachability). Second, we formally attribute the ""cubic bottleneck"" to the need to solve -reachability, which captures the semantics of pointer references/dereferences. This new perspective enables a more general reduction that applies to programs with arbitrary pointer statements types. Last, our reduction based on …"
28,A Note on Dynamic Bidirected Dyck-Reachability with Cycles,0,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=u0TKjhIAAAAJ&pagesize=50&citation_for_view=u0TKjhIAAAAJ:JV2RwH3_ST0C,"Recently, Li et al. [2022] presented a dynamic Dyck-reachability algorithm for bidirected graphs. The basic idea is based on updating edge weights in a data structure called the merged graph . As noted in Krishna et al. [2023], the edge deletion procedure described in the algorithm of Li et al. [2022] cannot properly update the weights in the presence of cycles in . This note discusses the cycle case and the time complexity."
