Rank,Title,Citations,Year,URL,Description
11,A roofline model of energy,215,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:f2IySw72cVMC,"We describe an energy-based analogue of the time-based roofline model. We create this model from the perspective of algorithm designers and performance tuners, with the intent not of making exact predictions, but rather, developing highlevel analytic insights into the possible relationships among the time, energy, and power costs of an algorithm. The model expresses algorithms in terms of operations, concurrency, and memory traffic; and characterizes the machine based on a small number of simple cost parameters, namely, the time and energy costs per operation or per word of communication. We confirm the basic form of the model experimentally. From this model, we suggest under what conditions we ought to expect an algorithmic time-energy trade-off, and show how algorithm properties may help inform power management."
12,Petascale direct numerical simulation of blood flow on 200k cores and heterogeneous architectures,210,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:kNdYIx-mwKoC,"We present a fast, petaflop-scalable algorithm for Stokesian particulate flows. Our goal is the direct simulation of blood, which we model as a mixture of a Stokesian fluid (plasma) and red blood cells (RBCs). Directly simulating blood is a challenging multiscale, multiphysics problem. We report simulations with up to 200 million deformable RBCs. The largest simulation amounts to 90 billion unknowns in space. In terms of the number of cells, we improve the state-of-the art by several orders of magnitude: the previous largest simulation, at the same physical fidelity as ours, resolved the flow of O(1,000-10,000) RBCs. Our approach has three distinct characteristics: (1) we faithfully represent the physics of RBCs by using nonlinear solid mechanics to capture the deformations of each cell; (2) we accurately resolve the long-range, N-body, hydrodynamic interactions between RBCs (which are caused by the surrounding …"
13,Performance optimizations and bounds for sparse matrix-vector multiply,206,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:2osOgNQ5qMEC,"We consider performance tuning, by code and data structure reorganization, of sparse matrix-vector multiply (SpM×V), one of the most important computational kernels in scientific applications. This paper addresses the fundamental questions of what limits exist on such performance tuning, and how closely tuned code approaches these limits. Specifically, we develop upper and lower bounds on the performance (Mflop/s) of SpM×V when tuned using our previously proposed register blocking optimization. These bounds are based on the non-zero pattern in the matrix and the cost of basic memory operations, such as cache hits and misses. We evaluate our tuned implementations with respect to these bounds using hardware counter data on 4 different platforms and on test set of 44 sparse matrices. We find that we can often get within 20% of the upper bound, particularly on class of matrices from finite element …"
14,Falcon: fault localization in concurrent programs,203,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:5nxA0vEk-isC,"Concurrency fault are difficult to find because they usually occur under specific thread interleavings. Fault-detection tools in this area find data-access patterns among thread interleavings, but they report benign patterns as well as actual faulty patterns. Traditional fault-localization techniques have been successful in identifying faults in sequential, deterministic programs, but they cannot detect faulty data-access patterns among threads. This paper presents a new dynamic fault-localization technique that can pinpoint faulty data-access patterns in multi-threaded concurrent programs. The technique monitors memory-access sequences among threads, detects data-access patterns associated with a program's pass/fail results, and reports dataaccess patterns with suspiciousness scores. The paper also presents the description of a prototype implementation of the technique in Java, and the results of an empirical study …"
15,FROSTT: The formidable repository of open sparse tensors and tools,189,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:QUYzkoTeugQC,Description not available
16,Many-thread aware prefetching mechanisms for GPGPU applications,184,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:Wp0gIr-vW9MC,"We consider the problem of how to improve memory latency tolerance in massively multithreaded GPGPUs when the thread-level parallelism of an application is not sufficient to hide memory latency. One solution used in conventional CPU systems is prefetching, both in hardware and software. However, we show that straightforwardly applying such mechanisms to GPGPU systems does not deliver the expected performance benefits and can in fact hurt performance when not used judiciously. This paper proposes new hardware and software prefetching mechanisms tailored to GPGPU systems, which we refer to as many-thread aware prefetching (MT-prefetching) mechanisms. Our software MT-prefetching mechanism, called inter-thread prefetching, exploits the existence of common memory access behavior among fine-grained threads. For hardware MT-prefetching, we describe a scalable prefetcher training …"
17,Autotuning in high-performance computing applications,178,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:rPbfW60zdgkC,"Autotuning refers to the automatic generation of a search space of possible implementations of a computation that are evaluated through models and/or empirical measurement to identify the most desirable implementation. Autotuning has the potential to dramatically improve the performance portability of petascale and exascale applications. To date, autotuning has been used primarily in high-performance applications through tunable libraries or previously tuned application code that is integrated directly into the application. This paper draws on the authors' extensive experience applying autotuning to high-performance applications, describing both successes and future challenges. If autotuning is to be widely used in the HPC community, researchers must address the software engineering challenges, manage configuration overheads, and continue to demonstrate significant performance gains and portability …"
18,On the limits of GPU acceleration,178,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:YsMSGLbcyi4C,"This paper throws a small “wet blanket” on the hot topic of GPGPU acceleration, based on experience analyzing and tuning both multithreaded CPU and GPU implementations of three computations in scientific computing. These computations—(a) iterative sparse linear solvers;(b) sparse Cholesky factorization; and (c) the fast multipole method—exhibit complex behavior and vary in computational intensity and memory reference irregularity. In each case, algorithmic analysis and prior work might lead us to conclude that an idealized GPU can deliver better performance, but we find that for at least equal-effort CPU tuning and consideration of realistic workloads and calling-contexts, we can with two modern quad-core CPU sockets roughly match one or two GPUs in performance.Our conclusions are not intended to dampen interest in GPU acceleration; on the contrary, they should do the opposite: they partially illuminate the boundary between CPU and GPU performance, and ask architects to consider application contexts in the design of future coupled on-die CPU/GPU processors."
19,POET: Parameterized optimizations for empirical tuning,163,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:Tyk-4Ss8FVUC,"The excessive complexity of both machine architectures and applications have made it difficult for compilers to statically model and predict application behavior. This observation motivates the recent interest in performance tuning using empirical techniques. We present a new embedded scripting language, POET (parameterized optimization for empirical tuning), for parameterizing complex code transformations so that they can be empirically tuned. The POET language aims to significantly improve the generality, flexibility, and efficiency of existing empirical tuning systems. We have used the language to parameterize and to empirically tune three loop optimizations - interchange, blocking, and unrolling - for two linear algebra kernels. We show experimentally that the time required to tune these optimizations using POET, which does not require any program analysis, is significantly shorter than that when using a full …"
20,Statistical models for empirical search-based performance tuning,151,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:qjMakFHDy7sC,"Achieving peak performance from the computational kernels that dominate application performance often requires extensive machine-dependent tuning by hand. Automatic tuning systems have emerged in response, and they typically operate by (1) generating a large number of possible, reasonable implementations of a kernel, and (2) selecting the fastest implementation by a combination of heuristic modeling, heuristic pruning, and empirical search (i.e. actually running the code). This paper presents quantitative data that motivate the development of such a search-based system, using dense matrix multiply as a case study. The statistical distributions of performance within spaces of reasonable implementations, when observed on a variety of hardware platforms, lead us to pose and address two general problems which arise …"
21,When cache blocking of sparse matrix vector multiply works and why,142,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:zYLM7Y9cAGgC,"We present new performance models and more compact data structures for cache blocking when applied to sparse matrix-vector multiply (SpM × V). We extend our prior models by relaxing the assumption that the vectors fit in cache and find that the new models are accurate enough to predict optimum block sizes. In addition, we determine criteria that predict when cache blocking improves performance. We conclude with architectural suggestions that would make memory systems execute SpM × V faster."
22,HiCOO: Hierarchical storage of sparse tensors,138,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:dtdq7L-L3iMC,"This paper proposes a new storage format for sparse tensors, called Hierarchical COOrdinate (HiCOO; pronounced: “haiku”). It derives from coordinate (COO) format, arguably the de facto standard for general sparse tensor storage. HiCOO improves upon COO by compressing the indices in units of sparse tensor blocks, with the goals of preserving the “mode-agnostic” simplicity of COO while reducing the bytes needed to represent the tensor and promoting data locality. We evaluate HiCOO by implementing a single-node, multicore-parallel version of the matricized tensor-times-Khatri-Rao product (MTTKRP) operation, which is the most expensive computational core in the widely used CANDECOMP/PARAFAC decomposition (CPD) algorithm. This MTTKRP implementation achieves up to 23.0× (6.8× on average) speedup over COO format and up to 15.6× (3.1× on average) speedup over another state-of-the-art …"
23,Effective source-to-source outlining to support whole program empirical optimization,122,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:roLk4NBRz8UC,"Although automated empirical performance optimization and tuning is well-studied for kernels and domain-specific libraries, a current research grand challenge is how to extend these methodologies and tools to significantly larger sequential and parallel applications. In this context, we present the ROSE source-to-source outliner, which addresses the problem of extracting tunable kernels out of whole programs, thereby helping to convert the challenging whole-program tuning problem into a set of more manageable kernel tuning tasks. Our outliner aims to handle large scale C/C++, Fortran and OpenMP applications. A set of program analysis and transformation techniques are utilized to enhance the portability, scalability, and interoperability of source-to-source outlining. More importantly, the generated kernels preserve performance characteristics of tuning targets and can be easily handled by other tools …"
24,Self-stabilizing iterative solvers,120,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:OU6Ihb5iCvQC,"We show how to use the idea of self-stabilization, which originates in the context of distributed control, to make fault-tolerant iterative solvers. Generally, a self-stabilizing system is one that, starting from an arbitrary state (valid or invalid), reaches a valid state within a finite number of steps. This property imbues the system with a natural means of tolerating transient faults. We give two proof-of-concept examples of self-stabilizing iterative linear solvers: one for steepest descent (SD) and one for conjugate gradients (CG). Our self-stabilized versions of SD and CG require small amounts of fault-detection, e.g., we may check only for NaNs and infinities. We test our approach experimentally by analyzing its convergence and overhead for different types and rates of faults. Beyond the specific findings of this paper, we believe self-stabilization has promise to become a useful tool for constructing resilient solvers more generally."
25,Tuned and wildly asynchronous stencil kernels for hybrid CPU/GPU systems,112,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:_FxGoFyzp5QC,"We describe heterogeneous multi-CPU and multi-GPU implementations of Jacobi's iterative method for the 2-D Poisson equation on a structured grid, in both single- and double-precision. Properly tuned, our best implementation achieves 98% of the empirical streaming GPU bandwidth (66% of peak) on a NVIDIA C1060, and 78% on a C870. Motivated to find a still faster implementation, we further consider ""wildly asynchronous"" implementations that can reduce or even eliminate the synchronization bottleneck between iterations. In these versions, which are based on chaotic relaxation (Chazan and Miranker, 1969), we simply remove or delay synchronization between iterations. By doing so, we trade-off more flops, via more iterations to converge, for a higher degree of asynchronous parallelism. Our wild implementations on a GPU can be 1.2-2.5x faster than our best synchronized GPU implementation while …"
26,SPARTan: Scalable PARAFAC2 for large & sparse data,107,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:Krx7gcWaa4oC,"In exploratory tensor mining, a common problem is how to analyze a set of variables across a set of subjects whose observations do not align naturally. For example, when modeling medical features across a set of patients, the number and duration of treatments may vary widely in time, meaning there is no meaningful way to align their clinical records across time points for analysis purposes. To handle such data, the state-of-the-art tensor model is the so-called PARAFAC2, which yields interpretable and robust output and can naturally handle sparse data. However, its main limitation up to now has been the lack of efficient algorithms that can handle large-scale datasets. In this work, we fill this gap by developing a scalable method to compute the PARAFAC2 decomposition of large and sparse datasets, called SPARTan. Our method exploits special structure within PARAFAC2, leading to a novel algorithmic …"
27,"Algorithmic time, energy, and power on candidate HPC compute building blocks",99,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:B3FOqHPlNUQC,"We conducted a micro benchmarking study of the time, energy, and power of computation and memory access on several existing platforms. These platforms represent candidate compute-node building blocks of future high-performance computing systems. Our analysis uses the ""energy roofline"" model, developed in prior work, which we extend in two ways. First, we improve the model's accuracy by accounting for power caps, basic memory hierarchy access costs, and measurement of random memory access patterns. Secondly, we empirically evaluate server-, mini-, and mobile-class platforms that span a range of compute and power characteristics. Our study includes a dozen such platforms, including x86 (both conventional and Xeon Phi), ARM, GPU, and hybrid (AMD APU and other SoC) processors. These data and our model analytically characterize the range of algorithmic regimes where we might prefer one …"
28,An input-adaptive and in-place approach to dense tensor-times-matrix multiply,93,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:V3AGJWp-ZtQC,"This paper describes a novel framework, called InTensLi (""intensely""), for producing fast single-node implementations of dense tensor-times-matrix multiply (Ttm) of arbitrary dimension. Whereas conventional implementations of Ttm rely on explicitly converting the input tensor operand into a matrix---in order to be able to use any available and fast general matrix-matrix multiply (Gemm) implementation---our framework's strategy is to carry out the Ttm in-place, avoiding this copy. As the resulting implementations expose tuning parameters, this paper also describes a heuristic empirical model for selecting an optimal configuration based on the Ttm's inputs. When compared to widely used single-node Ttm implementations that are available in the Tensor Toolbox and Cyclops Tensor Framework (Ctf), In-TensLi's in-place and input-adaptive Ttm implementations achieve 4× and 13× speedups, showing Gemm-like …"
29,Performance evaluation of concurrent collections on high-performance multicore computing systems,89,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:3fE2CSJIrl8C,"This paper is the first extensive performance study of a recently proposed parallel programming model, called Concurrent Collections (CnC). In CnC, the programmer expresses her computation in terms of application-specific operations, partially-ordered by semantic scheduling constraints. The CnC model is well-suited to expressing asynchronous-parallel algorithms, so we evaluate CnC using two dense linear algebra algorithms in this style for execution on state-of-the-art multicore systems: (i) a recently proposed asynchronous-parallel Cholesky factorization algorithm, (ii) a novel and non-trivial ¿higher-level¿ partly-asynchronous generalized eigensolver for dense symmetric matrices. Given a well-tuned sequential BLAS, our implementations match or exceed competing multithreaded vendor-tuned codes by up to 2.6×. Our evaluation compares with alternative models, including ScaLAPACK with a shared …"
30,Communicating software architecture using a unified single-view visualization,85,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:ULOm3_A8WrAC,"Software is among the most complex human artifacts, and visualization is widely acknowledged as important to understanding software. In this paper, we consider the problem of understanding a software system's architecture through visualization. Whereas traditional visualizations use multiple stakeholder-specific views to present different kinds of task- specific information, we propose an additional visualization technique that unifies the presentation of various kinds of architecture-level information, thereby allowing a variety of stakeholders to quickly see and communicate current development, quality, and costs of a software system. For future empirical evaluation of multi-aspect, single-view architectural visualizations, we have implemented our idea in an existing visualization tool, Vizz3D. Our implementation includes techniques, such as the use of a city metaphor, that reduce visual complexity in order to support …"
31,On the communication complexity of 3D FFTs and its implications for exascale,83,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:vV6vV6tmYwMC,"This paper revisits the communication complexity of large-scale 3D fast Fourier transforms (FFTs) and asks what impact trends in current architectures will have on FFT performance at exascale. We analyze both memory hierarchy traffic and network communication to derive suitable analytical models, which we calibrate against current software implementations; we then evaluate models to make predictions about potential scaling outcomes at exascale, based on extrapolating current technology trends. Of particular interest is the performance impact of choosing high-density processors, typified today by graphics co-processors (GPUs), as the base processor for an exascale system. Among various observations, a key prediction is that although inter-node all-to-all communication is expected to be the bottleneck of distributed FFTs, intra-node communication---expressed precisely in terms of the relative balance among …"
32,Optimizing and tuning the fast multipole method for state-of-the-art multicore architectures,83,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:hqOjcs7Dif8C,"This work presents the first extensive study of single-node performance optimization, tuning, and analysis of the fast multipole method (FMM) on modern multi-core systems. We consider single- and double-precision with numerous performance enhancements, including low-level tuning, numerical approximation, data structure transformations, OpenMP parallelization, and algorithmic tuning. Among our numerous findings, we show that optimization and parallelization can improve double-precision performance by 25× on Intel's quad-core Nehalem, 9.4× on AMD's quad-core Barcelona, and 37.6× on Sun's Victoria Falls (dual-sockets on all systems). We also compare our single-precision version against our prior state-of-the-art GPU-based code and show, surprisingly, that the most advanced multicore architecture (Nehalem) reaches parity in both performance and power efficiency with NVIDIA's most advanced GPU …"
33,Performance models for evaluation and automatic tuning of symmetric sparse matrix-vector multiply,79,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:Y0pCki6q_DkC,"We present optimizations for sparse matrix-vector multiply SpMV and its generalization to multiple vectors, SpMM, when the matrix is symmetric: (1) symmetric storage, (2) register blocking, and (3) vector blocking. Combined with register blocking, symmetry saves more than 50% in matrix storage. We also show performance speedups of 2.1/spl times/ for SpMV and 2.6/spl times/ for SpMM, when compared to the best nonsymmetric register blocked implementation. We present an approach for the selection of tuning parameters, based on empirical modeling and search that consists of three steps: (1) Off-line benchmark, (2) Runtime search, and (3) Heuristic performance model. This approach generally selects parameters to achieve performance with 85% of that achieved with exhaustive search. We evaluate our implementations with respect to upper bounds on performance. Our model bounds performance by …"
34,SWAMI (poster session) a framework for collaborative filtering algorithm development and evaluation,74,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:k_IJM867U9cC,"We present a Java-based framework, SWAMI (Shared Wisdom through the Amalgamation of Many Interpretations) for building and studying collaborative filtering systems. SWAMI consists of three components: a prediction engine, an evaluation system, and a visualization component. The prediction engine provides a common interface for implementing different prediction algorithms. The evaluation system provides a standardized testing methodology and metrics for analyzing the accuracy and run-time performance of prediction algorithms. The visualization component suggests how graphical representations can inform the development and analysis of prediction algorithms. We demonstrate SWAMI on the Each Movie data set by comparing three prediction algorithms: a traditional Pearson correlation-based method, support vector machines, and a new accurate and scalable correlation-based method based on …"
35,Sparse hierarchical tucker factorization and its application to healthcare,73,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:kRWSkSYxWN8C,"We propose a new tensor factorization method, called the Sparse Hierarchical-Tucker (Sparse H-Tucker), for sparse and high-order data tensors. Sparse H-Tucker is inspired by its namesake, the classical Hierarchical Tucker method, which aims to compute a tree-structured factorization of an input data set that may be readily interpreted by a domain expert. However, Sparse H-Tucker uses a nested sampling technique to overcome a key scalability problem in Hierarchical Tucker, which is the creation of an unwieldy intermediate dense core tensor, the result of our approach is a faster, more space-efficient, and more accurate method. We test our method on a real healthcare dataset, which is collected from 30K patients and results in an 18th order sparse data tensor. Unlike competing methods, Sparse H-Tucker can analyze the full data set on a single multi-threaded machine. It can also do so more accurately and in …"
36,"Undifferentiated facial electromyography responses to dynamic, audio‐visual emotion displays in individuals with autism spectrum disorders",73,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CCGI7x4AAAAJ&pagesize=50&citation_for_view=CCGI7x4AAAAJ:UxriW0iASnsC,"We examined facial electromyography (fEMG) activity to dynamic, audio‐visual emotional displays in individuals with autism spectrum disorders (ASD) and typically developing (TD) individuals. Participants viewed clips of happy, angry, and fearful displays that contained both facial expression and affective prosody while surface electrodes measured corrugator supercilli and zygomaticus major facial muscle activity. Across measures of average and peak activity, the TD group demonstrated emotion‐selective fEMG responding, with greater relative activation of the zygomatic to happy stimuli and greater relative activation of the corrugator to fearful stimuli. In contrast, the ASD group largely showed no significant differences between zygomatic and corrugator activity across these emotions. There were no group differences in the magnitude and timing of fEMG response in the muscle congruent to the stimuli. This …"
