Rank,Title,Citations,Year,URL,Description
11,Migration and political polarization in the US: An analysis of the county-level migration network,55,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:CB2v5VPnA5kC,"Research question From gridlock in lawmaking to shortened holiday family dinners, partisan polarization pervades social and political life in the United States. We study the degree to which the dynamics of partisan polarization can be observed in patterns of county-to-county migration in the U.S. Specifically, we ask whether migration follows patterns that would lead individuals to homogeneous or heterogeneous partisan exposure, using annual county-to-county migration networks from 2002 to 2015. Adjusting for a host of factors, including geographic distance, population, and economic variables, we test the degree to which migration flows connect counties with similar political preferences. Findings Our central finding is that over the period studied, county-to-county migration flows connect counties with similar partisan voting profiles. Moreover, partisan sorting is most pronounced among the most politically extreme counties. The implication of this finding in the context of partisanship is that U.S. migration patterns reinforce partisan sorting, limiting the degree to which individuals will experience cross-the-aisle local social contacts through spatial interaction. This finding builds on existing research that has documented (1) that individuals prefer to move to and live in locations inhabited by co-partisans, and (2) that local geographic areas have become more polarized in recent decades. Our results indicate that large scale patterns of polarized migration flows serve as a potential mechanism that contributes to geographic partisan polarization."
12,Place niche and its regional variability: Measuring spatial context patterns for points of interest with representation learning,50,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:nRpfm8aw39MC,"In the built environment, places such as retail outlets and public sites are embedded in the spatial context formed by neighboring places. We define the sets of these symbiotic places in the proximity of a focal place as the place's “place niche”, which conceptually represents the features of the local environment. While current literature has focused on pairwise spatial colocation patterns, we represent the niche as an integrated feature for each type of place, and quantify the niches' variation across cities. Here, with point of interest (POI) data as an approximation of places in cities, we propose representation learning models to explore place niche patterns. The models generate two main outputs: first, distributed representations for place niche by POI category (e.g. Restaurant, Museum, Park) in a latent vector space, where close vectors represent similar niches; and second, conditional probabilities of POI appearance of …"
13,Linked activity spaces: Embedding social networks in urban space,47,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:lmc2jWPfTJgC,"We examine the likelihood that a pair of sustained telephone contacts (e.g. friends, family, professional contacts, called “friends”) uses the city similarly. Using call data records from Jiamusi, China, we estimate a proxy for the daily activity spaces of each individual subscriber by interpolating the points of geo-located cell towers he or she uses most frequently. We then calculate the overlap of the polygonal activity spaces of two established telephone contacts, what we call linked activity spaces.Our results show that friends and second-degree friends (e.g. friends of friends) are more likely to geographically overlap than random pairs of users. Additionally, individuals with more friends and with many network triangles (connected groups of three friends) tend to congregate in the city’s downtown at a rate that surpasses randomness. We also find that the downtown is used by many social groups but that each suburb only …"
14,Visualization design practices in a crisis: Behind the scenes with COVID-19 dashboard creators,43,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:-jrNzM816MMC,"During the COVID-19 pandemic, a number of data visualizations were created to inform the public about the rapidly evolving crisis. Data dashboards, a form of information dissemination used during the pandemic, have facilitated this process by visualizing statistics regarding the number of COVID-19 cases over time. Prior work on COVID-19 visualizations has primarily focused on the design and evaluation of specific visualization systems from technology-centered perspectives. However, little is known about what occurs behind the scenes during the visualization creation processes, given the complex sociotechnical contexts in which they are embedded. Yet, such ecological knowledge is necessary to help characterize the nuances and trajectories of visualization design practices in the wild, as well as generate insights into how creators come to understand and approach visualization design on their own terms and …"
15,Support vector machine for spatial variation,40,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:W7OEmFMy1HYC,"Large, multivariate geographic datasets have been used to characterize geographic space with the help of spatial data mining tools. In our study, we explore the sufficiency of the Support Vector Machine (SVM), a popular machine‐learning technique for unsupervised classification and clustering, to help recognize hidden patterns in a college admissions dataset. Our college admissions dataset holds over 10,000 students applying to an undisclosed university during one undisclosed year. Students are qualified almost exclusively by their standardized test scores and school records, and a known admissions decision is rendered based on these criteria. Given that the university has a number of political, social and geographic econometric factors in its admissions decisions, we use SVM to find implicit spatial patterns that may favor students from certain geographic regions. We first explore the characteristics of the …"
16,"Understanding the interplay between bus, metro, and cab ridership dynamics in Shenzhen, China",36,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:43bX7VzcjpAC,"The most common mass transit modes in metropolitan cities include buses, subways, and taxicabs, each of which contribute to an interconnected complex network that delivers urban dwellers to their destinations. Understanding the intertwined usages of these three transit modes at different places and time allows for better sensing of urban mobility and the built environment. In this article, we leverage a comprehensive data collection of bus, metro, and taxicab ridership from Shenzhen, China to unveil the spatio‐temporal interplay between different mass transit modes. To achieve this goal, we develop a novel spectral clustering framework that imposes spatio‐temporal similarities between mass transit mode usage in urban space and differentiates urban spaces associated with distinct ridership patterns of mass transit modes. Five resulting categories of urban spaces are identified and interpreted with auxiliary …"
17,Challenges for social flows,35,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:QD3KBmkZPeQC,"Social and interpersonal connections are attached to the built environment: people require physical infrastructure to meet and telecommunicate, and then populate these infrastructures with movement and information dynamics. In GIS analysis, actions are often represented as a unit of spatial information called the social flow–a linear geographic feature that evidences an individual's decision to connect places through travel, telecommunications and/or declaring personal relationships. These flows differ from traditional spatial networks (roads, etc.) because they are often non-planar, and unlike networks in operations systems (such as flight networks), provide evidence of personal intentionality to interact with the built environment and/or to perpetuate relationships with others. En masse, these flows sum to illustrate how humans, information and thoughts spread between and within places.Amid a growing abundance …"
18,Spatial social networks in geographic information science,32,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:q-HalDI95KYC,"A spatial social network (SSN) can be defined as a set of agent-based connections that are embedded in geographic space. SSNs range in size from small networks of connections within a group of people in a small area or a set of hundreds of millions of online connections in a global social network. This field of study is especially interesting because it requires metrics from both the field of social network analysis and spatial analysis and requires exploration and understanding of the domains of sociology and computational social science (Uitermark and Van Meeteren 2021). A classic bridge between the two disciplines of geography and sociology has been, traditionally, the use of demographic data, and mapping socio-economic data. As such the practice of SSN modeling and analysis are native to both geographers and sociologists. With more data on GPS traces and location-based social media (LBSM …"
19,"Inside 50,000 living rooms: an assessment of global residential ornamentation using transfer learning",31,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:PaBasH6fAo0C,"The global community decorates their homes based on personal decisions and contextual influences of their larger cultural and economic surroundings. The extent to which spatial patterns emerge in residential decoration practices has been traditionally difficult to ascertain due to the private nature of interior home spaces. Yet, measuring these patterns can reveal the presence of geographic culture hearths and/or globalization trends.In this work, we collected over one million geolocated images of interior living spaces from a popular home rental website, Airbnb (http://airbnb.com), and used transfer learning techniques to automatically detect the presence of key stylistic objects: plants, books, decor, wall art and predominance of vibrant colors. We investigated patterns of home decor practices for 107 cities on six continents, and performed a deep dive into six major U.S. cities.We found that world regions show …"
20,Hidden style in the city: an analysis of geolocated airbnb rental images in ten major cities,30,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:mlAyqtXpCwEC,"In this article, we analyze geolocated Airbnb rental images in ten major cities. Airbnb is a hallmark institution in the sharing economy, allowing anyone with a bed and shelter to act like a micro-hotel, i.e. a bed-and-breakfast for other travelers. Travelers often spend less on Airbnb rentals than hotels and get a residential experience in a new place. Since hosts advertise their rentals on Airbnb, the site has a wealth of residential interior images from all over the world: from rural Africa to downtown Manhattan. As part of an ongoing project, we have downloaded over 200,000 images posted on Airbnb to ask: how do people decorate their homes in different locales? Do they use certain colors, or have a certain ornate or simple style? Here, we test ten major metropolitan areas using image rating responses from Mechanical Turk as well as automated image color predominance routines to investigate geographical …"
21,Threads across the urban fabric: Youth mentorship relationships as neighborhood bridges,25,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:7wO8s98CvbsC,"Geolocated interpersonal relationships form extensive networks of social ties in the city. One type of urban-focused relationship is the community-based youth mentorship, which matches volunteers with at-risk youth. These programs improve youth outcomes in mental health, education and behavior, and are also an asset to a city because they connect disparate social networks. In this work, we uncover how these ties are distributed within an urban context by measuring the extent to which 6,286 pairs of Big Brothers Big Sisters (BBBS) mentorship relationships connect across distant or diverse neighborhoods in seven metropolitan areas. Results show that matches do not span the city or cross administrative boundaries as often as expected, nor do they follow commuter flows differently than our control group. Yet, these connections join socioeconomically different neighborhoods at significant rates. Our results imply …"
22,Making space in geographical analysis,22,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:jE2MZjpN3IcC,"In this commentary we reflect on the potential and power of geographical analysis, as a set of methods, theoretical approaches, and perspectives, to increase our understanding of how space and place matter for all. We emphasize key aspects of the field, including accessibility, urban change, and spatial interaction and behavior, providing a high‐level research agenda that indicates a variety of gaps and routes for future research that will not only lead to more equitable and aware solutions to local and global challenges, but also innovative and novel research methods, concepts, and data. We close with a set of representation and inclusion challenges to our discipline, researchers, and publication outlets."
23,Measuring McCities: Landscapes of chain and independent restaurants in the United States,22,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:Ade32sEp0pkC,"Urban planners have a stake in preserving restaurants that are unique to local areas in order to cultivate a distinctive, authentic landscape. Yet, over time, chain restaurants (i.e. franchises) have largely replaced independently owned restaurants, creating a landscape of placelessness. In this research, we explored which (types of) locales have an independent food culture and which resemble McCities: foodscapes where the food offerings can be found just as easily in one place as in many other (often distant) places. We used a dataset of nearly 800,000 independent and chain restaurants for the Continental United States and defined a chain restaurant using multiple methods. We performed a descriptive analysis of chainness (a value indicating the likelihood of finding the same venue elsewhere) prevalence at the urban area and metropolitan area levels. We identified socioeconomic and infrastructural factors that …"
24,Geospatial privacy and security,22,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:prdVHNxh-e8C,"This article provides a review of the current state of science regarding cartographic interaction, a complement to the traditional focus within cartography on cartographic representation. Cartographic interaction is defined as the dialog between a human and map, mediated through a computing device, and is essential to the research into interactive cartography, geovisualization, and geovisual analytics. The review is structured around six fundamental questions facing a science of cartographic interaction:(1) what is cartographic interaction (eg, digital versus analog interactions, interaction versus interfaces, stages of interaction, interactive maps versus mapping systems versus map mash-ups);(2) why provide cartographic interaction (eg, visual thinking, geographic insight, the stages of science, the cartographic problematic);(3) when should cartographic interaction be provided (eg, static versus interactive maps, interface complexity, the productivity paradox, flexibility versus constraint, work versus enabling interactions);(4) who should be provided with cartographic interaction (eg, user-centered design, user ability, expertise, and motivation, adaptive cartography and geocollaboration);(5) where should cartographic interaction be provided (eg, input capabilities, bandwidth and processing power, display capabilities, mobile mapping and location-based services); and (6) how should cartographic interaction be provided (eg, interaction primitives, objective-based versus operator-based versus operand-based taxonomies, interface styles, interface design)? The article concludes with a summary of research questions facing cartographic interaction and …"
25,"Development, information and social connectivity in Côte d’Ivoire",20,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:ML0RJ9NH7IQC,"Understanding human socioeconomic development has proven to be one of the most difficult and persistent problems in science and policy. Traditional policy has often attempted to promote human development through infrastructure and the delivery of services, but the link between these engineered systems and the complexity of human socioeconomic behavior remains poorly understood. Recent research suggests that the key to socioeconomic progress lies in the development of processes whereby new information is created by individuals and organizations and embedded in the structure of social networks at a diverse set of scales, from nations to cities to firms. Here, we formalize these ideas in terms of network theory—namely the spatial network of mobile phone communications in Côte d’Ivoire--to show how incipient socioeconomic connectivity may constitute a general obstacle to development. Inspired by …"
26,Ocean of information: fusing aggregate & individual dynamics for metropolitan analysis,19,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:qjMakFHDy7sC,"In this paper, we propose a tool to explore human movement dynamics in a Metropolitan Area. By analyzing a mass of individual cell phone traces, we build a Human-City Interaction System for understanding urban mobility patterns at different user-controlled temporal and geographic scales. We solve the problems that are found in available tools for spatio-temporal analysis, by allowing seamless manipulability and introducing a simultaneous\multi-scale visualization of individual and aggregate flows. Our tool is built to support the exploration and discovery of urban mobility patterns and the daily interactions of millions of people. Moreover, we implement an intelligent algorithm to evaluate the level of mobility homophily of people moving from place to place."
27,To racketeer among neighbors: spatial features of criminal collaboration in the American Mafia,18,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:CdxZDUztZiMC,"The American Mafia is a network of criminals engaged in drug trafficking, violence and other illegal activities. Here, we analyze a historical spatial social network (SSN) of 680 Mafia members found in a 1960 investigatory dossier compiled by the U.S. Federal Bureau of Narcotics. The dossier includes connections between members who were ‘known criminal associates’ and members are geolocated to a known home address across 15 major U.S. cities.Under an overarching narrative of identifying the network’s proclivities toward security (dispersion) or efficiency (ease of coordination), we pose four research questions related to criminal organizations, power and coordination strategies. We find that the Mafia network is distributed as a portfolio of nearby and distant ties with significant spatial clustering among the Mafia family units.The methods used here differ from former methods that analyze the point pattern …"
28,A Geographic Information System (GIS)-Based analysis of social capital data: Landscape factors that correlate with trust,18,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:mNrWkgRL2YcC,"The field of community sociology has yielded rich insights on how neighborhoods and individuals foster social capital and reap the benefits of interpersonal relationships and institutions alike. Traditionally, institutions and cultural factors have been lauded as catalysts of community social life and cohesion. Yet, the built environment and configuration of the landscape, including infrastructure, amenities and population density, may also contribute to community social capital. In this article, we embedded zip code-level responses from Harvard University’s Saguaro Seminar’s 2006 Social Capital Community Benchmark Survey with a geographic information system. Specifically, we correlated responses on residents’ general trust, trust of one’s neighbors, and trust of members of other racial groups with local urban environmental factors and infrastructural indicators such as housing and street conditions, land use, city form, amenity access (e.g., libraries and schools), home vacancy rates, and home value. We conducted these tests at the national level and for Rochester, NY, due to its many survey responses. We found that housing vacancies drive down levels of social trust, as captured by homeownership rates and tenure, yielding higher levels of social trust, and that certain urban facilities correlate with high trust among neighbors. Results can inform urban planners on the amenities that support sustainable community ties."
29,Spatial Network Analysis,12,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:MhiOAD_qIWkC,"Spatial networks organize and structure human social, economic, and cultural systems. The analysis of network structure is rooted in mathematical graph theory, and spatial networks are a special type of graphs that are embedded on the earth’s surface. Thus, their analysis necessitates the fusion of graph theoretical and geographic concepts. Key concepts and definitions from graph theory are reviewed and used to develop a variety of graph structural measures, which can be used to investigate local and global network structure. Particular emphasis is placed on three major concepts: high-level network structural features of centrality, cohesive subgraphs, and structural equivalence. With these metrics in mind, we describe considerations for their use within a spatial context. Pointers to empirical research on real-world spatial networks are provided."
30,Using yelp to find romance in the city: a case of restaurants in four cities,12,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:Ak0FvsSvgGUC,"Romantic relationships are an understudied aspect of cities and the built environment. Yet, restaurants continue to attract couples and augment the landscape with visible signs of affection at a table for two---or more. User-generated content (UGC) of restaurant reviews from online review site Yelp (http://yelp.com) provide text on romantic keywords such as ""date"", ""love"", ""boyfriend"", ""wife"", ""anniversary"", ""family"" by geolocated restaurants. We use these to distinguish restaurants and discover features of restaurants associated with various romantic keywords. These features include restaurant ratings and location, as well as comments about the ambiance, food, service, etc. Using data from the Yelp Dataset Challenge in U.S. cities Charlotte, NC, Las Vegas, NM, Phoenix, AZ, and Pittsburgh, PA, we employ different data mining and correlation tools as well as GIS modeling to learn more about what types of romantic …"
31,"Spread of COVID-19 through Georgia, USA. Near-term projections and impacts of social distancing via a metapopulation model",11,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:Br1UauaknNIC,"Epidemiological forecasts of COVID-19 spread at the country and/or state level have helped shape public health interventions. However, such models leave a scale-gap between the spatial resolution of actionable information (i.e. the county or city level) and that of modeled viral spread. States and nations are not spatially homogeneous and different areas may vary in disease risk and severity. For example, COVID-19 has age-stratified risk. Similarly, ICU units, PPE and other vital equipment are not equally distributed within states. Here, we implement a county-level epidemiological framework to assess and forecast COVID-19 spread through Georgia, where 1,933 people have died from COVID-19 and 44,638 cases have been documented as of May 27, 2020. We find that county-level forecasts trained on heterogeneity due to clustered events can continue to predict epidemic spread over multi-week periods …"
32,Wealthy hubs and poor chains: Constellations in the US urban migration system,11,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:vDZJ-YLwNdEC,"Flows of people connect cities into complex systems. Urban systems research focuses primarily on creating economic models that explain movement between cities (whether people, telecommunications, goods or money), and more recently, finding strongly and weakly-connected regions. However, geometrically graphing the dependency between cities within a large network may reveal the roles of small and peripheral city agents in the system to show which cities switch regions from year to year, which medium-sized cities serve as collectors for large cities, and how the network is configured when connected by wealthy or deprived agents.We propose a network configuration method called ‘best friend’ networks, where a node attaches to one preferential node, so that edges = nodes = n. Our case study is 20 years of migrants, sourced from the U.S. Internal Revenue Service, traveling between U.S. cities. In our …"
33,Measuring geographic pull power: A case study of US college athletic teams,10,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:wMgC3FpKEyYC,"Institutions such as firms, universities, and governments drive migration. Yet we know little about the different “pull powers” of institutions; that is, their ability to draw new members from distant and diverse locales. In this case study, we examine various pull power statistics of institutions of higher education as they draw student-athletes to their campuses. We collected data on nearly 160,000 student-athletes from more than 1,600 university team rosters at 128 schools over various years. Because roster records include hometowns, we use these data to quantify the distances and variety of hometowns from which universities attract students. We use descriptive statistics such as the mean distance traveled, count of unique hometowns, percentage of international student-athletes, and a new distance decay “apex” method to rank schools by their pull power. Results show that western U.S. and private schools tend to pull …"
34,Predicting migration system dynamics with conditional and posterior probabilities,10,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=D9jCEIkAAAAJ&pagesize=50&citation_for_view=D9jCEIkAAAAJ:UeHWp8X0CEIC,"Traditional models of migration assume that migrants move to places of greatest economic incentive, and are more likely to move when current economic conditions `push' migrants from their origin. Although prospective income at a destination has been a major determining factor for migration in preexisting migration models, and distance between origin and destination is also a major consideration, we take a new approach with a model that reflects migration `chaining', where migrants to a city B send information back to their origin city A, and interest other members of A to migrate to B. We isolate the social factors of place-pair synergies through components from Bayes' Law: conditional probability and posterior probability of unique origin/destination migrant volume, and a system-wide probability of unique O/D transfer. These allow us to model social space as well as physical space, rather than physical space …"
