Rank,Title,Citations,Year,URL,Description
14,Proteus: agile ml elasticity through tiered reliability in dynamic resource markets,132,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:Fu2w8maKXqMC,"Many shared computing clusters allow users to utilize excess idle resources at lower cost or priority, with the proviso that some or all may be taken away at any time. But, exploiting such dynamic resource availability and the often fluctuating markets for them requires agile elasticity and effective acquisition strategies. Proteus aggressively exploits such transient revocable resources to do machine learning (ML) cheaper and/or faster. Its parameter server framework, AgileML, efficiently adapts to bulk additions and revocations of transient machines, through a novel 3-stage active-backup approach, with minimal use of more costly non-transient resources. Its BidBrain component adaptively allocates resources from multiple EC2 spot markets to minimize average cost per work as transient resource availability and cost change over time. Our evaluations show that Proteus reduces cost by 85% relative to non-transient …"
15,Dynamic space-time scheduling for gpu inference,109,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:uJ-U7cs_P_0C,"Serving deep neural networks in latency critical interactive settings often requires GPU acceleration. However, the small batch sizes typical in online inference results in poor GPU utilization, a potential performance gap which GPU resource sharing can address. In this paper, we explore several techniques to leverage both temporal and spatial multiplexing to improve GPU utilization for deep learning inference workloads. We evaluate the performance trade-offs of each approach with respect to resource-efficiency, latency predictability, and isolation when compared with conventional batched inference. Our experimental analysis suggests up to a 5x potential for improved utilization through the exploration of more advanced spatial and temporal multiplexing strategies. Our preliminary prototype of a dynamic space-time scheduler demonstrates a 3.23x floating-point throughput increase over space-only multiplexing and a 7.73x increase over time-only multiplexing for convolutions, while also providing better isolation and latency predictability."
16,Vidur: A large-scale simulation framework for llm inference,108,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:oNZyr7d5Mn4C,"Large language models (LLMs) are widely used in various domains for their ability to perform tasks that requirehuman-like skills. However, LLM inference is expensive today. Furthermore, optimizing LLM inference ischallenging, as its performance depends on many configuration options such as model parallelization strategy, thebatching algorithm, scheduling policy, maximum batch size allowed, etc. Identifying the optimal configuration fora large-scale cluster by experimentally running hundreds of configuration combinations is impractical due to theexorbitant time and monetary cost involved. To tackle this challenge, we present VIDUR and VIDUR-BENCH, the first large-scale, high-fidelity, collaborative, and easily extensible simulation framework for LLM inferencealongside a benchmark suite. VIDUR carefully models the performance of various operators involved in LLMinference using a combination of experimental profiling and predictive modeling, and evaluates the end-to-endmodel inference performance for different workloads by estimating several key performance metrics such aslatency, throughput, and time-to-first-byte. We experimentally validate our simulator on several LLMs and showthat it can estimate metrics such as inference latency and throughput with less than 5% error rate. VIDUR alsohelps answer large-scale deployment related what-if questions such as what is the best tensor-parallel dimension tomaximize serving throughput of the LlaMa-7B model across 32 A100 GPUs? We will open-source the simulatorcode, along with the workload benchmark suite, so that researchers and practitioners can collaboratively exploremodel …"
17,A case for serverless machine learning,108,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:j8SEvjWlNXcC,"The scale and complexity of ML workflows makes it hard to provision and manage resources—a burden for ML practitioners that hinders both their productivity and effectiveness. Encouragingly, however, serverless computing has recently emerged as a compelling solution to address the general problem of data center resource management. This work analyzes the resource management problem in the specific context of ML workloads and explores a research direction that leverages serverless infrastructures to automate the management of resources for ML workflows. We make a case for a serverless machine learning framework, specializing both for serverless infrastructures and Machine Learning workflows, and argue that either of those in isolation is insufficient."
18,3sigma: distribution-based cluster scheduling for runtime uncertainty,106,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:evX43VCCuoAC,"The 3Sigma cluster scheduling system uses job runtime histories in a new way. Knowing how long each job will execute enables a scheduler to more effectively pack jobs with diverse time concerns (e.g., deadline vs. the-sooner-the-better) and placement preferences on heterogeneous cluster resources. But, existing schedulers use single-point estimates (e.g., mean or median of a relevant subset of historical runtimes), and we show that they are fragile in the face of real-world estimate error profiles. In particular, analysis of job traces from three different large-scale cluster environments shows that, while the runtimes of many jobs can be predicted well, even state-of-the-art predictors have wide error profiles with 8--23% of predictions off by a factor of two or more. Instead of reducing relevant history to a single point, 3Sigma schedules jobs based on full distributions of relevant runtime histories and explicitly creates …"
19,Real-time machine learning: The missing pieces,88,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:W5xh706n7nkC,"Machine learning applications are increasingly deployed not only to serve predictions using static models, but also as tightly-integrated components of feedback loops involving dynamic, real-time decision making. These applications pose a new set of requirements, none of which are difficult to achieve in isolation, but the combination of which creates a challenge for existing distributed execution frameworks: computation with millisecond latency at high throughput, adaptive construction of arbitrary task graphs, and execution of heterogeneous kernels over diverse sets of resources. We assert that a new distributed execution framework is needed for such ML applications and propose a candidate approach with a proof-of-concept architecture that achieves a 63x performance improvement over a state-of-the-art execution framework for a representative application."
20,Tributary: spot-dancing for elastic services with latency {SLOs},81,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:tzM49s52ZIMC,"The Tributary elastic control system embraces the uncertain nature of transient cloud resources, such as AWS spot instances, to manage elastic services with latency SLOs more robustly and more cost-effectively. Such resources are available at lower cost, but with the proviso that they can be preempted en masse, making them risky to rely upon for business-critical services. Tributary creates models of preemption likelihood and exploits the partial independence among different resource offerings, selecting collections of resource allocations that satisfy SLO requirements and adjusting them over time, as client workloads change. Although Tributary’s collections are often larger than required in the absence of preemptions, they are cheaper because of both lower spot costs and partial refunds for preempted resources. At the same time, the often-larger sets allow unexpected workload bursts to be absorbed without SLO violation. Over a range of web service workloads, we find that Tributary reduces cost for achieving a given SLO by 81–86% compared to traditional scaling on non-preemptible resources, and by 47–62% compared to the high-risk approach of the same scaling with spot resources."
21,Tagging a copy of memory of a virtual machine with information for fetching of relevant portions of the memory,73,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:zYLM7Y9cAGgC,"2012-07-25 Assigned to AT&T INTELLECTUAL PROPERTY I, LP reassignment AT&T INTELLECTUAL PROPERTY I, LP ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: LAGAR-CAVILLA, HORACIO ANDRES, HILTUNEN, MATTI, JOSHI, KAUSTUBH"
22,Hypersched: Dynamic resource reallocation for model development on a deadline,72,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:yB1At4FlUx8C,"Prior research in resource scheduling for machine learning training workloads has largely focused on minimizing job completion times. Commonly, these model training workloads collectively search over a large number of parameter values that control the learning process in a hyperparameter search. It is preferable to identify and maximally provision the best-performing hyperparameter configuration (trial) to achieve the highest accuracy result as soon as possible. To optimally trade-off evaluating multiple configurations and training the most promising ones by a fixed deadline, we design and build HyperSched---a dynamic application-level resource scheduler to track, identify, and preferentially allocate resources to the best performing trials to maximize accuracy by the deadline. HyperSched leverages three properties of a hyperparameter search workload overlooked in prior work -- trial disposability, progressively …"
23,Kaleidoscope: cloud micro-elasticity via vm state coloring,72,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:u-x6o8ySG0sC,"We introduce cloud micro-elasticity, a new model for cloud Virtual Machine (VM) allocation and management. Current cloud users over-provision long-lived VMs with large memory footprints to better absorb load spikes, and to conserve performance-sensitive caches. Instead, we achieve elasticity by swiftly cloning VMs into many transient, short-lived, fractional workers to multiplex physical resources at a much finer granularity. The memory of a micro-elastic clone is a logical replica of the parent VM state, including caches, yet its footprint is proportional to the workload, and often a fraction of the nominal maximum. We enable micro-elasticity through a novel technique dubbed VM state coloring, which classifies VM memory into sets of semantically-related regions, and optimizes the propagation, allocation and deduplication of these regions. Using coloring, we build Kaleidoscope and empirically demonstrate its ability …"
24,Lineage stash: fault tolerance off the critical path,71,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:9Nmd_mFXekcC,"As cluster computing frameworks such as Spark, Dryad, Flink, and Ray are being deployed in mission critical applications and on larger and larger clusters, their ability to tolerate failures is growing in importance. These frameworks employ two broad approaches for fault tolerance: checkpointing and lineage. Checkpointing exhibits low overhead during normal operation but high overhead during recovery, while lineage-based solutions make the opposite tradeoff. We propose the lineage stash, a decentralized causal logging technique that significantly reduces the runtime overhead of lineage-based approaches without impacting recovery efficiency. With the lineage stash, instead of recording the task's information before the task is executed, we record it asynchronously and forward the lineage along with the task. This makes it possible to support large-scale, low-latency (millisecond-level) data processing …"
25,alsched: Algebraic scheduling of mixed workloads in heterogeneous clouds,68,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:UeHWp8X0CEIC,"As cloud resources and applications grow more heterogeneous, allocating the right resources to different tenants' activities increasingly depends upon understanding tradeoffs regarding their individual behaviors. One may require a specific amount of RAM, another may benefit from a GPU, and a third may benefit from executing on the same rack as a fourth. This paper promotes the need for and an approach for accommodating diverse tenant needs, based on having resource requests indicate any soft (i.e., when certain resource types would be better, but are not mandatory) and hard constraints in the form of composable utility functions. A scheduler that accepts such requests can then maximize overall utility, perhaps weighted by priorities, taking into account application specifics. Experiments with a prototype scheduler, called alsched, demonstrate that support for soft constraints is important for efficiency in multi …"
26,Exploiting iterative-ness for parallel ML computations,51,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:1yQoGdGgb4wC,"Many large-scale machine learning (ML) applications use iterative algorithms to converge on parameter values that make the chosen model fit the input data. Often, this approach results in the same sequence of accesses to parameters repeating each iteration. This paper shows that these repeating patterns can and should be exploited to improve the efficiency of the parallel and distributed ML applications that will be a mainstay in cloud computing environments. Focusing on the increasingly popular ""parameter server"" approach to sharing model parameters among worker threads, we describe and demonstrate how the repeating patterns can be exploited. Examples include replacing dynamic cache and server structures with static pre-serialized structures, informing prefetch and partitioning decisions, and determining which data should be cached at each thread to avoid both contention and slow accesses to …"
27,Etalon: holistic performance evaluation framework for llm inference systems,50,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:S16KYo8Pm5AC,"Serving large language models (LLMs) in production can incur substantial costs, which has prompted recent advances in inference system optimizations. Today, these systems are evaluated against conventional latency and throughput metrics (eg. TTFT, TBT, Normalised Latency and TPOT). However, these metrics fail to fully capture the nuances of LLM inference, leading to an incomplete assessment of user-facing performance crucial for real-time applications such as chat and translation. In this paper, we first identify the pitfalls of current performance metrics in evaluating LLM inference systems. We then propose Etalon, a comprehensive performance evaluation framework that includes fluidity-index -- a novel metric designed to reflect the intricacies of the LLM inference process and its impact on real-time user experience. Finally, we evaluate various existing open-source platforms and model-as-a-service offerings using Etalon, discussing their strengths and weaknesses. Etalon is available at https://github.com/project-etalon/etalon."
28,Inferline: Ml inference pipeline composition framework,48,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:-_dYPAW6P2MC,Description not available
29,{SpringFS}: Bridging Agility and Performance in Elastic Distributed Storage,46,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:W7OEmFMy1HYC,"Elastic storage systems can be expanded or contracted to meet current demand, allowing servers to be turned off or used for other tasks. However, the usefulness of an elastic distributed storage system is limited by its agility: how quickly it can increase or decrease its number of servers. Due to the large amount of data they must migrate during elastic resizing, state-of-the-art designs usually have to make painful tradeoffs among performance, elasticity and agility.This paper describes an elastic storage system, called SpringFS, that can quickly change its number of active servers, while retaining elasticity and performance goals. SpringFS uses a novel technique, termed bounded write offloading, that restricts the set of servers where writes to overloaded servers are redirected. This technique, combined with the read offloading and passive migration policies used in SpringFS, minimizes the work needed before deactivation or activation of servers. Analysis of real-world traces from Hadoop deployments at Facebook and various Cloudera customers and experiments with the SpringFS prototype confirm SpringFS’s agility, show that it reduces the amount of data migrated for elastic resizing by up to two orders of magnitude, and show that it cuts the percentage of active servers required by 67–82%, outdoing state-of-the-art designs by 6–120%."
30,Compofa: Compound once-for-all networks for faster multi-platform deployment,45,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:uWiczbcajpAC,"The emergence of CNNs in mainstream deployment has necessitated methods to design and train efficient architectures tailored to maximize the accuracy under diverse hardware & latency constraints. To scale these resource-intensive tasks with an increasing number of deployment targets, Once-For-All (OFA) proposed an approach to jointly train several models at once with a constant training cost. However, this cost remains as high as 40-50 GPU days and also suffers from a combinatorial explosion of sub-optimal model configurations. We seek to reduce this search space -- and hence the training budget -- by constraining search to models close to the accuracy-latency Pareto frontier. We incorporate insights of compound relationships between model dimensions to build CompOFA, a design space smaller by several orders of magnitude. Through experiments on ImageNet, we demonstrate that even with simple heuristics we can achieve a 2x reduction in training time and 216x speedup in model search/extraction time compared to the state of the art, without loss of Pareto optimality! We also show that this smaller design space is dense enough to support equally accurate models for a similar diversity of hardware and latency targets, while also reducing the complexity of the training and subsequent extraction algorithms."
31,Rubberband: cloud-based hyperparameter tuning,36,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:URolC5Kub84C,"Hyperparameter tuning is essential to achieving state-of-the-art accuracy in machine learning (ML), but requires substantial compute resources to perform. Existing systems primarily focus on effectively allocating resources for a hyperparameter tuning job under fixed resource constraints. We show that the available parallelism in such jobs changes dynamically over the course of execution and, therefore, presents an opportunity to leverage the elasticity of the cloud. In particular, we address the problem of minimizing the financial cost of executing a hyperparameter tuning job, subject to a time constraint. We present RubberBand---the first framework for cost-efficient, elastic execution of hyperparameter tuning jobs in the cloud. RubberBand utilizes performance instrumentation and cloud pricing to model job completion time and cost prior to runtime, and generate a cost-efficient, elastic resource allocation plan …"
32,TransEHR: Self-supervised transformer for clinical time series data,26,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:LI9QrySNdTsC,"Deep neural networks, including the Transformer architecture, have achieved remarkable performance in various time series tasks. However, their effectiveness in handling clinical time series data is hindered by specific challenges: 1) Sparse event sequences collected asynchronously with multivariate time series, and 2) Limited availability of labeled data. To address these challenges, we propose Our code is available at https://github. com/SigmaTsing/TransEHR. git., a self-supervised Transformer model designed to encode multi-sourced asynchronous sequential data, such as structured Electronic Health Records (EHRs), efficiently. We introduce three pretext tasks for pre-training the Transformer model, utilizing large amounts of unlabeled structured EHR data, followed by fine-tuning on downstream prediction tasks using the limited labeled data. Through extensive experiments on three real-world health datasets, we demonstrate that our model achieves state-of-the-art performance on benchmark clinical tasks, including in-hospital mortality classification, phenotyping, and length-of-stay prediction. Our findings highlight the efficacy of in effectively addressing the challenges associated with clinical time series data, thus contributing to advancements in healthcare analytics."
33,Variability-aware latency amelioration in distributed environments,23,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7P-gZioAAAAJ&pagesize=50&citation_for_view=7P-gZioAAAAJ:u5HHmVD_uO8C,"Application designers of collaborative distributed virtual environments must account for the influence of the network connection and its detrimental effects on user performance. Based upon analysis and classification of existing latency compensation techniques, this paper introduces a novel approach to latency amelioration in the form of a two-tier predictor-estimator framework. The technique is variability-aware due to its proactive sender-side prediction of a pose a variable time into the future. The prediction interval required is estimated based on current and past network delay characteristics. This latency estimate is subsequently used by a Kalman filter-based predictor to replace the measurement event with a predicted pose that matches the event's arrival time at the receiving workstation. The compensation technique was evaluated in a simulation through an offline playback of real head motion data and network …"
