Rank,Title,Citations,Year,URL,Description
11,Proportional differentiated services: Delay differentiation and packet scheduling,439,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:p2g8aNsByqUC,"The proportional differentiation model provides the network operator with the 'tuning knobs' for adjusting the per-hop quality-of-service (QoS) ratios between classes, independent of the class loads. This paper applies the proportional model in the differentiation of queueing delays, and investigates appropriate packet scheduling mechanisms. Starting from the proportional delay differentiation (PDD) model, we derive the average queueing delay in each class, show the dynamics of the class delays under the PDD constraints, and state the conditions in which the PDD model is feasible. The feasibility model of the model can be determined from the average delays that result with the strict priorities scheduler. We then focus on scheduling mechanisms that can implement the PDD model, when it is feasible to do so. The proportional average delay (PAD) scheduler meets the PDD constraints, when they are feasible, but it …"
12,Passive estimation of TCP round-trip times,433,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:u9iWguZQMMsC,"We propose and evaluate a passive measurement methodology that estimates the distribution of Round-Trip Times (RTTs) for the TCP connections that flow through a network link. Such an RTT distribution is important in buffer provisioning, configuration of active queue management, and detection of congestion unresponsive traffic. The proposed methodology is based on two techniques. The first technique is applicable to TCP caller-to-callee flows, and it is based on the 3-way handshake messages. The second technique is applicable to callee-to-caller flows, when the callee transfers a number of MSS segments to the caller, and it is based on the slow-start phase of TCP. The complete estimation algorithm reports an RTT for 55-85% of the TCP workload, in terms of bytes, in the traces that we examined. Verification experiments show that about 90% of the passive measurements are within 10% or 5ms, whichever …"
13,The internet is flat: modeling the transition from a transit hierarchy to a peering mesh,275,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:qjMakFHDy7sC,"Recent measurements and anecdotal evidence indicate that the Internet ecosystem is rapidly evolving from a multi-tier hierarchy built mostly with transit (customer-provider) links to a dense mesh formed with mostly peering links. This transition can have major impact on the global Internet economy as well as on the traffic flow and topological structure of the Internet. In this paper, we study this evolutionary transition with an agent-based network formation model that captures key aspects of the interdomain ecosystem, viz., interdomain traffic flow and routing, provider and peer selection strategies, geographical constraints, and the economics of transit and peering interconnections. The model predicts several substantial differences between the Hierarchical Internet and the Flat Internet in terms of topological structure, path lengths, interdomain traffic flow, and the profitability of transit providers. We also quantify the …"
14,Beware of BGP attacks,269,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:Tiz5es2fbqcC,"This note attempts to raise awareness within the network research community about the security of the interdomain routing infrastructure. We identify several attack objectives and mechanisms, assuming that one or more BGP routers have been compromised. Then, we review the existing and proposed countermeasures, showing that they are either generally ineffective (route filtering), or probably too heavyweight to deploy (S-BGP). We also review several recent proposals, and conclude by arguing that a significant research effort is urgently needed in the area of routing security."
15,Why is the internet traffic bursty in short time scales?,265,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:WbkHhVStYXYC,"Internet traffic exhibits multifaceted burstiness and correlation structure over a wide span of time scales. Previous work analyzed this structure in terms of heavy-tailed session characteristics, as well as TCP timeouts and congestion avoidance, in relatively long time scales. We focus on shorter scales, typically less than 100-1000 milliseconds. Our objective is to identify the actual mechanisms that are responsible for creating bursty traffic in those scales. We show that TCP self-clocking, joint with queueing in the network, can shape the packet interarrivals of a TCP connection in a two-level ON-OFF pattern. This structure creates strong correlations and burstiness in time scales that extend up to the Round-Trip Time (RTT) of the connection. This effect is more important for bulk transfers that have a large bandwidth-delay product relative to their window size. Also, the aggregation of many flows, without rescaling their …"
16,On the predictability of large transfer TCP throughput,246,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:d1gkVwhDpl0C,"Predicting the throughput of large TCP transfers is important for a broad class of applications. This paper focuses on the design, empirical evaluation, and analysis of TCP throughput predictors. We first classify TCP throughput prediction techniques into two categories: Formula-Based (FB) and History-Based (HB). Within each class, we develop representative prediction algorithms, which we then evaluate empirically over the RON testbed. FB prediction relies on mathematical models that express the TCP throughput as a function of the characteristics of the underlying network path. It does not rely on previous TCP transfers in the given path, and it can be performed with non-intrusive network measurements. We show, however, that the FB method is accurate only if the TCP transfer is window-limited to the point that it does not saturate the underlying path, and explain the main causes of the prediction errors. HB …"
17,Future Internet architecture: clean-slate versus evolutionary research,232,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:IjCSPb-OGe4C,Should researchers focus on designing new network architectures or improving the current Internet?
18,Server-based traffic shaping for stabilizing oscillating adaptive streaming players,228,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:eQOLeE2rZwMC,"Prior work has shown that two or more adaptive streaming players can be unstable when they compete for bandwidth. The root cause of the instability problem is that, in Steady-State, a player goes through an ON-OFF activity pattern in which it overestimates the available bandwidth. We propose a server-based traffic shaping method that can significantly reduce such oscillations without significant (or any) loss in bandwidth utilization. The shaper is only activated when oscillations are detected, and it dynamically adjusts the shaping rate so that the player should ideally receive the highest available video profile while being stable. We evaluate the proposed method experimentally in terms of instability and utilization comparing with the unshaped case, under several scenarios."
19,NetDiagnoser: Troubleshooting network unreachabilities using end-to-end probes and routing data,215,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:UeHWp8X0CEIC,"The distributed nature of the Internet makes it difficult for a single service provider to troubleshoot the disruptions experienced by its customers. We propose NetDiagnoser, a troubleshooting algorithm to identify the location of failures in an internetwork environment. First, we adapt the well-known Boolean tomography technique to work in this environment. Then, we significantly extend this technique to improve the diagnosis accuracy in the presence of multiple link failures, logical failures (for instance, misconfigurations of route export filters), and incomplete topology inference. In particular, NetDiagnoser takes advantage of rerouted paths, routing messages collected at one provider's network and Looking Glass servers. We evaluate each feature of Net-Diagnoser separately using C-BGP simulations on realistic topologies. Our results show that NetDiagnoser can successfully identify a small set of links, which almost …"
20,Ten years in the evolution of the Internet ecosystem,207,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:u-x6o8ySG0sC,"Our goal is to understand the evolution of the Autonomous System (AS) ecosystem over the last decade. Instead of focusing on abstract topological properties, we classify ASes into a number of ""species"" depending on their function and business type. Further, we consider the semantics of inter-AS links, in terms of customer-provider versus peering relations. We find that the available historic datasets from RouteViews and RIPE are not sufficient to infer the evolution of peering links, and so we restrict our focus to customer-provider links. Our findings highlight some important trends in the evolution of the Internet over the last decade, and hint at what the Internet is heading towards. After an exponential increase phase until 2001, the Internet now grows linearly in terms of both ASes and inter-AS links. The growth is mostly due to enterprise networks and content/access providers at the periphery of the Internet. The …"
21,Ten fallacies and pitfalls on end-to-end available bandwidth estimation,204,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:738O_yMBCRsC,"The area of available bandwidth (avail-bw) estimation has attracted significant interest recently, with several estimation techniques and tools developed during the last 2-3 years. Unfortunately, some key issues regarding the avail-bw definition, estimation, and validation remain vague or misinterpreted. In this note, we first review the previous work in the area and classify the existing techniques in two classes: direct probing and iterative probing. We then identify ten misconceptions, in the form of fallacies or pitfalls, that we consider as most important. Some misconceptions relate to basic statistics, such as the impact of the population variance on the sample mean, the variability of the avail-bw in different time scales, and the effect of the probing duration. Other misconceptions relate to the queueing model underlying these estimation techniques. For instance, ignoring that traffic burstiness or the presence of multiple …"
22,"Proportional differentiated services, part II: Loss rate differentiation and packet dropping",200,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:XiSMed-E-HIC,"The proportional differentiation model was proposed in Dovrolis et al. (1999), as a target for controllable and predictable relative differentiated services. Only the delay differentiation aspect of the model was considered, and focused on packet scheduling mechanisms. In this paper, we extend the proportional differentiation model in the direction of loss rate differentiation. Several previous mechanisms for buffer management and packet dropping, such as complete buffer partitioning, partial buffer sharing, or multi-class RED, are not suitable for relative differentiated services. We propose and evaluate two dropping mechanisms that closely approximate the proportional loss rate differentiation model. The two droppers, PLR(/spl infin/) and PLR(M), differ in the time interval over which the loss rates are measured and proportionally adjusted. This difference results in several trade-offs, in terms of implementation …"
23,An experimental evaluation of rate-adaptive video players over HTTP,188,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:W7OEmFMy1HYC,"Adaptive (video) streaming over HTTP is gradually being adopted by content and network service providers, as it offers significant advantages in terms of both user-perceived quality and resource utilization. In this paper, we first focus on the rate-adaptation mechanisms of adaptive streaming and experimentally evaluate two major commercial players (Smooth Streaming and Netflix) and one open-source player (Adobe's OSMF). We first examine how the previous three players react to persistent and short-term changes in the underlying network available bandwidth. Do they quickly converge to the maximum sustainable bitrate? We identify major differences between the three players and significant inefficiencies in each of them. We then propose a new adaptation algorithm, referred to as AdapTech Streaming, which aims to address the problems with the previous three players. In the second part of the paper, we …"
24,Effects of interrupt coalescence on network measurements,183,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:l7t_Zn2s7bgC,"Several high-bandwidth network interfaces use Interrupt Coalescence (IC), i.e., they generate a single interrupt for multiple packets sent or received in a short time interval. IC decreases the per-packet interrupt processing overhead. However, IC also introduces queueing delays and alters the “dispersion” (i.e., interarrival time spacing) of packet pairs or trains. In this work, we first explain how IC works in two popular Gigabit Ethernet controllers. Then, we identify the negative effects of IC on active and passive network measurements. Specifically, we show that IC can affect active bandwidth estimation techniques, causing erroneous measurements. It can also alter the packet interarrivals in passive monitors that use commodity network interfaces. Based on the “signature” that IC leaves on the dispersion and one-way delays of packet trains, we show how to detect IC and how to filter its effects from raw measurements …"
25,Twelve years in the evolution of the internet ecosystem,178,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:zYLM7Y9cAGgC,"Our goal is to understand the evolution of the autonomous system (AS) ecosystem over the last 12 years. Instead of focusing on abstract topological properties, we classify ASs into a number of types depending on their function and business type. Furthermore, we consider the semantics of inter-AS links: customer-provider versus peering relations. We find that the available historic datasets from RouteViews and RIPE are not sufficient to infer the evolution of peering links, and so we restrict our focus to customer-provider links. Our findings highlight some important trends in the evolution of the Internet over the last 12 years and hint at what the Internet is heading toward. After an exponential increase phase until 2001, the Internet has settled into a slower exponential growth in terms of both ASs and inter-AS links. The growth is mostly due to enterprise networks and content/access providers at the periphery of the …"
26,HIP: hybrid interrupt-polling for the network interface,175,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:K3LRdlH-MEoC,"The standard way to notify the processor of a network event, such as the arrival or transmission of a packet, is through interrupts. Interrupts are more effective than polling, in terms of the per packet send/receive latency. Interrupts, however, incur a high overhead both during and after the interrupt handling, because modern superscalar processors use long pipelines, out-of-order and speculative execution, and multi-level memory systems, all of which tend to increase the interrupt overhead in terms of clock cycles. In this paper, we attempt to reduce the network interface overhead by introducing a hybrid scheme (HIP) that uses interrupts under low network load conditions and polling otherwise. Even though such hybrid schemes have been proposed in the past, the polling period in HIP is adjusted dynamically based on the rate of the arriving packet stream. In this way, the increase in the per packet latency, which …"
27,Open issues in router buffer sizing,171,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:9yKSN-GCB0IC,"Recent research results suggest that the buffers of router interfaces can be made very small, much less than the link's and width-delay product, without causing a utilization loss, as long as the link carries many TCP flows. In this letter we raise some concerns about the previous recommendation. We show that the use of such small buffers can lead to excessively high loss rates (up to 5%-15%in our simulations) in congested access links that carry many flows. Even if the link is fully utilized, small buffers lead to lower throughput for most large TCP flows, and significant variability in the per-flow throughput and transfer latency. We also discuss some important issues in router buffer sizing that are often ignored"
28,Buffer sizing for congested internet links,162,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:tOudhMTPpwUC,"Packet buffers in router/switch interfaces constitute a central element of packet networks. The appropriate sizing of these buffers is an important and open research problem. Much of the previous work on buffer sizing modeled the traffic as an exogenous process, i.e., independent of the network state, ignoring the fact that the offered load from TCP flows depends on delays and losses in the network. In TCP-aware work, the objective has often been to maximize the utilization of the link, without considering the resulting loss rate. Also, previous TCP-aware buffer sizing schemes did not distinguish between flows that are bottlenecked at the given link and flows that are bottlenecked elsewhere, or that are limited by their size or advertised window. In this work, we derive the minimum buffer requirement for a drop-tail link, given constraints on the minimum utilization, maximum loss rate, and maximum queueing delay, when …"
29,Bandwidth requirement and state consistency in three multiplayer game architectures,136,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:tS2w5q8j5-wC,"Multiplayer games become increasingly popular, mostly because they involve interaction among humans. Typically, multiplayer games are organized based on a Client-Server (CS) or a Peer-to-Peer (PP) architecture. In CS, players exchange periodic updates through a central server that is also responsible for resolving any state inconsistencies. In PP, each player communicates with every other player while state inconsistencies are resolved through a distributed agreement protocol.In this paper, we first examine these architectures from two perspectives: bandwidth requirement at the server and players, and latency to resolve any player state inconsistencies. Our results are based on both analysis and experimentation with an open-source game called ""BZFlag"". The CS architecture is not scalable with the number of players due to a large bandwidth requirement at the server. The PP architecture, on the other hand …"
30,Caching in http adaptive streaming: Friend or foe?,119,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:L8Ckcad2t8MC,"Video streaming is a major source of Internet traffic today and usage continues to grow at a rapid rate. To cope with this new and massive source of traffic, ISPs use methods such as caching to reduce the amount of traffic traversing their networks and serve customers better. However, the presence of a standard cache server in the video transfer path may result in bitrate oscillations and sudden rate changes for Dynamic Adaptive Streaming over HTTP (DASH) clients. In this paper, we investigate the interactions between a client and a cache that result in these problems, and propose an approach to solve it. By adaptively controlling the rate at which the client downloads video segments from the cache, we can ensure that clients will get smooth video. We verify our results using simulation and show that compared to a standard cache our approach (1) can reduce bitrate oscillations (2) prevents sudden rate changes …"
31,The evolution of layered protocol stacks leads to an hourglass-shaped architecture,119,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:j8SEvjWlNXcC,"The Internet protocol stack has a layered architecture that resembles an hourglass. The lower and higher layers tend to see frequent innovations, while the protocols at the waist of the hourglass appear to be ""ossified"". We propose EvoArch, an abstract model for studying protocol stacks and their evolution. EvoArch is based on a few principles about layered network architectures and their evolution in a competitive environment where protocols acquire value based on their higher layer applications and compete with other protocols at the same layer. EvoArch produces an hourglass structure that is similar to the Internet architecture from general initial conditions and in a robust manner. It also suggests a plausible explanation why some protocols, such as TCP or IP, managed to survive much longer than most other protocols at the same layers. Furthermore, it suggests ways to design more competitive new protocols …"
32,End-to-end estimation of the available bandwidth variation range,118,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:08ZZubdj9fEC,"The available bandwidth (avail-bw) of a network path is an important performance metric and its end-to-end estimation has recently received significant attention. Previous work focused on the estimation of the average avail-bw, ignoring the significant variability of this metric in different time scales. In this paper, we show how to estimate a given percentile of the avail-bw distribution at a user-specified time scale. If two estimated percentiles cover the bulk of the distribution (say 10% to 90%), the user can obtain a practical estimate for the avail-bw variation range. We present two estimation techniques. The first is iterative and non-parametric, meaning that it is more appropriate for very short time scales (typically less than 100ms), or in bottlenecks with limited flow multiplexing (where the avail-bw distribution may be non-Gaussian). The second technique is parametric, because it assumes that the avail-bw follows the …"
33,Trade-offs in optimizing the cache deployments of CDNs,117,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:4TOpqqG69KYC,"Content delivery networks (CDNs) deploy globally distributed systems of caches in a large number of autonomous systems (ASes). It is important for a CDN operator to satisfy the performance requirements of end users, while minimizing the cache deployment cost. In this paper, we study the cache deployment optimization (CaDeOp) problem of determining how much server, energy, and bandwidth resources to provision in each cache AS, i.e., each AS chosen for cache deployment. The CaDeOp objective is to minimize the total cost incurred by the CDN, subject to meeting the end-user performance requirements. We formulate the CaDeOp problem as a mixed integer program (MIP) and solve it for realistic AS-level topologies, traffic demands, and non-linear energy and bandwidth costs. We also evaluate the sensitivity of the results to our parametric assumptions. When the end-user performance requirements …"
34,The probe gap model can underestimate the available bandwidth of multihop paths,112,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:Y0pCki6q_DkC,"The Probe Gap Model (PGM) was proposed as a lightweight and fast available bandwidth estimation method. Measurement tools such as Delphi and Spruce are based on PGM. Compared to estimation methods that require multiple iterations with different probing rates, PGM uses a single probing rate and it infers the available bandwidth from a direct relation between the input and output rates of measurement packet pairs. An important assumption behind the PGM model is that the measured path has a single bottleneck link that determines the available bandwidth of the end-to-end path. In this letter, we show that, even though PGM is accurate in the case of a single queue, it cannot estimate the available bandwidth of multi-hop paths, even if there is a single bottleneck in the path. Whether PGM is accurate or not depends on the routing of cross traffic relative to the measurement traffic. PGM is accurate when the …"
35,Using peeringDB to understand the peering ecosystem,107,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sfuwsSwAAAAJ&pagesize=50&citation_for_view=sfuwsSwAAAAJ:KlAtU1dfN6UC,"In this study we mine one of the few sources of public data available about the interdomain peering ecosytem: PeeringDB [1], an online database where participating networks contribute information about their peering policies, traffic volumes and presence at various geographic locations. Although established to support the practical needs of operators, this data also provides a valuable source of information to researchers. Using BGP data to cross-validate three years of PeeringDB snapshots, we find that PeeringDB membership is reasonably representative of the Internet's transit, content, and access providers in terms of business types and geography of participants, and PeeringDB data is generally up-to-date. We find strong correlations among different measures of network size -- BGP-advertised address space, PeeringDB-reported traffic volume and presence at peering facilities, and between these size …"
