Rank,Title,Citations,Year,URL,Description
11,Comparing the value of labeled and unlabeled data in method-of-moments latent variable estimation,22,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:W7OEmFMy1HYC,"Labeling data for modern machine learning is expensive and time-consuming. Latent variable models can be used to infer labels from weaker, easier-to-acquire sources operating on unlabeled data. Such models can also be trained using labeled data, presenting a key question: should a user invest in few labeled or many unlabeled points? We answer this via a framework centered on model misspecification in method-of-moments latent variable estimation. Our core result is a bias-variance decomposition of the generalization error, which shows that the unlabeled-only approach incurs additional bias under misspecification. We then introduce a correction that provably removes this bias in certain cases. We apply our decomposition framework to three scenarios—well-specified, misspecified, and corrected models—to 1) choose between labeled and unlabeled data and 2) learn from their combination. We observe theoretically and with synthetic experiments that for well-specified models, labeled points are worth a constant factor more than unlabeled points. With misspecification, however, their relative value is higher due to the additional bias but can be reduced with correction. We also apply our approach to study real-world weak supervision techniques for dataset construction."
12,On the importance of adaptive data collection for extremely imbalanced pairwise tasks,21,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:YsMSGLbcyi4C,"Many pairwise classification tasks, such as paraphrase detection and open-domain question answering, naturally have extreme label imbalance (eg, 99.99% of examples are negatives). In contrast, many recent datasets heuristically choose examples to ensure label balance. We show that these heuristics lead to trained models that generalize poorly: State-of-the art models trained on QQP and WikiQA each have only 2.4% average precision when evaluated on realistically imbalanced test data. We instead collect training data with active learning, using a BERT-based embedding model to efficiently retrieve uncertain points from a very large pool of unlabeled utterance pairs. By creating balanced training data with more informative negative examples, active learning greatly improves average precision to 32.5% on QQP and 20.1% on WikiQA."
13,Incorporating assortativity and degree dependence into scalable network models,21,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:kNdYIx-mwKoC,"Due to the recent availability of large complex networks, considerable analysis has focused on understanding and characterizing the properties of these networks. Scalable generative graph models focus on modeling distributions of graphs that match real world network properties and scale to large datasets. Much work has focused on modeling networks with a power law degree distribution, clustering, and small diameter. In network analysis, the assortativity statistic is defined as the correlation between the degrees of linked nodes in the network. The assortativity measure can distinguish between types of networks---social networks commonly exhibit positive assortativity, in contrast to biological or technological networks that are typically disassortative. Despite this, little work has focused on scalable graph models that capture assortativity in networks. The contributions of our work are twofold. First, we prove that an unbounded number of pairs of networks exist with the same degree distribution and assortativity, yet different joint degree distributions. Thus, assortativity as a network measure cannot distinguish between graphs with complex (non-linear) dependence in their joint degree distributions. Motivated by this finding, we introduce a generative graph model that explicitly estimates and models the joint degree distribution. Our Binned Chung Lu method accurately captures both the joint degree distribution and assortativity, while still matching characteristics such as the degree distribution and clustering coefficients. Further, our method has subquadratic learning and sampling methods that enable scaling to large, real world networks. We …"
14,Active learning with expected error reduction,20,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:IjCSPb-OGe4C,"Active learning has been studied extensively as a method for efficient data collection. Among the many approaches in literature, Expected Error Reduction (EER) (Roy and McCallum) has been shown to be an effective method for active learning: select the candidate sample that, in expectation, maximally decreases the error on an unlabeled set. However, EER requires the model to be retrained for every candidate sample and thus has not been widely used for modern deep neural networks due to this large computational cost. In this paper we reformulate EER under the lens of Bayesian active learning and derive a computationally efficient version that can use any Bayesian parameter sampling method (such as arXiv:1506.02142). We then compare the empirical performance of our method using Monte Carlo dropout for parameter sampling against state of the art methods in the deep active learning literature. Experiments are performed on four standard benchmark datasets and three WILDS datasets (arXiv:2012.07421). The results indicate that our method outperforms all other methods except one in the data shift scenario: a model dependent, non-information theoretic method that requires an order of magnitude higher computational cost (arXiv:1906.03671)."
15,Interactive programmatic labeling for weak supervision,18,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:Tyk-4Ss8FVUC,"The standard supervised machine learning pipeline involves labeling individual training data points, which is often prohibitively slow and expensive. New programmatic or weak supervision approaches expedite this process by having users instead write labeling functions, simple rules or other heuristic functions that label subsets of a dataset. While these types of programmatic labeling approaches can provide significant advantages over labeling training sets by hand, there is usually little formal structure or guidance for how these labeling functions are created by users. We perform an initial exploration of processes through which users can be guided by asking them to write labeling functions over specifically-chosen subsets of the data. This can be viewed as a new form of active learning—a traditional technique wherein data points are intelligently chosen for labeling—applied at the labeling function level. We show in synthetic and real-world experiments how two simple labeling function acquisition strategies outperform a random baseline. In our real-world experiment we observe a 1-2% increase in accuracy after the first 100 labeling functions when using our acquisition strategies, which corresponds to a 2× reduction in the amount of data required to achieve a fixed accuracy."
16,Understanding trajectory behavior: A motion pattern approach,14,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:WF5omc3nYNoC,"Mining the underlying patterns in gigantic and complex data is of great importance to data analysts. In this paper, we propose a motion pattern approach to mine frequent behaviors in trajectory data. Motion patterns, defined by a set of highly similar flow vector groups in a spatial locality, have been shown to be very effective in extracting dominant motion behaviors in video sequences. Inspired by applications and properties of motion patterns, we have designed a framework that successfully solves the general task of trajectory clustering. Our proposed algorithm consists of four phases: flow vector computation, motion component extraction, motion component's reachability set creation, and motion pattern formation. For the first phase, we break down trajectories into flow vectors that indicate instantaneous movements. In the second phase, via a Kmeans clustering approach, we create motion components by clustering the flow vectors with respect to their location and velocity. Next, we create motion components' reachability set in terms of spatial proximity and motion similarity. Finally, for the fourth phase, we cluster motion components using agglomerative clustering with the weighted Jaccard distance between the motion components' signatures, a set created using path reachability. We have evaluated the effectiveness of our proposed method in an extensive set of experiments on diverse datasets. Further, we have shown how our proposed method handles difficulties in the general task of trajectory clustering that challenge the existing state-of-the-art methods."
17,Vocalexplore: Pay-as-you-go video data exploration and model building,13,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:qjMakFHDy7sC,"We introduce VOCALExplore, a system designed to support users in building domain-specific models over video datasets. VOCALExplore supports interactive labeling sessions and trains models using user-supplied labels. VOCALExplore maximizes model quality by automatically deciding how to select samples based on observed skew in the collected labels. It also selects the optimal video representations to use when training models by casting feature selection as a rising bandit problem. Finally, VOCALExplore implements optimizations to achieve low latency without sacrificing model performance. We demonstrate that VOCALExplore achieves close to the best possible model quality given candidate acquisition functions and feature extractors, and it does so with low visible latency (~1 second per iteration) and no expensive preprocessing."
18,A tight analysis of greedy yields subexponential time approximation for uniform decision tree,13,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:UebtZRa9Y70C,"Decision Tree is a classic formulation of active learning: given n hypotheses with nonnegative weights summing to 1 and a set of tests that each partition the hypotheses, output a decision tree using the provided tests that uniquely identifies each hypothesis and has minimum (weighted) average depth. Previous works showed that the greedy algorithm achieves a O(log n) approximation ratio for this problem and it is NP-hard beat a O(log n) approximation, settling the complexity of the problem. However, for Uniform Decision Tree, i.e. Decision Tree with uniform weights, the story is more subtle. The greedy algorithm's O(log n) approximation ratio was the best known, but the largest approximation ratio known to be NP-hard is 4 – ε. We prove that the greedy algorithm gives a approximation for Uniform Decision Tree, where COPT is the cost of the optimal tree and show this is best possible for the greedy algorithm. As a …"
19,Assortativity in chung lu random graph models,9,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:0EnyYjriUFMC,"Due to the widespread interest in networks as a representation to investigate the properties of complex systems, there has been a great deal of interest in generative models of graph structure that can capture the properties of networks observed in the real world. Recent models have focused primarily on accurate characterization of sparse networks with skewed degree distributions, short path lengths, and local clustering. While assortativity---degree correlation among linked nodes---is used as a measure to both describe and evaluate connectivity patterns in networks, there has been little effort to explicitly incorporate patterns of assortativity into model representations. This is because many graph models are edge-based (modeling whether a link should be placed between a pair of nodes i and j) and assortativity is a second-order characteristic that depends on the global properties of the graph (i.e., the final degree …"
20,Continuous nonlinear adaptive experimental design with gradient flow,8,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:KlAtU1dfN6UC,"In computational inverse problems, the optimal experimental design (OED) problem seeks the best locations in time and space at which to take measurements. We investigate the nonlinear OED problem in the context of continuously-indexed design space for the measurements. In contrast to traditional approaches that select experiments from a finite measurement set, a continuous design space is often a better reflection of practical experimental options, where there is considerable flexibility concerning where and when to take measurements. The continuously-indexed space introduces computational challenges, and we address them by employing gradient-flow and optimal transport techniques, complemented by an adaptive strategy for bi-level optimization. Numerical results on the Lorenz 63 system and Schrodinger equation demonstrate that our solver identifies good measurement times / locations and achieves improved reconstruction of unknown parameters in inverse problems."
21,Generalized binary search for split-neighborly problems,6,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:_FxGoFyzp5QC,"In sequential hypothesis testing, Generalized Binary Search (GBS) greedily chooses the test with the highest information gain at each step. It is known that GBS obtains the gold standard query cost of O (log n) for problems satisfying the k-neighborly condition, which requires any two tests to be connected by a sequence of tests where neighboring tests disagree on at most k hypotheses. In this paper, we introduce a weaker condition, split-neighborly, which requires that for the set of hypotheses two neighbors disagree on, any subset is splittable by some test. For four problems that are not k-neighborly for any constant k, we prove that they are split-neighborly, which allows us to obtain the optimal O (log n) worst-case query cost."
22,The price of debiasing automatic metrics in natural language evaluation,5,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:hqOjcs7Dif8C,Description not available
23,Select Via Proxy: Efficient Data Selection for Training Deep Networks,4,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:MXK_kJrjxJIC,"At internet scale, applications collect a tremendous amount of data by logging user events, analyzing text, and collecting images. This data powers a variety of machine learning models for tasks such as image classification, language modeling, content recommendation, and advertising. However, training large models over all available data can be computationally expensive, creating a bottleneck in the development of new machine learning models. In this work, we develop a novel approach to efficiently select a subset of training data to achieve faster training with no loss in model predictive performance. In our approach, we first train a small proxy model quickly, which we then use to estimate the utility of individual training data points, and then select the most informative ones for training the large target model. Extensive experiments show that our approach leads to a 1.6x and 1.8x speed-up on CIFAR10 and SVHN by selecting 60% and 50% subsets of the data, while maintaining the predictive performance of the model trained on the entire dataset."
24,LabelBench: A comprehensive framework for benchmarking label-efficient learning,3,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:d1gkVwhDpl0C,"Labeled data are critical to modern machine learning applications, but obtaining labels can be expensive. To mitigate this cost, machine learning methods, such as transfer learning, semisupervised learning and active learning, aim to be label-efficient: achieving high predictive performance from relatively few labeled examples. While obtaining the best label-efficiency in practice often requires combinations of these techniques, existing benchmark and evaluation frameworks do not capture a concerted combination of all such techniques. This paper addresses this deficiency by introducing LabelBench, a new computationally-efficient framework for joint evaluation of multiple label-efficient learning techniques. As an application of LabelBench, we introduce a novel benchmark of state-of-the-art active learning methods in combination with semisupervised learning for fine-tuning pretrained vision transformers. Our benchmark demonstrates better label-efficiencies than previously reported in active learning. LabelBench’s modular codebase will be open-sourced for the broader community to contribute label-efficient learning methods and benchmarks."
25,Constants matter: The performance gains of active learning,3,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:Y0pCki6q_DkC,"Within machine learning, active learning studies the gains in performance made possible by adaptively selecting data points to label. In this work, we show through upper and lower bounds, that for a simple benign setting of well-specified logistic regression on a uniform distribution over a sphere, the expected excess error of both active learning and random sampling have the same inverse proportional dependence on the number of samples. Importantly, due to the nature of lower bounds, any more general setting does not allow a better dependence on the number of samples. Additionally, we show a variant of uncertainty sampling can achieve a faster rate of convergence than random sampling by a factor of the Bayes error, a recent empirical observation made by other work. Qualitatively, this work is pessimistic with respect to the asymptotic dependence on the number of samples, but optimistic with respect to finding performance gains in the constants."
26,Understanding and analyzing the effectiveness of uncertainty sampling,3,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:5nxA0vEk-isC,"Active learning techniques attempt to reduce the amount of data required to learn a classifier by leveraging adaptivity. In particular, an algorithm iteratively selects and labels points from an unlabeled pool of data points. Over the history of active learning, many algorithms have been developed, though one heuristic algorithm, uncertainty sampling, stands out by its popularity, effectiveness, simplicity, and intuitiveness. Despite this, uncertainty sampling has known failure modes and lacks the theoretical underpinnings of some other algorithms such as those based on disagreement. Here, we present a few analyses of uncertainty sampling. First, we find that uncertainty sampling iterations implicitly optimizes the (generally non-convex) zero-one loss, explaining how uncertainty sampling can achieve lower error than labeling the entire unlabeled pool and highlighting the importance of a good initialization. Second, for …"
27,Datacomp: In search of the next generation of multimodal datasets,1,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:u5HHmVD_uO8C,"Multimodal datasets are a critical component in recent breakthroughs such as Stable Diffusion and GPT-4, yet their design does not receive the same research attention as model architectures or training algorithms. To address this shortcoming in the ML ecosystem, we introduce DataComp, a testbed for dataset experiments centered around a new candidate pool of 12.8 billion image-text pairs from Common Crawl. Participants in our benchmark design new filtering techniques or curate new data sources and then evaluate their new dataset by running our standardized CLIP training code and testing the resulting model on 38 downstream test sets. Our benchmark consists of multiple compute scales spanning four orders of magnitude, which enables the study of scaling trends and makes the benchmark accessible to researchers with varying resources. Our baseline experiments show that the DataComp workflow …"
28,VOCALExplore: Pay-as-You-Go Video Data Exploration and Model Building [Technical Report],1,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:3fE2CSJIrl8C,"We introduce VOCALExplore, a system designed to support users in building domain-specific models over video datasets. VOCALExplore supports interactive labeling sessions and trains models using user-supplied labels. VOCALExplore maximizes model quality by automatically deciding how to select samples based on observed skew in the collected labels. It also selects the optimal video representations to use when training models by casting feature selection as a rising bandit problem. Finally, VOCALExplore implements optimizations to achieve low latency without sacrificing model performance. We demonstrate that VOCALExplore achieves close to the best possible model quality given candidate acquisition functions and feature extractors, and it does so with low visible latency (~1 second per iteration) and no expensive preprocessing."
29,Classifier Evaluation Using Sum Estimation,0,2026,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:aqlVkmm33-oC,"For example, some methods for evaluation of classifier using sum estimation may include accessing at least a part of a corpus of vectors that has been partitioned into vector datasets of different sizes, wherein the corpus of vectors has an order based on an inner product of a vector from the corpus of vectors with a vector of classifier parameters; forming a sample of the corpus of vectors by selecting, from at least two of the vector datasets, up to K vectors that are closest to an end of the order within their respective vector dataset, wherein K is an integer; identifying vectors in the sample satisfying a condition; and determining an estimate of a count of vectors satisfying the condition in the corpus of vectors based on a weighted count of the identified vectors in the sample."
30,Determining Summary Frames of a Video,0,2026,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:qxL8FJ1GzNcC,"A computer obtains a set of frames of a video. The computer generates, by a neural engine, a data structure of representation costs for the set of frames. The computer determines, by a dynamic programming engine and based on the data structure and at least one constraint, a set of summary frames for the video, wherein each summary frame represents a time contiguous subset of the set of frames. The computer provides an output of the set of summary frames."
31,Determining Keyframes Of A Video,0,2026,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:M3ejUd6NZC8C,"A computer obtains, from a data repository, a set of frames of a video. The computer generates, by a neural engine, a data structure of representation costs for the set of frames. The computer determines, by a dynamic programming engine and based on the data structure and at least one stored rule, a set of keyframes for the video, wherein each keyframe represents a time contiguous subset of the set of frames. The computer provides an output of the set of keyframes."
32,Sum Estimation via Vector Similarity Search,0,2026,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:_kc_bZDykSQC,"Semantic embeddings to represent objects such as image, text and audio are widely used in machine learning and have spurred the development of vector similarity search methods for retrieving semantically related objects. In this work, we study the sibling task of estimating a sum over all objects in a set, such as the kernel density estimate (KDE) and the normalizing constant for softmax distributions. While existing solutions provably reduce the sum estimation task to acquiring most similar vectors, where is the number of objects, we introduce a novel algorithm that only requires most similar vectors. Our approach randomly assigns objects to levels with exponentially-decaying probabilities and constructs a vector similarity search data structure for each level. With the top- objects from each level, we propose an unbiased estimate of the sum and prove a high-probability relative error bound. We run experiments on OpenImages and Amazon Reviews with a vector similar search implementation to show that our method can achieve lower error using less computational time than existing reductions. We show results on applications in estimating densities, computing softmax denominators, and counting the number of vectors within a ball."
33,Image Search Using Vectors,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:4TOpqqG69KYC,"A server receives, from a client device, an image search query comprising a plurality of search components. The server generates a plurality of component embedding vectors based on at least a subset of the plurality of search components. The server generates a plurality of query vectors that represent different combinations of two or more of the plurality of component embedding vectors. The server identifies, by accessing a vector database storing image embedding vectors for images, one or more images based on a comparison of the image embedding vectors in the vector database with at least one of the plurality of query vectors. The server transmits, to the client device, information to cause a display, at the client device, of the one or more images in an order determined based on the comparison."
34,Myopic Bayesian Decision Theory for Batch Active Learning with Partial Batch Label Sampling,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Q_Pud88AAAAJ&pagesize=50&citation_for_view=Q_Pud88AAAAJ:YOwf2qJgpHMC,"Over the past couple of decades, many active learning acquisition functions have been proposed, leaving practitioners with an unclear choice of which to use. Bayesian Decision Theory (BDT) offers a universal principle to guide decision-making. In this work, we derive BDT for (Bayesian) active learning in the myopic framework, where we imagine we only have one more point to label. This derivation leads to effective algorithms such as Expected Error Reduction (EER), Expected Predictive Information Gain (EPIG), and other algorithms that appear in the literature. Furthermore, we show that BAIT (active learning based on V-optimal experimental design) can be derived from BDT and asymptotic approximations. A key challenge of such methods is the difficult scaling to large batch sizes, leading to either computational challenges (BatchBALD) or dramatic performance drops (top- selection). Here, using a particular formulation of the decision process, we derive Partial Batch Label Sampling (ParBaLS) for the EPIG algorithm. We show experimentally for several datasets that ParBaLS EPIG gives superior performance for a fixed budget and Bayesian Logistic Regression on Neural Embeddings. Our code is available at https://github.com/ADDAPT-ML/ParBaLS."
