Rank,Title,Citations,Year,URL,Description
11,AppSachet: Distributed app delivery from the edge cloud,27,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:IjCSPb-OGe4C,"With total app installs touching 100 Billion in 2015, the increasing number of active devices that support apps are posed to result in 200 billion downloads by 2017. Data center based App stores offering users convenient app access, however, cause congestion in the last mile of the Internet, despite use of content delivery networks (CDNs) or ISP-based caching. This paper explores the new paradigm of eBoxes, situated in the ‘edge cloud’ tier beyond the last mile, which can be used to alleviate this congestion. With redesigned app caches – termed AppSachet – such edge cloud based distributed caching can achieve a hit ratio of up to 83 %, demonstrated on real-world Internet traffic. The redesign leverages proposed new caching policies, termed p-LRU and c-LRU, specifically targeted at eBoxes’ limited storage and for the traffic caused by app installs and updates. A cost benefit analysis shows that the additional …"
12,Addressing the fragmentation problem in distributed and decentralized edge computing: A vision,14,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:8k81kl-MbHgC,"At the core of the value proposition of edge computing is the ability to put computation close enough to the data sources, on demand. However, the data sources, computational infrastructure and software services needed to come together to power emerging and future edge computing applications are fragmented across different stakeholders, each with their own incentives, policies, and constraints on resources they can afford. This fragmentation limits the ability of edge computing to guarantee to applications and data the edge which will deliver the desired benefit. In this paper, we present our vision for an Edge Exchange, a decentralized directory service for a multi-stakeholder edge, as a path forward to enabling applications to be deployed across the best available edge resources, while still providing each stakeholder with controls regarding their resource use and sharing policies."
13,Serving mobile apps: A slice at a time,13,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:0EnyYjriUFMC,"End users wanting to do more and more with mobile apps has led to explosive growth in the number of available apps. This has widened the gap between developers making apps available and end users being able to install all the apps they want on their device. To address this, Google introduced Instant Apps for Android where users can access selective app features on demand without having to download and install entire apps. But this requires developers to refactor apps and limits the apps' functionality. In this paper, we present AppSlicer -- a solution that automates the creation, delivery, execution and cleanup of lightweight app slices from native apps. With AppSlicer, app slices are created from existing native apps, without requiring any additional developer effort. App slices run on end-user devices and correspond to arbitrary single functionality (task) that is carried out using an app. We demonstrate that …"
14,Pocket: ml serving from the edge,12,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:Wp0gIr-vW9MC,"One of the major challenges in serving ML applications is the resource pressure introduced by the underlying ML frameworks. This becomes a bigger problem at resource-constrained, multi-tenant edge server locations, where it is necessary to scale to a larger number of clients with a fixed resource envelope. Naive approaches which simply minimize the resource budget allocation of each application result in performance degradation that voids the benefits expected from operating at the edge. This paper presents Pocket - a new approach for serving ML applications in settings like the edge, based on a shared ML runtime backend as a service and lightweight ML application pocket containers. Key to realizing Pocket is use of lightweight IPC, support for cross-client isolation, and a novel resource amplification method which inlines resource reallocation with IPC. The latter ensures just-in-time assignment of the …"
15,AppFlux: Taming app delivery via Streaming,12,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:UeHWp8X0CEIC,"The number of apps downloaded for smart devices has surpassed 80 billion, with trends suggesting continued substantial increases. The resulting volume of app installs and updates puts pressure on the existing appdelivery infrastructure due to interactions of end user devices with app stores via the Internet that involve app stores’ data center, content delivery network’s (CDNs) points of presence and the Internet Service Provider (ISP) pipes. This paper presents ‘AppFlux’–a novel app streaming approach to app delivery which reduces the load app delivery poses on the app infrastructure, and relieves users from having to deal with unnecessary updates potentially saving bytes on their costly data plan. By leveraging the emerging ‘edge cloud’tier of the Internet, the AppFlux approach provides ‘just-in-time’delivery of apps and their updates while (i) reducing the traffic due to app installs and updates seen in the last mile of Internet by up to 70%,(ii) facilitating twice as fast app delivery compared to CDNs and (iii) App streaming can potentially lead to 20% improvements in the app load times on devices. With its implementation for the Android app ecosystem, AppFlux achieves this in a completely invisible manner ie, without requiring any changes by app developers or any explicit actions by end users."
16,DNS does not suffice for MEC-CDN,11,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:_kc_bZDykSQC,"Mobile edge computing (MEC) can transform mobile networks into a new infrastructure tier for services requiring low response times, such as those providing content to emerging AR/VR, autonomous driving, and other types of applications. To be successful, the CDNs operating in this MEC infrastructure tier MEC-CDNs will need to ensure end user applications gain access to a cache server in a fast and accurate manner. This paper sheds light on the challenges that the current mobile DNS architecture poses toward achieving this goal, and presents ideas on how to re-architect the existing DNS architecture to enable CDNs to provide low-latency content delivery from the edge."
17,FleXR: A system enabling flexibly distributed extended reality,10,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:9ZlFYXVOiuMC,"Extended reality (XR) applications require computationally demanding functionalities with low end-to-end latency and high throughput. To enable XR on commodity devices, a number of distributed systems solutions enable offloading of XR workloads on remote servers. However, they make a priori decisions regarding the offloaded functionalities based on assumptions about operating factors, and their benefits are restricted to specific deployment contexts. To realize the benefits of offloading in various distributed environments, we present a distributed stream processing system, FleXR, which is specialized for real-time and interactive workloads and enables flexible distributions of XR functionalities. In building FleXR, we identified and resolved several issues of presenting XR functionalities as distributed pipelines. FleXR provides a framework for flexible distribution of XR pipelines while streamlining development …"
18,Creation and delivery of pre-rendered web pages for accelerated browsing,10,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:LkGwnXOMwfcC,"The process of rendering web pages can be significantly improved with a content delivery system that pre-renders web content for a client device. A web page “program” can be pre-executed and the result delivered to a requesting client device, rather than or before sending a traditional set of web page components, such as a markup language document, cascading style sheets, embedded objects. This pre-execution can relieve the client device of the burden of rendering the web page, saving resources and decreasing latency before the web page is ready, and can reduce the number of network requests that the client device must make before being able to display the page. Disclosed herein are methods, systems, and devices for creating and delivering pre-rendered web pages for accelerated browsing."
19,SPX: Preserving end-to-end security for edge computing,10,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:Se3iqnhoufwC,"Beyond point solutions, the vision of edge computing is to enable web services to deploy their edge functions in a multi-tenant infrastructure present at the edge of mobile networks. However, edge functions can be rendered useless because of one critical issue: Web services are delivered over end-to-end encrypted connections, so edge functions cannot operate on encrypted traffic without compromising security or degrading performance. Any solution to this problem must interoperate with existing protocols like TLS, as well as with new emerging security protocols for client and IoT devices. The edge functions must remain invisible to client-side endpoints but may require explicit control from their service-side web services. Finally, a solution must operate within overhead margins which do not obviate the benefits of the edge. To address this problem, this paper presents SPX - a solution for edge-ready and end-to-end secure protocol extensions, which can efficiently maintain end-to-edge-to-end () security semantics. Using our SPX prototype, we allow edge functions to operate on encrypted traffic, while ensuring that security semantics of secure protocols still hold. SPX uses Intel SGX to bind the communication channel with remote attestation and to provide a solution that not only defends against potential attacks but also results in low performance overheads, and neither mandates any changes on the end-user side nor breaks interoperability with existing protocols."
20,Methods and systems for providing secure mobile edge computing ecosystems,9,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:5nxA0vEk-isC,"The disclosed technology may include systems and methods that provide a secure mobile edge computing eco-system employing end-to-end encrypted communication and edge functions capable of withstanding compromised operating systems. A secure mobile edge computing eco-system may include a use, an edge, and a backend. The backend may upload functionality to the backend onto secure edge func tions (EFs). The functionality may be used to respond to user request at the edge in order to reduce bandwidth require ments and latency effects on a system. The secure edge functions (EFs) employing trusted execution environments (TEEs) to provide for secure execution and storage of functionality uploaded by the backend. The secure mobile (Continued)"
21,Krios: Scheduling abstractions and mechanisms for enabling a LEO compute cloud,8,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:L8Ckcad2t8MC,"Low Earth Orbit (LEO) satellites are an important facet of global connectivity providing high speed Internet, cellular, IoT connectivity and so on. Combined with the rich resource availability on each satellite, LEO satellites represent a new, emerging cloud frontier - the LEO Compute Cloud. However, satellite mobility introduces non-trivial challenges when orchestrating applications for a LEO compute cloud, making it harder to deploy applications without increasing the latency and bandwidth costs. In this paper, we identify the concrete challenges in using state-of-the-art terrestrial orchestrators for a LEO compute cloud. We present Krios - a LEO compute cloud orchestration system that hides the complexities introduced by satellite mobility and enables a practical LEO compute cloud. The design of Krios is centered around a novel LEO zones abstraction that allows application providers to specify where their …"
22,Poster: Enabling flexible edge-assisted xr,7,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:4TOpqqG69KYC,"Extended reality (XR) is touted as the next frontier of the digital future. XR includes all immersive technologies of augmented reality (AR), virtual reality (VR), and mixed reality (MR). XR applications obtain the real-world context of the user from an underlying system, and provide rich, immersive, and interactive virtual experiences based on the user's context in real-time. XR systems process streams of data from device sensors, and provide functionalities including perceptions and graphics required by the applications. These processing steps are computationally intensive, and the challenge is that they must be performed within the strict latency requirements of XR. This poses limitations on the possible XR experiences that can be supported on mobile devices with limited computing resources. In this XR context, edge computing is an effective approach to address this problem for mobile users. The edge is located …"
23,From back-of-the-envelope to informed estimation of edge computing benefits in minutes using castnet,7,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:MXK_kJrjxJIC,"Multi-access Edge Computing (MEC) is emerging as the next evolution in computing infrastructure. However, the broad adoption of edge computing solutions is still lagging behind. We posit that a significant factor contributing to this trend is related to the challenges in evaluating the trade-offs offered by edge computing and answering a simple question: Will the edge investments be offset with commensurate gains in performance metrics such as improved application responsiveness or lower backhaul bandwidth costs? Existing simulation tools, developed for cloud computing and networking research, require a large amount of effort to be applied to the edge computing space. Their native abstractions and interfaces pose limitations in how such frameworks can be extended to allow for characterization and analysis of diverse edge computing use cases. Moreover, as we demonstrate, they can be slow, taking days, to …"
24,Astrolabe: modeling RTT variability in Leo networks,5,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:dhFuZR0502QC,"Networking practitioners heavily rely on intuitive models of the behavior of networks when designing and analyzing protocols and algorithms. However, there is still a lack of such intuitive models of the behavior of LEO satellite networks, hindering innovation. In this paper, we provide a first step towards improving the intuitive understanding of the behavior of LEO satellite networks. In particular, we focus on developing a model that captures the RTT variability exhibited by such networks. We rely on simple and intuitive calculations instead of expensive simulations. To capture the high RTT variability exhibited by satellite networks, we estimate lower and upper bounds for the RTT between a pair of ground stations. We introduce Astrolabe, a novel approach that achieves accurate bounds, with a median lower bound within 1.15X the actual lowest RTT and a median upper bound within 2X the highest RTT in a few …"
25,Don’t let your LEO edge fade at night,5,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:QIV2ME_5wuYC,"The Low Earth Orbit (LEO) satellite edge has emerged as a promising solution to alleviate data congestion on the ground-satellite links (GSLs). However, existing approaches either offer inflexible fixed-function deployments or focus solely on addressing infrastructure mobility. In this paper, we shed light on the unique challenges posed by the varying energy harvested by satellites, which necessitates a fresh perspective on orchestration within satellites. Our work serves as a compelling call to integrate energy as a first-class metric for orchestrating applications within the LEO satellite infrastructure, posed as the new frontier of computing infrastructure."
26,The Performance Argument for Blockchain-based Edge DNS Caching,5,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:M3ejUd6NZC8C,"The Domain Name System (DNS,) a standard way of looking up IP addresses of Internet services, has served the Internet ecosystem well. However with the advent of edge computing, it falls short of many desirable properties. These include accurate fine-grained geographic localization of edge services, fast look-ups, and ensuring record freshness and cache integrity for end users. To satisfy these properties we consider blockchain-based solutions, a counter-intuitive approach as blockchain is not often associated with performance or the latency requirements of the edge. Despite this, we argue blockchain can address the shortcomings we've identified in DNS specifically in the edge context. We've found blockchain-based solutions are not sufficient as is, thus we present GeoENS - a prototype based on the Ethereum blockchain suitable for, and enabled by, the edge. It achieves these goals via novel record …"
27,Shapeshifter: Resolving the hidden latency contention problem in MEC,4,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:qxL8FJ1GzNcC,"Mobile Edge Computing (MEC) creates new infrastructure at the edges of the mobile networks, thus providing transformative opportunities for applications seeking latency benefits by operating closer to end-users and devices. However, the reduced network distance between the application endpoints of the MEC flows causes pattern shifts in the packet bursts exchanged at the network edges. The longer and denser bursts create a new source of contention that is not considered by current solutions. As a result, naively collocating applications onto the MEC tier can negatively affect latency-critical workloads, resulting in up to 73% packets experiencing as much as 3.8x increased latency. This makes it impossible to support latency-centric SLOs in MEC, obviating its expected benefits from MEC. This paper is the first to describe this new contention point in mobile networks and its potentially crippling impact on the …"
28,Adrenaline: Adaptive rendering optimization system for scalable cloud gaming,3,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:IWHjjKOFINEC,"Cloud gaming requires a low-latency network connection, making it a prime candidate for being hosted at the network edge. However, an edge server is provisioned with a fixed compute capacity, causing an issue for multi-user service and resulting in users having to wait before they can play when the server is occupied. In this work, we present a new insight that when a user's network condition results in use of lossy compression, the end-to-end visual quality more degrades for frames of high rendering quality, wasting the server's computing resources. We leverage this observation to build Adrenaline, a new system which adaptively optimizes the game rendering qualities by considering the user-side visual quality and server-side rendering cost. The rendering quality optimization of Adrenaline is done via a scoring mechanism quantifying the effectiveness of server resource usage on the user-side gaming quality. Our open-sourced implementation of Adrenaline demonstrates easy integration with modern game engines. In our evaluations, Adrenaline achieves up to 24% higher service quality and 2x more users served with the same resource footprint compared to other baselines."
29,Tgh: A tee/gc hybrid enabling confidential faas platforms,3,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:mVmsd5A6BfQC,"Trusted Execution Environments (TEEs) suffer from performance issues when executing certain management instructions, such as creating an enclave, context switching in and out of protected mode, and swapping cached pages. This is especially problematic for short-running, interactive functions in Function-as-a-Service (FaaS) platforms, where existing techniques to address enclave overheads are insufficient. We find FaaS functions can spend more time managing the enclave than executing application instructions. In this work, we propose a TEE/GC hybrid (TGh) protocol to enable confidential FaaS platforms. TGh moves computation out of the enclave onto the untrusted host using garbled circuits (GC), a cryptographic construction for secure function evaluation. Our approach retains the security guarantees of enclaves while avoiding the performance issues associated with enclave management instructions."
30,DRIVESHAFT: Improving Perceived Mobile Web Performance,3,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:UebtZRa9Y70C,"With mobiles overtaking desktops as the primary vehicle of Internet consumption, mobile web performance has become a crucial factor for websites as it directly impacts their revenue. In principle, improving web performance entails squeezing out every millisecond of the webpage delivery, loading, and rendering. However, on a practical note, an illusion of faster websites suffices. This paper presents DriveShaft, a system envisioned to be deployed in Content Delivery Networks, which improves the perceived web performance on mobile devices by reducing the time taken to show visually complete web pages, without requiring any changes in websites, browsers, or any actions from end-user. DriveShaft employs (i) crowdsourcing, (ii) on-the-fly JavaScript injection, (iii) privacy preserving desensitization, and (iv) automatic HTML generation to achieve its goals. Experimental evaluations using 200 representative websites on different networks (Wi-Fi and 4G), different devices (high-end and low-end phones) and different browsers, show a reduction of 5x in the time required to see a visually complete website while giving a perception of 5x-6x faster page loading."
31,Colibri: Efficient collection of fine-grained resource metrics necessary for mobile edge computing,2,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:hC7cP41nSMkC,"Effective provisioning and resource management in edge environments are critical for ensuring infrastructure efficiency while providing latency-critical service-level objectives (SLOs). Realizing this requires low-overhead aggregation of fine-grained information regarding workloads' resource demands. Unfortunately, we show that this cannot be adequately achieved with existing solutions used for cloud technologies such as Kubernetes and containers, which are prevalent in edge systems. We propose Colibri, a lightweight and flexible monitoring system for edge computing that characterizes containers across CPU, memory, and network resource usage patterns at millisecond granularity. Colibri can be dispatched dynamically as needed and enables accurate characterization of workload resource usage. We demonstrate experimentally that using Colibri can significantly reduce SLO violations caused when relying …"
32,Angler: Dark pool resource allocation,2,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:7PzlFSSx8tAC,"Demand for distributed computational infrastructure is growing in order to offer low latency connections to end users. The fragmenting infrastructure complicates the resource allocation process. As the number of infrastructure providers grows, points of presence are resource constrained compared to the cloud, they have diverse availability profiles, and diverse connectivity properties. Existing resource allocation approaches require providers share intimate details about their infrastructure to support the placement process, or rely on third party aggregators. Such solutions introduce strong assumptions of trust and collaboration. In this work we present Angler, the first system to allocate resources from dark pools, meaning the capacity and requests of the distributed pool of resources are unknown. Angler leverages cryptographic protocols for secure function evaluation, namely the WRK secure multiparty computation …"
33,GeoENS: Blockchain-based Infrastructure for Service Discovery at the Edge,2,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:YOwf2qJgpHMC,"The Domain Name System (DNS), a standard way of looking up IP addresses of internet services, has served the Internet ecosystem well. However with the advent of edge computing it falls short of some must-have functional properties as well as good-to-have desirable properties. The must-haves include fine-grained geographic localization and discovery of edge services. The good-to-haves include doing so in a timely manner with low overhead costs measured in storage and bandwidth as well as user privacy preservation. To illustrate the need for DNS infrastructure purpose built for multi-access edge computing, consider the following example. Suppose a computer vision service which assists autonomous vehicles is running on hardware at the base station of every cell tower in the United States. In traditional DNS infrastructure, this service would have a CNAME record pointing to an authoritative nameserver which would use GeoIP services [4] to direct users to the closest instance of the edge application. To provide location-specific query resolution, DNS relies on a distributed tier of nameservers, each resolving queries to local/nearby service provider instances. Unfortunately, current support for geo-localization operates in coarse geographic granularity due to the fact that query localization is based on third-party services with variable accuracy. This is due to the limited ability of GeoIP services to localize users by IP address [5]. The course granularity at which GeoIP services operate are unacceptable for edge applications which demand ultra low latency between end users and the edge. Motivated by these gaps, this work explores the …"
34,Ephemeral apps,2,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:Y0pCki6q_DkC,"Despite a tremendous increase in the number of mobile apps, coupled with their popularity with consumers, there exists a wide gap in app availability vs. their use. Recent trends suggest that this gap will further widen in the future. Ephemeral apps, proposed in this paper, lower the barrier for end-user app acceptance by removing the app installation step when `trying out' new apps, without requiring modifications to current apps or any additional programming efforts by app developers. We estimate the resulting reduction in time-to-use for apps to be a factor of 10x by leveraging the emerging `edge cloud' tier of the Internet."
35,vSensor: Toward Sensor-rich Mobile Applications,2,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vlV_GoEAAAAJ&pagesize=50&citation_for_view=vlV_GoEAAAAJ:2osOgNQ5qMEC,"Interacting with sensors presents numerous challenges, particularly for applications running on resource-constrained platforms like smartphones or tablets. This paper suggests vSensor abstractions providing such applications with the ease of use for today’s multitude of sensors. vSensor abstractions also interact with nearby and cloud resources for the applications to easily process sensoracquired data and control actuators in a consistent way, which permits applications to scale their use of sensors by leveraging other nearby and cloud resources. The vSensor abstraction developed in our research seek to provide globally transparent, uniform access to the ambient sensors to unmodified applications as well as those with the vSensor awareness. We implement and evaluate the vSensor abstraction on Android platforms."
