Rank,Title,Citations,Year,URL,Description
11,From Algorithms to Connectivity and Back: Finding a Giant Component in Random k-SAT,19,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:Wp0gIr-vW9MC,"We take an algorithmic approach to studying the solution space geometry of relatively sparse random and bounded degree k-CNFs for large k. In the course of doing so, we establish that with high probability, a random k-CNF Φ with n variables and clause density α = m/n ≲ 2k/6 has a giant component of solutions that are connected in a graph where solutions are adjacent if they have Hamming distance Ok(log n) and that a similar result holds for bounded degree k-CNFs at similar densities. We are also able to deduce looseness results for random and bounded degree k-CNFs in a similar regime. Although our main motivation was understanding the geometry of the solution space, our methods have algorithmic implications. Towards that end, we construct an idealized block dynamics that samples solutions from a random k-CNF Φ with density α = m/n ≲ 2k/52. We show this Markov chain can with high probability be …"
12,Sampling Colorings and Independent Sets of Random Regular Bipartite Graphs in the Non-Uniqueness Region,19,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:4TOpqqG69KYC,"We give an FPRAS for counting q-colorings for even on almost every Δ-regular bipartite graph. This improves significantly upon the previous best bound of by Jenssen, Keevash, and Perkins (SODA'19). Analogously, for the hard-core model on independentsets weighted by λ > 0, we present an FPRAS for estimating the partition function when , which improves upon previous results by an Ω(log Δ) factor. Our results for the colorings and hard-core models follow from a general result that applies to arbitrary spin systems. Our main contribution is to show how to elevate probabilistic/analytic bounds on the marginal probabilities for the typical structure of phases on random bipartite regular graphs into efficient algorithms, using the polymer method. We further show evidence that our results for colorings and independent sets are within a constant factor of best possible using current polymer-method approaches."
13,Fast Sampling of b-Matchings and b-Edge Covers,18,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:7PzlFSSx8tAC,"For an integer b ≥ 1, a b-matching (resp. b-edge cover) of a graph G = (V, E) is a subset S ⊆ E of edges such that every vertex is incident with at most (resp. at least) b edges from S. We prove that for any b ≥ 1 the simple Glauber dynamics for sampling (weighted) b-matchings and b-edge covers mixes in O(n log n) time on all n-vertex bounded-degree graphs. This significantly improves upon previous results which have worse running time and only work for b-matchings with b ≤ 7 and for b-edge covers with b ≤ 2. More generally, we prove spectral independence for a broad class of binary symmetric Holant problems with log-concave signatures, including b-matchings, b-edge covers, and antiferromagnetic 2-spin edge models. We hence deduce optimal mixing time of the Glauber dynamics from spectral independence. The core of our proof is a recursive coupling inspired by [CZ23] which upper bounds the …"
14,Swendsen‐Wang dynamics for general graphs in the tree uniqueness region,14,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:8k81kl-MbHgC,"The Swendsen‐Wang (SW) dynamics is a popular Markov chain for sampling from the Gibbs distribution for the ferromagnetic Ising model on a graph G = (V,E). The dynamics is conjectured to converge to equilibrium in O(|V|1/4) steps at any (inverse) temperature β, yet there are few results providing o(|V|) upper bounds. We prove fast convergence of the SW dynamics on general graphs in the tree uniqueness region. In particular, when β < βc(d) where βc(d) denotes the uniqueness/nonuniqueness threshold on infinite d‐regular trees, we prove that the relaxation time (i.e., the inverse spectral gap) of the SW dynamics is Θ(1) on any graph of maximum degree d ≥ 3. Our proof utilizes a monotone version of the SW dynamics which only updates isolated vertices. We establish that this variant of the SW dynamics has mixing time and relaxation time Θ(1) on any graph of maximum degree d for all β < βc(d). Our …"
15,Rapid mixing at the uniqueness threshold,12,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:e5wmG9Sq2KIC,"Over the past decades, a fascinating computational phase transition has been identified in sampling from Gibbs distributions. Specifically, for the hardcore model on graphs with n vertices and maximum degree Δ, the computational complexity of sampling from the Gibbs distribution, defined over the independent sets of the graph with vertex-weight λ>0, undergoes a sharp transition at the critical threshold λc(Δ) := (Δ−1)Δ−1/(Δ−2)Δ, known as the tree-uniqueness threshold: In the uniqueness regime where λ<λc(Δ), a local Markov chain for sampling from the Gibbs distribution known as Glauber dynamics has an optimal mixing time of O(n logn). In the non-uniqueness regime where λ>λc(Δ), the Glauber dynamics exhibits exponential mixing time; furthermore, the sampling problem becomes intractable unless RP=NP. The computational complexity at the critical point λ = λc(Δ) remains poorly understood, as previous …"
16,The Swendsen-Wang Dynamics on Trees,12,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:3fE2CSJIrl8C,"The Swendsen–Wang algorithm is a sophisticated, widely‐used Markov chain for sampling from the Gibbs distribution for the ferromagnetic Ising and Potts models. This chain has proved difficult to analyze, due in part to its global nature. We present optimal bounds on the convergence rate of the Swendsen–Wang algorithm for the complete d$$ d $$‐ary tree. Our bounds extend to the non‐uniqueness region and apply to all boundary conditions. We show that the spatial mixing conditions known as variance mixing and entropy mixing imply Ω(1)$$ \Omega (1) $$ spectral gap and O(logn)$$ O\left(\log n\right) $$ mixing time, respectively, for the Swendsen–Wang dynamics on the d$$ d $$‐ary tree. We also show that these bounds are asymptotically optimal. As a consequence, we establish Θ(logn)$$ \Theta \left(\log n\right) $$ mixing for the Swendsen–Wang dynamics for all boundary conditions throughout (and …"
17,NEMO: novel and efficient multicast routing schemes for hybrid data center networks,12,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:UebtZRa9Y70C,"Multicast places an important role in group communication in data center networks (DCN’s). As the rapid development of DCN’s, researchers elegantly integrate wireless connections with wired DCN to form a new structure, Hybrid Data Center Network (HDCN), which can improve the performance of multicast significantly with wireless gains. In this paper, we present two novel and efficient multicast routing schemes (named NEMO-Group and NEMO-Cluster) for HDCN to achieve fast multicast tree construction and simple network traffic routing. We theoretically analyze the expected performance improvement of the two designs with different wireless transmission ranges. To the best of our knowledge, we are the first to discuss the sender-driven polynomial-time multicast routing schemes for HDCN, and to estimate the upper and lower bound of wireless gains. Moreover, our numerical results show that with the same …"
18,FT-INDEX: A distributed indexing scheme for switch-centric cloud storage system,10,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:roLk4NBRz8UC,"Nowadays, cloud storage systems may contain tens of thousands of servers and large scale data sets, which significantly require efficient data management scheme and query processing mechanism. To fulfill these requirements in modern data centers, the infrastructure of cloud systems, we propose FT-Index, a secondary indexing scheme for cloud system with switch-centric topology. FT-Index has a two-layer design. The upper-layer index, called global index, is distributed across different hosts in the system, while the lower-layer index, named local index, is a B+-tree for local query. We further adopt the Interval tree to reorganize the global index and propose two versions of FT-Index with different publishing methods to lower the rate of false positives and reduce the cost of forwarding queries. We provide detailed theoretical analysis on the upper bound of false positives, physical hops per query, and the …"
19,Complexity of high-dimensional identity testing with coordinate conditional sampling,9,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:_Qo2XoVZTnwC,"We study the identity testing problem for high-dimensional distributions. Given as input an explicit distribution , an , and access to sampling oracle (s) for a hidden distribution , the goal in identity testing is to distinguish whether the two distributions and are identical or are at least -far apart. When there is only access to full samples from the hidden distribution , it is known that exponentially many samples (in the dimension) may be needed for identity testing, and hence previous works have studied identity testing with additional access to various “conditional” sampling oracles. We consider a significantly weaker conditional sampling oracle, which we call the Coordinate Oracle, and provide a computational and statistical characterization of the identity testing problem in this new model. We prove that if an analytic property known as approximate tensorization of entropy holds for an -dimensional visible distribution , then there is an efficient identity testing algorithm for any hidden distribution using queries to the Coordinate Oracle. Approximate tensorization of entropy is a pertinent condition as recent works have established it for a large class of high-dimensional distributions. We also prove a computational phase transition: for a well-studied class of -dimensional distributions, specifically sparse antiferromagnetic Ising models over , we show that in the regime where approximate tensorization of entropy fails, there is no efficient identity testing algorithm unless RP= NP. We complement our results with a matching statistical lower bound for the sample complexity of identity testing in the $\coorora $ model."
20,"On the Low-Temperature MCMC threshold: the cases of sparse tensor PCA, sparse regression, and a geometric rule",9,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:hFOr9nPyWt4C,"Over the last years, there has been a significant amount of work studying the power of specific classes of computationally efficient estimators for multiple statistical parametric estimation tasks, including the estimators classes of low-degree polynomials, spectral methods, and others. Despite that, our understanding of the important class of MCMC methods remains quite poorly understood. For instance, for many models of interest, the performance of even zero-temperature (greedy-like) MCMC methods that simply maximize the posterior remains elusive. In this work, we provide an easy to check condition under which the low-temperature Metropolis chain maximizes the posterior in polynomial-time with high probability. The result is generally applicable, and in this work, we use it to derive positive MCMC results for two classical sparse estimation tasks: the sparse tensor PCA model and sparse regression. Interestingly, in both cases, we also leverage the Overlap Gap Property framework for inference (Gamarnik, Zadik AoS '22) to prove that our results are tight: no low-temperature local MCMC method can achieve better performance. In particular, our work identifies the ""low-temperature (local) MCMC threshold"" for both sparse models. Interestingly, in the sparse tensor PCA model our results indicate that low-temperature local MCMC methods significantly underperform compared to other studied time-efficient methods, such as the class of low-degree polynomials."
21,Structure Learning of H-Colorings,7,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:LkGwnXOMwfcC,"We study the structure learning problem for $ H $-colorings, an important class of Markov random fields that capture key combinatorial structures on graphs, including proper colorings and independent sets, as well as spin systems from statistical physics. The learning problem is as follows: for a fixed (and known) constraint graph $ H $ with $ q $ colors and an unknown graph $ G=(V, E) $ with $ n $ vertices, given uniformly random $ H $-colorings of $ G $, how many samples are required to learn the edges of the unknown graph $ G $? We give a characterization of $ H $ for which the problem is identifiable for every $ G $, ie, we can learn $ G $ with an infinite number of samples. We also show that there are identifiable constraint graphs for which one cannot hope to learn every graph $ G $ efficiently. We focus particular attention on the case of proper vertex $ q $-colorings of graphs of maximum degree $ d $ where intriguing connections to statistical physics phase transitions appear. We prove that in the tree uniqueness region (ie, when $ q> d $) the problem is identifiable and we can learn $ G $ in $\mathsf {poly}(d, q)\times O (n^ 2\log {n}) $ time. In contrast for soft-constraint systems, such as the Ising model, the best possible running time is exponential in $ d $. In the tree non-uniqueness region (ie, when $ q≤ d $) we prove that the problem is not identifiable and thus $ G $ cannot be learned. Moreover, when $ q"
22,"Entropy contractions in Markov chains: Half-step, full-step and continuous-time",6,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:TQgYirikUcIC,"We provide C++ code that verifies Proof of Lemma 4.6, Case 2, Item (a)."
23,Hardness of Identity Testing for Restricted Boltzmann Machines and Potts models,6,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:Zph67rFs4hoC,"We study the identity testing problem for restricted Boltzmann machines (RBMs), and more generally, for undirected graphical models. In this problem, given sample access to the Gibbs distribution corresponding to an unknown or hidden model and given an explicit model , the goal is to distinguish if either or if the models are (statistically) far apart. We establish the computational hardness of identity testing for RBMs (ie, mixed Ising models on bipartite graphs), even when there are no latent variables or an external field. Specifically, we show that unless , there is no polynomial-time identity testing algorithm for RBMs when , where is the maximum degree of the visible graph and is the largest edge weight (in absolute value); when there is an efficient identity testing algorithm that utilizes the structure learning algorithm of Klivans and Meka (2017). We prove similar lower bounds for purely ferromagnetic RBMs with inconsistent external fields and for the ferromagnetic Potts model. To prove our results, we introduce a novel methodology to reduce the corresponding approximate counting problem to testing utilizing the phase transition exhibited by these models."
24,Fast Sampling of Satisfying Assignments from Random -SAT with Applications to Connectivity,5,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:mB3voiENLucC,"We give a nearly linear-time algorithm to approximately sample satisfying assignments in the random -SAT model when the density of the formula scales exponentially with . The best previously known sampling algorithm for the random -SAT model applies when the density of the formula is less than and runs in time [Galanis et al., SIAM J. Comput., 50 (2021), pp. 1701–1738]. Here is the number of variables and is the number of clauses. Our algorithm achieves a significantly faster running time of and samples satisfying assignments up to density . The main challenge in our setting is the presence of many variables with unbounded degree, which causes significant correlations within the formula and impedes the application of relevant Markov chain methods from the bounded-degree setting [Feng et al., J. ACM, 68 (2021) 40; Jain, Pham, and Vuong, On the Sampling Lovász Local Lemma for Atomic …"
25,Rapid mixing on random regular graphs beyond uniqueness,4,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:r0BpntZqJG4C,"The hardcore model is a fundamental probabilistic model extensively studied in statistical physics, probability theory, and computer science. For graphs of maximum degree , a well-known computational phase transition occurs at the tree-uniqueness threshold , where the mixing behavior of the Glauber dynamics (a simple Markov chain) undergoes a sharp transition. It is conjectured that random regular graphs exhibit different mixing behavior, with the slowdown occurring far beyond the uniqueness threshold. We confirm this conjecture by showing that, for the hardcore model on random -regular graphs, the Glauber dynamics mixes rapidly with high probability when , which is significantly beyond the uniqueness threshold . Our result establishes a sharp distinction between the hardcore model on worst-case and beyond-worst-case instances, showing that the worst-case and average-case complexities of sampling and counting are fundamentally different. This result of rapid mixing on random instances follows from a new criterion we establish for rapid mixing of Glauber dynamics for any distribution supported on a downward closed set family. Our criterion is simple, general, and easy to check. In addition to proving new mixing conditions for the hardcore model, we also establish improved mixing time bounds for sampling uniform matchings or matchings on graphs, the random cluster model on matroids with , and the determinantal point process. Our proof of this new criterion for rapid mixing combines and generalizes several recent tools in a novel way, including a trickle down theorem for field …"
26,Combinatorial approach for factorization of variance and entropy in spin systems,4,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:ZeXyd9-uunAC,"We present a simple combinatorial framework for establishing approximate tensorization of variance and entropy in the setting of spin systems (a.k.a. undirected graphical models) based on balanced separators of the underlying graph. Such approximate tensorization results immediately imply as corollaries many important structural properties of the associated Gibbs distribution, in particular rapid mixing of the Glauber dynamics for sampling. We prove approximate tensorization by recursively establishing block factorization of variance and entropy with a small balanced separator of the graph. Our approach goes beyond the classical canonical path method for variance and the recent spectral independence approach, and allows us to obtain new rapid mixing results. As applications of our approach, we show that: 1. On graphs of treewidth t, the mixing time of the Glauber dynamics is nO(t), which recovers the recent …"
27,Counting Random 𝑘-SAT near the Satisfiability Threshold,3,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:R3hNpaxXUhUC,"We present efficient counting and sampling algorithms for random k-SAT when the clause density satisfies α ≤ 2k/poly(k).In particular, the exponential term 2k matches the satisfiability threshold Θ(2k) for the existence of a solution and the (conjectured) algorithmic threshold 2k (lnk) / k for efficiently finding a solution. Previously, the best-known counting and sampling algorithms required far more restricted densities α≲ 2k/3 [He, Wu, Yang, SODA ’23]. Notably, our result goes beyond the lower bound d≳ 2k/2 for worst-case k-SAT with bounded-degree d [Bezáková et al, SICOMP ’19], showing that for counting and sampling, the average-case random k-SAT model is computationally much easier than the worst-case model. At the heart of our approach is a new refined analysis of the recent novel coupling procedure by [Wang, Yin, FOCS ’24], utilizing the structural properties of random constraint satisfaction problems …"
28,Factorizations of relative entropy using stochastic localization,2,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:4JMBOYKVnBMC,"We derive entropy factorization estimates for spin systems using the stochastic localization approach proposed by Eldan and Chen-Eldan, which, in this context, is equivalent to the renormalization group approach developed independently by Bauerschmidt, Bodineau, and Dagallier. The method provides approximate Shearer-type inequalities for the corresponding Gibbs measure at sufficiently high temperature, without restrictions on the degree of the underlying graph. For Ising systems, these are shown to hold up to the critical tree-uniqueness threshold, including polynomial bounds at the critical point, with optimal constants for the Curie-Weiss model at criticality. In turn, these estimates imply tight mixing time bounds for arbitrary block dynamics or Gibbs samplers, improving over existing results. Moreover, we establish new tensorization statements for the Shearer inequality asserting that if a system consists of weakly interacting but otherwise arbitrary components, each of which satisfies an approximate Shearer inequality, then the whole system also satisfies such an estimate."
29,Improved mixing of critical hardcore model,1,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:iH-uZ7U-co4C,"The hardcore model is one of the most classic and widely studied examples of undirected graphical models. Given a graph , the hardcore model describes a Gibbs distribution of -weighted independent sets of . In the last two decades, a beautiful computational phase transition has been established at a precise threshold where denotes the maximum degree, where the task of sampling independent sets transfers from polynomial-time solvable to computationally intractable. We study the critical hardcore model where and show that the Glauber dynamics, a simple yet popular Markov chain algorithm, mixes in time on any -vertex graph of maximum degree , significantly improving the previous upper bound by the recent work arXiv:2411.03413. The core property we establish in this work is that the critical hardcore model is -spectrally independent, improving the trivial bound of and matching the critical behavior of the Ising model. Our proof approach utilizes an online decision-making framework to study a site percolation model on the infinite -ary tree, which can be interesting by itself."
