Rank,Title,Citations,Year,URL,Description
11,Evolution of protein structures and interactions from the perspective of residue contact networks,51,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:ULOm3_A8WrAC,"HighlightsResidue mutations can have long-range structural effects in protein complexes.Protein structure and sequence evolution impose mutual constraints.Residue contact networks can be used to model evolutionary structural changes.Residue contact networks in a phylogenetic framework help study protein evolution.Here we review mechanisms of protein evolution leading to structural changes in protein complexes. These mechanisms include mutations directly within protein interfaces, as well as the effects of mutations that propagate from distant regions of the protein. We also discuss the constraints protein complex structures impose on sequence evolution. We interpret, wherever possible, these mechanisms using amino acid residue contact networks. Many insights into protein evolution come from studies of monomers, and these results facilitate our understanding of evolution of protein complexes. Finally …"
12,scMultiSim: simulation of single-cell multi-omics and spatial data guided by gene regulatory networks and cell–cell interactions,48,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:IaI1MmNe2tcC,"Simulated single-cell data are essential for designing and evaluating computational methods in the absence of experimental ground truth. Here we present scMultiSim, a comprehensive simulator that generates multimodal single-cell data encompassing gene expression, chromatin accessibility, RNA velocity and spatial cell locations while accounting for the relationships between modalities. Unlike existing tools that focus on limited biological factors, scMultiSim simultaneously models cell identity, gene regulatory networks, cell–cell interactions and chromatin accessibility while incorporating technical noise. Moreover, it allows users to adjust each factor’s effect easily. Here we show that scMultiSim generates data with expected biological effects, and demonstrate its applications by benchmarking a wide range of computational tasks, including multimodal and multi-batch data integration, RNA velocity estimation …"
13,CLARIFY: cell–cell interaction and gene regulatory network refinement from spatially resolved transcriptomics,43,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:MpfHP-DdYjUC,"Motivation Gene regulatory networks (GRNs) in a cell provide the tight feedback needed to synchronize cell actions. However, genes in a cell also take input from, and provide signals to other neighboring cells. These cell–cell interactions (CCIs) and the GRNs deeply influence each other. Many computational methods have been developed for GRN inference in cells. More recently, methods were proposed to infer CCIs using single cell gene expression data with or without cell spatial location information. However, in reality, the two processes do not exist in isolation and are subject to spatial constraints. Despite this rationale, no methods currently exist to infer GRNs and CCIs using the same model. Results We propose CLARIFY, a tool that takes GRNs as input, uses them and spatially resolved gene expression data to infer CCIs, while simultaneously outputting refined cell …"
14,GRNUlar: a deep learning framework for recovering single-cell gene regulatory networks,32,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:ubry08Y2EpUC,"We propose GRNUlar, a novel deep learning framework for supervised learning of gene regulatory networks (GRNs) from single-cell RNA-Sequencing (scRNA-Seq) data. Our framework incorporates two intertwined models. First, we leverage the expressive ability of neural networks to capture complex dependencies between transcription factors and the corresponding genes they regulate, by developing a multitask learning framework. Second, to capture sparsity of GRNs observed in the real world, we design an unrolled algorithm technique for our framework. Our deep architecture requires supervision for training, for which we repurpose existing synthetic data simulators that generate scRNA-Seq data guided by an underlying GRN. Experimental results demonstrate that GRNUlar outperforms state-of-the-art methods on both synthetic and real data sets. Our study also demonstrates the novel and successful use of …"
15,Refining transcriptional regulatory networks using network evolutionary models and gene histories,28,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:u-x6o8ySG0sC,"BackgroundComputational inference of transcriptional regulatory networks remains a challenging problem, in part due to the lack of strong network models. In this paper we present evolutionary approaches to improve the inference of regulatory networks for a family of organisms by developing an evolutionary model for these networks and taking advantage of established phylogenetic relationships among these organisms. In previous work, we used a simple evolutionary model and provided extensive simulation results showing that phylogenetic information, combined with such a model, could be used to gain significant improvements on the performance of current inference algorithms.ResultsIn this paper, we extend the evolutionary model so as to take into account gene duplications and losses, which are viewed as major drivers in the evolution of regulatory networks. We show how to adapt our evolutionary …"
16,scDisInFact: disentangled learning for integration and prediction of multi-batch multi-condition single-cell RNA-sequencing data,27,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:7Hz3ACDFbsoC,"Single-cell RNA-sequencing (scRNA-seq) has been widely used for disease studies, where sample batches are collected from donors under different conditions including demographic groups, disease stages, and drug treatments. It is worth noting that the differences among sample batches in such a study are a mixture of technical confounders caused by batch effect and biological variations caused by condition effect. However, current batch effect removal methods often eliminate both technical batch effect and meaningful condition effect, while perturbation prediction methods solely focus on condition effect, resulting in inaccurate gene expression predictions due to unaccounted batch effect. Here we introduce scDisInFact, a deep learning framework that models both batch effect and condition effect in scRNA-seq data. scDisInFact learns latent factors that disentangle condition effect from batch effect, enabling it to …"
17,TedSim: temporal dynamics simulation of single-cell RNA sequencing data and cell division history,18,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:48xauSegjOkC,"Recently, lineage tracing technology using CRISPR/Cas9 genome editing has enabled simultaneous readouts of gene expressions and lineage barcodes, which allows for the reconstruction of the cell division tree and makes it possible to reconstruct ancestral cell types and trace the origin of each cell type. Meanwhile, trajectory inference methods are widely used to infer cell trajectories and pseudotime in a dynamic process using gene expression data of present-day cells. Here, we present TedSim (single-cell temporal dynamics simulator), which simulates the cell division events from the root cell to present-day cells, simultaneously generating two data modalities for each single cell: the lineage barcode and gene expression data. TedSim is a framework that connects the two problems: lineage tracing and trajectory inference. Using TedSim, we conducted analysis to show that (i) TedSim generates realistic …"
18,LinRace: cell division history reconstruction of single cells using paired lineage barcode and gene expression data,17,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:nRpfm8aw39MC,"Lineage tracing technology using CRISPR/Cas9 genome editing has enabled simultaneous readouts of gene expressions and lineage barcodes in single cells, which allows for inference of cell lineage and cell types at the whole organism level. While most state-of-the-art methods for lineage reconstruction utilize only the lineage barcode data, methods that incorporate gene expressions are emerging. Effectively incorporating the gene expression data requires a reasonable model of how gene expression data changes along generations of divisions. Here, we present LinRace (Lineage Reconstruction with asymmetric cell division model), which integrates lineage barcode and gene expression data using asymmetric cell division model and infers cell lineages and ancestral cell states using Neighbor-Joining and maximum-likelihood heuristics. On both simulated and real data, LinRace outputs more accurate cell …"
19,VeloSim: Simulating single cell gene-expression and RNA velocity,17,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:buQ7SEKw-1sC,"The availability of high throughput single-cell RNA-Sequencing data allows researchers to study the molecular mechanisms that drive the temporal dynamics of cells during differentiation or development. Recent computational methods that build upon single-cell sequencing technology, such as trajectory inference or RNA-velocity estimation, provide a way for researchers to analyze the state of each cell during a continuous dynamic process. However, with the surge of such computational methods, there is still a lack of simulators that can model the cell temporal dynamics, and provide ground truth data to benchmark the computational methods.Hereby we present VeloSim, a simulation software that can simulate the gene-expression kinetics in cells along continuous trajectories. VeloSim is able to take any trajectory structure composed of basic elements including “linear” and “cycle” as input, and outputs unspliced mRNA count matrix, spliced mRNA count matrix, cell pseudo-time and true RNA velocity of the cells. We demonstrate how VeloSim can be used to benchmark trajectory inference and RNA-velocity estimation methods with different amounts of biological and technical variation within the datasets. VeloSim is implemented into an R package available at https://github.com/PeterZZQ/VeloSim."
20,CeSpGRN: inferring cell-specific gene regulatory networks from single cell multi-omics and spatial data,16,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:jgBuDB5drN8C,"Single cell profiling techniques including multi-omics and spatial-omics technologies allow researchers to study cell-cell variation within a cell population. These variations extend to biological networks within cells, in particular, the gene regulatory networks (GRNs). GRNs rewire as the cells evolve, and different cells can have different governing GRNs. However, existing GRN inference methods usually infer a single GRN for a population of cells, without exploring the cell-cell variation in terms of their regulatory mechanisms. Recently, jointly profiled single cell transcriptomics and chromatin accessibility data have been used to infer GRNs. Although methods based on such multi-omics data were shown to improve over the accuracy of methods using only single cell RNA-seq (scRNA-seq) data, they do not take full advantage of the single cell resolution chromatin accessibility data.We propose CeSpGRN (Cell Specific Gene Regulatory Network inference), which infers cell-specific GRNs from scRNA-seq, single cell multi-omics, or single cell spatial-omics data. CeSpGRN uses a Gaussian weighted kernel that allows the GRN of a given cell to be learned from the sequencing profile of itself and its neighboring cells in the developmental process. The kernel is constructed from the similarity of gene expressions or spatial locations between cells. When the chromatin accessibility data is available, CeSpGRN constructs cell-specific prior networks which are used to further improve the inference accuracy.We applied CeSpGRN to various types of real-world datasets and inferred various regulation changes that were shown to be important in cell development …"
21,Boosting the performance of inference algorithms for transcriptional regulatory networks using a phylogenetic approach,16,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:u5HHmVD_uO8C,"Inferring transcriptional regulatory networks from gene-expression data remains a challenging problem, in part because of the noisy nature of the data and the lack of strong network models. Time-series expression data have shown promise and recent work by Babu on the evolution of regulatory networks in E. coli and S. cerevisiae opened another avenue of investigation. In this paper we take the evolutionary approach one step further, by developing ML-based refinement algorithms that take advantage of established phylogenetic relationships among a group of related organisms and of a simple evolutionary model for regulatory networks to improve the inference of these networks for these organisms from expression data gathered under similar conditions.We use simulations with different methods for generating gene-expression data, different phylogenies, and different evolutionary rates, and use different …"
22,Grnular: gene regulatory network reconstruction using unrolled algorithm from single cell rna-sequencing data,13,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:jL-93Qbq4QoC,"MotivationGene regulatory networks (GRNs) are graphs that specify the interactions between transcription factors (TFs) and their target genes. Understanding these interactions is crucial for studying the mechanisms in cell differentiation, growth and development. Computational methods are needed to infer these networks from measured data. Although the availability of single cell RNA-Sequencing (scRNA-Seq) data provides unprecedented scale and resolution of gene-expression data, the inference of GRNs remains a challenge, mainly due to the complexity of the regulatory relationships and the noise in the data.ResultsWe propose GRNUlar, a novel deep learning architecture based on the unrolled algorithms idea for GRN inference from scRNA-Seq data. Like some existing methods which use prior information of which genes are TFs, GRNUlar also incorporates this TF information using a sparse multi-task deep learning architecture. We also demonstrate the application of a recently developed unrolled architecture GLAD to recover undirected GRNs in the absence of TF information. These unrolled architectures require supervision to train, for which we leverage the existing synthetic data simulators which generate scRNA-Seq data guided by a GRN. We show that unrolled algorithms outperform the state-of-the-art methods on synthetic data as well as real datasets in both the settings of TF information being absent or available.AvailabilityGithub link to GRNUlar - https://github.com/Harshs27/GRNUlarContacthshrivastava3@gatech.edu"
23,"Studying temporal dynamics of single cells: expression, lineage and regulatory networks",11,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:PaBasH6fAo0C,"Learning how multicellular organs are developed from single cells to different cell types is a fundamental problem in biology. With the high-throughput scRNA-seq technology, computational methods have been developed to reveal the temporal dynamics of single cells from transcriptomic data, from phenomena on cell trajectories to the underlying mechanism that formed the trajectory. There are several distinct families of computational methods including Trajectory Inference (TI), Lineage Tracing (LT), and Gene Regulatory Network (GRN) Inference which are involved in such studies. This review summarizes these computational approaches which use scRNA-seq data to study cell differentiation and cell fate specification as well as the advantages and limitations of different methods. We further discuss how GRNs can potentially affect cell fate decisions and trajectory structures."
24,Refining regulatory networks through phylogenetic transfer of information,11,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:W7OEmFMy1HYC,"The experimental determination of transcriptional regulatory networks in the laboratory remains difficult and time-consuming, while computational methods to infer these networks provide only modest accuracy. The latter can be attributed partly to the limitations of a single-organism approach. Computational biology has long used comparative and evolutionary approaches to extend the reach and accuracy of its analyses. In this paper, we describe ProPhyC, a probabilistic phylogenetic model and associated inference algorithms, designed to improve the inference of regulatory networks for a family of organisms by using known evolutionary relationships among these organisms. ProPhyC can be used with various network evolutionary models and any existing inference method. Extensive experimental results on both biological and synthetic data confirm that our model (through its associated refinement algorithms …"
25,Hybrid clustering of single-cell gene expression and spatial information via integrated NMF and k-means,9,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:1lhNe0rCu4AC,"Advances in single cell transcriptomics have allowed us to study the identity of single cells. This has led to the discovery of new cell types and high resolution tissue maps of them. Technologies that measure multiple modalities of such data add more detail, but they also complicate data integration. We offer an integrated analysis of the spatial location and gene expression profiles of cells to determine their identity. We propose scHybridNMF (single-cell Hybrid Nonnegative Matrix Factorization), which performs cell type identification by combining sparse nonnegative matrix factorization (sparse NMF) with k-means clustering to cluster high-dimensional gene expression and low-dimensional location data. We show that, under multiple scenarios, including the cases where there is a small number of genes profiled and the location data is noisy, scHybridNMF outperforms sparse NMF, k-means, and an existing method that uses a hidden Markov random field to encode cell location and gene expression data for cell type identification."
26,Analysis of coevolving gene families using mutually exclusive orthologous modules,6,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:9yKSN-GCB0IC,"Coevolutionary networks can encapsulate information about the dynamics of presence and absence of gene families in organisms. Analysis of such networks should reveal fundamental principles underlying the evolution of cellular systems and the functionality of sets of genes. In this study, we describe a new approach for analyzing coevolutionary networks. Our method detects Mutually Exclusive Orthologous Modules (MEOMs). A MEOM is composed of two sets of gene families, each including gene families that tend to appear in the same organisms, such that the two sets tend to mutually exclude each other (if one set appears in a certain organism the second set does not). Thus, a MEOM reflects the evolutionary replacement of one set of genes by another due to reasons such as lineage/environmental specificity, incompatibility, or functional redundancy. We use our method to analyze a coevolutionary …"
27,Improving inference of transcriptional regulatory networks based on network evolutionary models,6,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:d1gkVwhDpl0C,"Computational inference of transcriptional regulatory networks remains a challenging problem, in part due to the lack of strong network models. In this paper we present evolutionary approaches to improve the inference of regulatory networks for a family of organisms by developing an evolutionary model for these networks and taking advantage of established phylogenetic relationships among these organisms. In previous work, we used a simple evolutionary model for regulatory networks and provided extensive simulation results showing that phylogenetic information, combined with such a model, could be used to gain significant improvements on the performance of current inference algorithms.In this paper, we extend the evolutionary model so as to take into account gene duplications and losses, which are viewed as major drivers in the evolution of regulatory networks. We show how to adapt our evolutionary …"
28,NEMo: An Evolutionary Model with Modularity for PPI Networks,5,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:2tRrZ1ZAMYUC,"Modeling the evolution of biological networks is a major challenge. Biological networks are usually represented as graphs; evolutionary events not only include addition and removal of vertices and edges but also duplication of vertices and their associated edges. Since duplication is viewed as a primary driver of genomic evolution, recent work has focused on duplication-based models. Missing from these models is any embodiment of modularity, a widely accepted attribute of biological networks. Some models spontaneously generate modular structures, but none is known to maintain and evolve them. We describe network evolution with modularity (NEMo), a new model that embodies modularity. NEMo allows modules to appear and disappear and to fission and to merge, all driven by the underlying edge-level events using a duplication-based process. We also introduce measures to compare biological networks …"
29,ProPhyC: A Probabilistic Phylogenetic Model for Refining Regulatory Networks,5,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:2osOgNQ5qMEC,"The experimental determination of transcriptional regulatory networks in the laboratory remains difficult and time-consuming, while computational methods to infer these networks provide only modest accuracy. The latter can be attributed in part to the limitations of a single-organism approach. Computational biology has long used comparative and, more generally, evolutionary approaches to extend the reach and accuracy of its analyses. We therefore use an evolutionary approach to the inference of regulatory networks, which enables us to study evolutionary models for these networks as well as to improve the accuracy of inferred networks.We describe ProPhyC, a probabilistic phylogenetic model and associated inference algorithms, designed to improve the inference of regulatory networks for a family of organisms by using known evolutionary relationships among these organisms. ProPhyC can be used with …"
30,Maximum likelihood reconstruction of ancestral networks by integer linear programming,4,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:PVgj2kMGcgYC,"Motivation The study of the evolutionary history of biological networks enables deep functional understanding of various bio-molecular processes. Network growth models, such as the Duplication–Mutation with Complementarity (DMC) model, provide a principled approach to characterizing the evolution of protein–protein interactions (PPIs) based on duplication and divergence. Current methods for model-based ancestral network reconstruction primarily use greedy heuristics and yield sub-optimal solutions. Results We present a new Integer Linear Programming (ILP) solution for maximum likelihood reconstruction of ancestral PPI networks using the DMC model. We prove the correctness of our solution that is designed to find the optimal solution. It can also use efficient heuristics from general-purpose ILP solvers to obtain multiple optimal and near-optimal solutions that may be …"
31,Neural network approach to predict RNA secondary structures,4,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:IjCSPb-OGe4C,"Ribonucleic acid (RNA) secondary structure predictions based on stochastic context-free grammar (SCFG) models are very complex. This paper presents a BP neural network approach for predicting RNA secondary structures based on a new representation of the RNA structure information. The new format for the secondary structure prediction results can be easily converted to the commonly-used CT format. Test results obtained with tRNA training and testing datasets show that the approach has higher prediction accuracy and greater correlation coefficients than the two best-performance SCFG models. Since computational complexity for heuristic neural network approaches are relatively simple, the method can be used to solve secondary structure prediction problems of long RNA sequences with lengths greater than 1000 nt, which are difficult with traditional folding algorithms."
32,Data-driven batch detection enhances single-cell omics data analysis,3,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:7BrZ7Jt4UNcC,"In single-cell omics studies, data are typically collected across multiple batches, resulting in batch effects: technical confounders that introduce noise and distort data distribution. Correcting these effects is challenging due to their unknown sources, nonlinear distortions, and the difficulty of accurately assigning data to batches that are optimal for integration methods."
33,Phylogenetic transfer of knowledge for biological networks,3,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8n-iVhwAAAAJ&pagesize=50&citation_for_view=8n-iVhwAAAAJ:WZBGuue-350C,"Advances in biotechnology have enabled researchers to study molecular biology from the point of view of systems, from focused efforts at functional annotation to the study of pathways, regulatory networks, protein-protein interaction networks, etc. However, direct observation of these systems has proved difficult, time-consuming, and often unreliable. Thus computational methods have been developed to infer such systems from high-throughput data, such as sequences, gene expression levels, ChIP-Seq signals, etc. For the most part, these methods have not yet proved accurate and reliable enough to be used in automated analysis pipelines. Most methods used to infer biological networks rely on data for a single organism; a few attempt to leverage existing knowledge about some related organisms. Today, however, we have data about a large variety of organisms as well as good consensus about the evolutionary relationships among these organisms, so that the latter can be used to integrate the former in a well founded manner, thereby gaining significant power in the analysis. We have coined the term Phylogenetic Transfer of Knowledge (PTK) for this approach to inference and analysis. A PTK analysis considers a family of organisms with known evolutionary relationships and"" transfers"" biological knowledge among the organisms in accordance with these relationships. The output of a PTK analysis thus includes both predicted (or refined) target data (such as networks) for the extant organisms and inferred details about their evolutionary history. While a few ad hoc inference methods used a PTK approach almost a dozen years ago, we first …"
