Rank,Title,Citations,Year,URL,Description
11,Counting-Based Reliability Estimation for Power-Transmission Grids,106,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:M05iB0D1s5AC,"Modern society is increasingly reliant on the functionality of infrastructure facilities and utility services. Consequently, there has been surge of interest in the problem of quantification of system reliability, which is known to be# P-complete. Reliability also contributes to the resilience of systems, so as to effectively make them bounce back after contingencies. Despite diverse progress, most techniques to estimate system reliability and resilience remain computationally expensive. In this paper, we investigate how recent advances in hashing-based approaches to counting can be exploited to improve computational techniques for system reliability. The primary contribution of this paper is a novel framework, RelNet, that reduces the problem of computing reliability for a given network to counting the number of satisfying assignments of a Σ 1 1 formula, which is amenable to recent hashing-based techniques developed for counting satisfying assignments of SAT formula. We then apply RelNet to ten real world power-transmission grids across different cities in the US and are able to obtain, to the best of our knowledge, the first theoretically sound a priori estimates of reliability between several pairs of nodes of interest. Such estimates will help managing uncertainty and support rational decision making for community resilience."
12,Balancing Scalability and Uniformity in SAT Witness Generator,102,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:maZDTaKrznsC,"Constrained-random simulation is the predominant approach used in the industry for functional verification of complex digital designs. The effectiveness of this approach depends on two key factors: the quality of constraints used to generate test vectors, and the randomness of solutions generated from a given set of constraints. In this paper, we focus on the second problem, and present an algorithm that significantly improves the state-of-the-art of (almost-)uniform generation of solutions of large Boolean constraints. Our algorithm provides strong theoretical guarantees on the uniformity of generated solutions and scales to problems involving hundreds of thousands of variables."
13,Assessing heuristic machine learning explanations with model counting,100,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:b0M2c_1WBrUC,"Machine Learning (ML) models are widely used in decision making procedures in finance, medicine, education, etc. In these areas, ML outcomes can directly affect humans, e.g. by deciding whether a person should get a loan or be released from prison. Therefore, we cannot blindly rely on black box ML models and need to explain the decisions made by them. This motivated the development of a variety of ML-explainer systems, including LIME and its successor \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${\textsc {Anchor}}$$\end{document}. Due to the heuristic nature of explanations produced by existing tools, it is necessary to validate them. We propose a SAT-based method to assess …"
14,Scalable quantitative verification for deep neural networks,98,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:K3LRdlH-MEoC,"Despite the functional success of deep Neural Networks, their trustworthiness remains a crucial open challenge. To address this challenge, both testing and verification techniques have been proposed. But these existing techniques provide either scalability to large networks or formal guarantees, not both. In this paper, we propose a scalable quantitative verification framework for deep Neural Networks, i.e., a test-driven approach that comes with formal guarantees that a desired probabilistic property is satisfied. Our technique performs enough tests until soundness of a formal probabilistic property can be proven. It can be used to certify properties of both deterministic and randomized DNNs. We implement our approach in a tool called PROVERO and apply it in the context of certifying adversarial robustness of DNNs. In this context, we first show a new attack-agnostic measure of robustness which offers an …"
15,On computing minimal independent support and its applications to sampling and counting,93,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:hMod-77fHWUC,"Constrained sampling and counting are two fundamental problems arising in domains ranging from artificial intelligence and security, to hardware and software testing. Recent approaches to approximate solutions for these problems rely on employing SAT solvers and universal hash functions that are typically encoded as XOR constraints of length n/2 for an input formula with n variables. As the runtime performance of SAT solvers heavily depends on the length of XOR constraints, recent research effort has been focused on reduction of length of XOR constraints. Consequently, a notion of Independent Support was proposed, and it was shown that constructing XORs over independent support (if known) can lead to a significant reduction in the length of XOR constraints without losing the theoretical guarantees of sampling and counting algorithms. In this paper, we present the first algorithmic procedure (and a …"
16,From Weighted to Unweighted Model Counting,87,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:blknAaTinKkC,Description not available
17,Approximate Probabilistic Inference via Word-Level Counting,85,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:BqipwSGYUEgC,"Hashing-based model counting has emerged as a promising approach for large-scale probabilistic inference on graphical models. A key component of these techniques is the use of xor-based 2-universal hash functions that operate over Boolean domains. Many counting problems arising in probabilistic inference are, however, naturally encoded over finite discrete domains. Techniques based on bit-level (or Boolean) hash functions require these problems to be propositionalized, making it impossible to leverage the remarkable progress made in SMT (Satisfiability Modulo Theory) solvers that can reason directly over words (or bit-vectors). In this work, we present the first approximate model counter that uses word-level hashing functions, and can directly leverage the power of sophisticated SMT solvers. Empirical evaluation over an extensive suite of benchmarks demonstrates the promise of the approach."
18,Constrained sampling and counting: Universal hashing meets sat solving,84,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:O3NaXMp0MMsC,"Constrained sampling and counting are two fundamental problems in artificial intelligence with a diverse range of applications, spanning probabilistic reasoning and planning to constrained-random verification. While the theory of these problems was thoroughly investigated in the 1980s, prior work either did not scale to industrial size instances or gave up correctness guarantees to achieve scalability. Recently, we proposed a novel approach that combines universal hashing and SAT solving and scales to formulas with hundreds of thousands of variables without giving up correctness guarantees. This paper provides an overview of the key ingredients of the approach and discusses challenges that need to be overcome to handle larger real-world instances."
19,Knowledge Compilation meets Uniform Sampling,74,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:zA6iFVUQeVQC,"Uniform sampling has drawn diverse applications in programming languages and software engineering, like in constrained-random verification (CRV), constrained-fuzzing and bug synthesis. The effectiveness of these applications depend on the uniformity of test stimuli generated from a given set of constraints. Despite significant progress over the past few years, the performance of the state of the art techniques still falls short of those of heuristic methods employed in the industry which sacrifice either uniformity or scalability when generating stimuli.In this paper, we propose a new approach to the uniform generation that builds on recent progress in knowledge compilation. The primary contribution of this paper is marrying knowledge compilation with uniform sampling: our algorithm, KUS, employs the state-of-the-art knowledge compilers to first compile constraints into d-DNNF form, and then, generates samples by making two passes over the compiled representation. We show that KUS is able to significantly outperform existing state-of-the-art algorithms, SPUR and UniGen2, by up to 3 orders of magnitude in terms of runtime while achieving a geometric speedup of 1.7× and 8.3× over SPUR and UniGen2 respectively. Also, KUS achieves a lower PAR-2 1 score, around 0.82× that of SPUR and 0.38× that of UniGen2. Furthermore, KUS achieves speedups of up to 3 orders of magnitude for incremental sampling. The distribution generated by KUS is statistically indistinguishable from that generated by an ideal uniform sampler. Moreover, KUS is almost oblivious to the number of samples requested."
20,Predicting forest fire using remote sensing data and machine learning,70,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:kRWSkSYxWN8C,"Over the last few decades, deforestation and climate change have caused increasing number of forest fires. In Southeast Asia, Indonesia has been the most affected country by tropical peatland forest fires. These fires have a significant impact on the climate resulting in extensive health, social and economic issues. Existing forest fire prediction systems, such as the Canadian Forest Fire Danger Rating System, are based on handcrafted features and require installation and maintenance of expensive instruments on the ground, which can be a challenge for developing countries such as Indonesia. We propose a novel, cost-effective, machine-learning based approach that uses remote sensing data to predict forest fires in Indonesia. Our prediction model achieves more than 0.81 area under the receiver operator characteristic (ROC) curve, performing significantly better than the baseline approach which never exceeds 0.70 area under ROC curve on the same tasks. Our model's performance remained above 0.81 area under ROC curve even when evaluated with reduced data. The results support our claim that machine-learning based approaches can lead to reliable and cost-effective forest fire prediction systems."
21,MLIC: A MaxSAT-Based Framework for Learning Interpretable Classification Rules,66,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:3s1wT3WcHBgC,"The wide adoption of machine learning approaches in the industry, government, medicine and science has renewed the interest in interpretable machine learning: many decisions are too important to be delegated to black-box techniques such as deep neural networks or kernel SVMs. Historically, problems of learning interpretable classifiers, including classification rules or decision trees, have been approached by greedy heuristic methods as essentially all the exact optimization formulations are NP-hard. Our primary contribution is a MaxSAT-based framework, called \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\mathcal {MLIC}$$\end{document}, which allows principled search for …"
22,Justicia: A stochastic SAT approach to formally verify fairness,65,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:eflP2zaiRacC,"As a technology ML is oblivious to societal good or bad, and thus, the field of fair machine learning has stepped up to propose multiple mathematical definitions, algorithms, and systems to ensure different notions of fairness in ML applications. Given the multitude of propositions, it has become imperative to formally verify the fairness metrics satisfied by different algorithms on different datasets. In this paper, we propose a stochastic satisfiability (SSAT) framework, Justicia, that formally verifies different fairness measures of supervised learning algorithms with respect to the underlying data distribution. We instantiate Justicia on multiple classification and bias mitigation algorithms, and datasets to verify different fairness metrics, such as disparate impact, statistical parity, and equalized odds. Justicia is scalable, accurate, and operates on non-Boolean and compound sensitive attributes unlike existing distribution-based verifiers, such as FairSquare and VeriFair. Being distribution-based by design, Justicia is more robust than the verifiers, such as AIF360, that operate on specific test samples. We also theoretically bound the finite-sample error of the verified fairness measure."
23,Manthan: A Data Driven Approach for Boolean Function Synthesis,61,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:tS2w5q8j5-wC,"Boolean functional synthesis is a fundamental problem in computer science with wide-ranging applications and has witnessed a surge of interest resulting in progressively improved techniques over the past decade. Despite intense algorithmic development, a large number of problems remain beyond the reach of the state of the art techniques.Motivated by the progress in machine learning, we propose \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\textsf {Manthan}$$\end{document}, a novel data-driven approach to Boolean functional synthesis. \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb …"
24,Scalable Approximation of Quantitative Information Flow in Programs,59,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:HoB7MX3m0LUC,"Quantitative information flow measurement techniques have been proven to be successful in detecting leakage of confidential information from programs. Modern approaches are based on formal methods, relying on program analysis to produce a SAT formula representing the program’s behavior, and model counting to measure the possible information flow. However, while program analysis scales to large codebases like the OpenSSL project, the formulas produced are too complex for analysis with precise model counting. In this paper we use the approximate model counter ApproxMC2 to quantify information flow. We show that ApproxMC2 is able to provide a large performance increase for a very small loss of precision, allowing the analysis of SAT formulas produced from complex code. We call the resulting technique ApproxFlow and test it on a large set of benchmarks against the state of the art. Finally, we …"
25,Principled network reliability approximation: A counting-based approach,56,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:f2IySw72cVMC,"As engineered systems expand, become more interdependent, and operate in real-time, reliability assessment is key to inform investment and decision making. However, network reliability problems are known to be# P-complete, a computational complexity class believed to be intractable, and thus motivate the quest for approximations. Based on their theoretical foundations, reliability evaluation methods can be grouped as:(i) exact or bounds,(ii) guarantee-less sampling, and (iii) probably approximately correct (PAC). Group (i) is well regarded due to its useful byproducts, but it does not scale in practice. Group (ii) scales well and verifies desirable properties, such as the bounded relative error, but it lacks error guarantees. Group (iii) is of great interest when precision and scalability are required. We introduce K-RelNet, an extended counting-based method that delivers PAC guarantees for the K-terminal reliability …"
26,On approximating total variation distance,53,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:tKAzc9rXhukC,"Total variation distance (TV distance) is a fundamental notion of distance between probability distributions. In this work, we introduce and study the problem of computing the TV distance of two product distributions over the domain . In particular, we establish the following results. 1. The problem of exactly computing the TV distance of two product distributions is -complete. This is in stark contrast with other distance measures such as KL, Chi-square, and Hellinger which tensorize over the marginals leading to efficient algorithms. 2. There is a fully polynomial-time deterministic approximation scheme (FPTAS) for computing the TV distance of two product distributions and where is the uniform distribution. This result is extended to the case where has a constant number of distinct marginals. In contrast, we show that when and are Bayes net distributions, the relative approximation of their TV distance is -hard."
27,Baital: an adaptive weighted sampling approach for improved t-wise coverage,52,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:mvPsJ3kp5DgC,"The rise of highly configurable complex software and its widespread usage requires design of efficient testing methodology. t-wise coverage is a leading metric to measure the quality of the testing suite and the underlying test generation engine. While uniform sampling-based test generation is widely believed to be the state of the art approach to achieve t-wise coverage in presence of constraints on the set of configurations, such a scheme often fails to achieve high t-wise coverage in presence of complex constraints. In this work, we propose a novel approach Baital, based on adaptive weighted sampling using literal weighted functions, to generate test sets with high t-wise coverage. We demonstrate that our approach reaches significantly higher t-wise coverage than uniform sampling. The novel usage of literal weighted sampling leaves open several interesting directions, empirical as well as theoretical, for future …"
28,IMLI: An Incremental Framework for MaxSAT-Based Learning of Interpretable Classification Rules,52,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:cFHS6HbyZ2cC,"The wide adoption of machine learning in the critical domains such as medical diagnosis, law, education had propelled the need for interpretable techniques due to the need for end users to understand the reasoning behind decisions due to learning systems. The computational intractability of interpretable learning led practitioners to design heuristic techniques, which fail to provide sound handles to tradeoff accuracy and interpretability. Motivated by the success of MaxSAT solvers over the past decade, recently MaxSAT-based approach, called MLIC, was proposed that seeks to reduce the problem of learning interpretable rules expressed in Conjunctive Normal Form (CNF) to a MaxSAT query. While MLIC was shown to achieve accuracy similar to that of other state of the art black-box classifiers while generating small interpretable CNF formulas, the runtime performance of MLIC is significantly lagging and renders …"
29,On Testing of Uniform Samplers,49,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:dfsIfKJdRG4C,"Recent years have seen an unprecedented adoption of artificial intelligence in a wide variety of applications ranging from medical diagnosis, automobile industry, security to aircraft collision avoidance. Probabilistic reasoning is a key component of such modern artificial intelligence systems. Sampling techniques form the core of the state of the art probabilistic reasoning systems."
30,Designing samplers is easy: The boon of testers,44,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:9vf0nzSNQJEC,"Given a formula , the problem of uniform sampling seeks to sample solutions of uniformly at random. Uniform sampling is a fundamental problem with a wide variety of applications. The computational intractability of uniform sampling has led to the development of several samplers that heavily rely on heuristics and are not accompanied by theoretical analysis of their distribution. Recently, Chakraborty and Meel (2019) designed the first scalable sampling tester, Barbarik, based on a grey-box sampling technique for testing if the distribution, according to which the given sampler is sampling, is close to the uniform or far from uniform. While the theoretical analysis of Barbarik provides only unconditional soundness guarantees, the empirical evaluation of Barbarik did show its success in determining that some of the off-the-shelf samplers were far from a uniform sampler. The availability of Barbarik has the potential to …"
31,Sparse hashing for scalable approximate model counting: Theory and practice,41,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:08ZZubdj9fEC,"Given a CNF formula F on n variables, the problem of model counting, also referred to as #SAT, is to compute the number of models or satisfying assignments of F. Recent years have witnessed a surge of effort towards developing efficient algorithmic techniques that combine the classical strongly 2-universal hash functions (from [Stockmeyer 1983]) with the remarkable progress in SAT solving over the past decade. These techniques augment the CNF formula F with random XOR constraints and invoke an NP oracle repeatedly on the resultant CNF-XOR formulas. In practice, the NP oracle calls are replaced by calls to a SAT solver and it is observed that runtime performance of modern SAT solvers (based on conflict-driven clause learning) on CNF-XOR formulas is adversely affected by the size of XOR constraints. The standard construction of 2-universal hash functions chooses every variable with probability p = 1/2 …"
32,WAPS: Weighted and Projected Sampling,39,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:D03iK_w7-QYC,Description not available
33,Arjun: An efficient independent support computation technique and its applications to counting and sampling,34,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:5awf1xo2G04C,"Given a Boolean formula φ over the set of variables X and a projection set P ⊆ X, then if I ⊆ P is independent support of P, then if two solutions of φ agree on I, then they also agree on P. The notion of independent support is related to the classical notion of definability dating back to 1901, and have been studied over the decades. Recently, the computational problem of determining independent support for a given formula has attained importance owing to the crucial importance of independent support for hashing-based counting and sampling techniques. In this paper, we design an efficient and scalable independent support computation technique that can handle formulas arising from real-world benchmarks. Our algorithmic framework, called Arjun1, employs implicit and explicit definability notions, and is based on a tight integration of gate-identification techniques and assumption-based framework. We …"
34,Engineering an efficient boolean functional synthesis engine,34,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:JoZmwDi-zQgC,"Given a Boolean specification between a set of inputs and outputs, the problem of Boolean functional synthesis is to synthesise each output as a function of inputs such that the specification is met. Although the past few years have witnessed intense algorithmic development, accomplishing scalability remains the holy grail. The state-of-the-art approach combines machine learning and automated reasoning to synthesise Boolean functions efficiently. In this paper, we propose four algorithmic improvements for a data-driven framework for functional synthesis: using a dependency-driven multi-classifier to learn candidate function, extracting uniquely defined functions by interpolation, variables retention, and using lexicographic MaxSAT to repair candidates. We implement these improvements in the state-of-the-art framework, called Manthan. The proposed framework is called Manthan2. Manthan2 shows significantly …"
35,Efficient distance approximation for structured high-dimensional distributions via learning,34,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bvW5Hs8AAAAJ&pagesize=50&citation_for_view=bvW5Hs8AAAAJ:738O_yMBCRsC,"We design efficient distance approximation algorithms for several classes of well-studied structured high-dimensional distributions. Specifically, we present algorithms for the following problems (where dTV is the total variation distance):"
