Rank,Title,Citations,Year,URL,Description
11,Cache-adaptive exploration: Experimental results and scan-hiding for adaptivity,8,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:d1gkVwhDpl0C,"Systems that require programs to share the cache such as shared-memory systems, multicore architectures, and time-sharing systems are ubiquitous in modern computing. Moreover, practitioners have observed that the cache behavior of an algorithm is often critical to its overall performance. Despite the increasing popularity of systems where programs share a cache, the theoretical behavior of most algorithms is not yet well understood. There is a gap between our knowledge about how algorithms perform in a static cache versus a dynamic cache where the amount of memory available to a given program fluctuates. Cache-adaptive analysis is a method of analyzing how well algorithms use the cache in the face of changing memory size. Bender ηl showed that optimal cache-adaptivity does not follow from cache-optimality in a static cache. Specifically, they proved that some cache-optimal algorithms in a static …"
12,Beyond worst-case analysis of multicore caching strategies,6,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:WF5omc3nYNoC,"Every processor with multiple cores sharing a cache needs to implement a cache-replacement algorithm. Previous work demonstrated that the competitive ratio of a large class of online algorithms, including Least-Recently-Used (LRU), grows with the length of the input. Furthermore, even offline algorithms like Furthest-In-Future, the optimal algorithm in single-core caching, cannot compete in the multicore setting. These negative results motivate a more in-depth comparison of multicore caching algorithms via alternative analysis measures. Specifically, the power of the adversary to adapt to online algorithms suggests the need for a direct comparison of online algorithms to each other. In this paper, we introduce cyclic analysis, a generalization of bijective analysis introduced by Angelopoulos et al. [SODA'07]. Cyclic analysis captures the advantages of bijective analysis while offering flexibility that makes it more …"
13,When Are Cache-Oblivious Algorithms Cache Adaptive? A Case Study of Matrix Multiplication and Sorting,4,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:8k81kl-MbHgC,"Cache-adaptive algorithms are a class of algorithms that achieve optimal utilization of dynamically changing memory. These memory fluctuations are the norm in today’s multi-threaded shared-memory machines and time-sharing caches.Bender et al.[8] proved that many cache-oblivious algorithms are optimally cache-adaptive, but that some cache-oblivious algorithms can be relatively far from optimally cache-adaptive on worstcase memory fluctuations. This worst-case gap between cache obliviousness and cache adaptivity depends on a highly-structured, adversarial memory profile. Existing cache-adaptive analysis does not predict the relative performance of cache-oblivious and cache-adaptive algorithms on non-adversarial profiles. Does the worst-case gap appear in practice, or is it an artifact of an unrealistically powerful adversary?"
14,Work-efficient parallel algorithms for accurate floating-point prefix sums,4,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:roLk4NBRz8UC,"Existing work-efficient parallel algorithms for floating-point prefix sums exhibit either good performance or good numerical accuracy, but not both. Consequently, prefix-sum algorithms cannot easily be used in scientific-computing applications that require both high performance and accuracy. We have designed and implemented two new algorithms, called CAST_BLK and PAIR_BLK, whose accuracy is significantly higher than that of the high-performing prefix-sum algorithm from the Problem Based Benchmark Suite, while running with comparable performance on modern multicore machines. Specifically, the root mean squared error of the PBBS code on a large array of uniformly distributed 64-bit floating-point numbers is 8 times higher than that of CAST_BLK and 5.8 times higher than that of PAIR_BLK. These two codes employ the PBBS three-stage strategy for performance, but they are designed to achieve high …"
15,Multicore paging algorithms cannot be competitive,4,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:eQOLeE2rZwMC,"Every processor with multiple cores sharing a cache needs to implement a page-replacement algorithm. Lopez-Ortiz and Salinger [ITCS 2012] demonstrated that competitive ratio of canonical paging algorithms such as Least-Recently-Used (LRU) and Furthest-In-Future (FIF) grows with the length of the input. In this paper, we answer an open question about the existence of competitive multicore paging algorithms in the negative. Specifically, we show that all lazy algorithms, which include all practical algorithms, cannot be competitive against the optimal offline algorithm."
16,Advanced data structures for improved cyber resilience and awareness in untrusted environments: LDRD report,4,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:zYLM7Y9cAGgC,"This report summarizes the work performed under the project ""Advanced Data Structures for Improved Cyber Resilience and Awareness in Untrusted Environments."" The goal of the project was to design, analyze, and test new data structures for cybersecurity applications. We had two major thrusts: 1) using new/improved write-optimized data structures and/or algorithms to better man- age and analyze high-speed massive-volume cyberstreams, and 2) adding security features to data structures at minimum cost. Write optimization allows data structures to better use secondary memory to store and search a larger amount of useful information. Secondary memory is large compared to main memory, but data movement to and from secondary memory must be carefully managed to run quickly enough to keep up with fast streams. The first thrust included managing cyberstreams in parallel, both multi-threaded and distributed, and improving the benchmarking infrastructure for testing new streaming data structures. We considered both (near) real-time discovery of particular patterns, and improved logging for improved forensics. We considered two kinds of security-feature problem. The first was high-performance history- independent external-memory data structures. These provide certain protections to data if a disk is stolen. We also prove some trade-offs between speed and security in this setting. The second data-security problem is more secure data look-up in secret-shared data bases. This report summarizes the project's major accomplishments, with the background to under- stand these accomplishments. It gathers the abstracts and references for …"
17,RL4Sys: A Lightweight System-driven RL Framework for Drop-in Integration in System Optimization,3,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:hC7cP41nSMkC,"Reinforcement learning (RL) has achieved notable success in complex decision-making tasks across various domains, including games, autonomous driving, and robotics. Motivated by these advances, systems researchers have explored RL for optimizing system behavior. However, practical deployment remains uncommon, as existing RL frameworks are ill-suited for system-oriented use cases, introducing substantial integration and runtime overhead in system software. To address this gap, we present RL4Sys, a lightweight RL framework designed specifically for seamless system-level integration. RL4Sys includes a minimal client that embeds easily within target systems to record trajectories and run inference from locally cached deep policies. RL4Sys’s remote RL trainers are executed asynchronously and distributed across servers, leveraging zero-copy gRPC and adaptive batching to update policies without …"
18,Improving SpGEMM Performance Through Matrix-Reordering and Cluster-wise Computation,3,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:L8Ckcad2t8MC,"Sparse matrix-sparse matrix multiplication (SpGEMM) is a key kernel in many scientific applications and graph workloads. Unfortunately, SpGEMM is bottlenecked by data movement due to its irregular memory access patterns. Significant work has been devoted to developing row reordering schemes towards improving locality in sparse operations, but prior studies mostly focus on the case of sparse-matrix vector multiplication (SpMV).In this paper, we address these issues with hierarchical clustering for SpGEMM that leverages both row reordering and cluster-wise computation to improve reuse in the second input (B) matrix with a novel row-clustered matrix format and access pattern in the first input (A) matrix. We find that hierarchical clustering can speed up SpGEMM by 1.39 × on average with low preprocessing cost (less than 20 × the cost of a single SpGEMM on about of inputs). Furthermore, we decouple …"
19,Optimizing search layouts in Packed Memory Arrays,3,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:kNdYIx-mwKoC,"This paper introduces Search-optimized Packed Memory Arrays (SPMAs), a collection of data structures based on Packed Memory Arrays (PMAs) that address suboptimal search via cache-optimized search layouts. Traditionally, PMAs and B-trees have tradeoffs between searches/inserts and scans: B-trees were faster for searches and inserts, while PMAs were faster for scans. Our empirical evaluation shows that SPMAs overcome this tradeoff for unsorted input distributions: on average, SPMAs are faster than B+-trees (a variant of B-trees optimized for scans) on all major operations. We generated datasets and search/insert workloads from the Yahoo! Cloud Serving Benchmark (YCSB) and found that SPMAs are about 2× faster than B+-trees regardless of the ratio of searches to inserts. On uniform random inputs, SPMAs are on average between 1.3× −2.3× faster than B+-trees on all operations. Finally, we vary the …"
20,Fill estimation for blocked sparse matrices and tensors,3,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:Tyk-4Ss8FVUC,"Many sparse matrices and tensors from a variety of applications, such as finite element methods and computational chemistry, have a natural aligned rectangular nonzero block structure. Researchers have designed high-performance blocked sparse operations which can take advantage of this sparse structure to reduce the complexity of storing the locations of nonzeros. The performance of a blocked sparse operation depends on how well a particular blocking scheme, or tiling of the sparse matrix into blocks, reflects the structure of nonzeros in the tensor. Since sparse tensor structure is generally unknown until runtime, blocking-scheme selection must be efficient. The fill is a quantity which, for some blocking scheme, relates the number of nonzero blocks to the number of nonzeros. Many performance models use the fill to help choose a blocking scheme. The fill is expensive to compute exactly, however. This thesis presents a sampling-based algorithm called PHIL that efficiently estimates the fill of sparse matrices and tensors in any format. Much of the thesis will appear in a paper coauthored with Peter Ahrens and Nicholas Schiefer. We provide theoretical guarantees for sparse matrices and tensors, and experimental results for matrices. The existing state-of-the-art fill-estimation algorithm, which we will call OSKI, runs in time linear in the number of elements in the tensor. In contrast, the number of samples PHIL needs to compute a fill estimate is unrelated to the number of nonzeros in the tensor. We compared PHIL and OSKI on a suite of hundreds of sparse matrices and found that on most inputs, PHIL estimates the fill at least 2 times faster and …"
21,Batch-parallel compressed sparse row: A locality-optimized dynamic-graph representation,2,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:9ZlFYXVOiuMC,"The default data structure for storing sparse graphs is Compressed Sparse Row (CSR), which enables efficient algorithms but is not designed to accommodate changes to the graph. Since many real-world graphs are dynamic (i.e., they change over time), there has been significant work towards developing dynamic-graph data structures that can support fast algorithms as well as updates to the graph. This paper introduces Batch-Parallel Compressed Sparse Row (BP-CSR), a batch-parallel data structure optimized for storing and processing dynamic graphs based on the Packed Memory Array (PMA). At a high level, Batch-Parallel Compressed Sparse Row extends Packed Compressed Sparse Row (PCSR, HPEC '18), a serial dynamic-graph data structure built on a PMA. However, since the original PCSR runs only on one thread, it cannot take advantage of the parallelism available in multithreaded machines. In contrast, Batch …"
22,Optimizing compression schemes for parallel sparse tensor algebra,2,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:Zph67rFs4hoC,"This paper studies compression techniques for parallel in-memory sparse tensor algebra. We find that applying simple existing compression schemes can lead to performance loss in some cases. To resolve this issue, we introduce an optimized algorithm for processing compressed inputs that can improve both the space usage as well as the performance compared to uncompressed inputs. We implement the compression techniques on top of a suite of sparse matrix algorithms generated by taco, a compiler for sparse tensor algebra. On a machine with 48 hyperthreads, our empirical evaluation shows that compression reduces the space needed to store the matrices by over 2 x without sacrificing algorithm performance."
23,The Locality-First Strategy for Developing Efficient Multicore Algorithm,2,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:5nxA0vEk-isC,"To scale applications on multicores up to bigger problems, software systems must be optimized both for parallelism to take full advantage of the multiple cores and for locality to exploit the memory system for cache-friendliness. Parallelization alone does not suffice to reach peak performance due to the processor-memory gap: the increasing divergence of processor and memory speeds. Locality and parallelism are difficult to optimize for independently — and even more challenging to combine — because they tend to conflict with each other. I advocate that algorithm developers employ a locality-first strategy for developing efficient parallel and cache-friendly algorithms for multicores. That is, they should first understand and exploit locality as much as possible before introducing parallelism. I argue that an algorithm developer can achieve high-performing code more easily with the locality-first strategy than with either a parallelism-first strategy or a strategy of trying to optimize both simultaneously. I present ten artifacts that leverage the locality-first strategy to create fast multicore algorithms that are simple to describe and implement. For example, locality-first data structure design in graph processing achieves about 2× speedup over the state of the art. Additionally, I prove mathematically that multicore cache-replacement algorithms that take advantage of locality outperform all other online algorithms. The other eight artifacts make similar contributions in their respective domains. Together, these artifacts demonstrate that the locality-first strategy provides an effective roadmap for algorithm developers to design and implement theoretically and …"
24,Multidimensional included and excluded sums,2,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:hqOjcs7Dif8C,"This paper presents algorithms for the included-sums and excluded-sums problems used by scientific computing applications such as the fast multipole method. These problems are defined in terms of a -dimensional array of elements and a binary associative operator~ on the elements. The included-sum problem requires that the elements within overlapping boxes cornered at each element within the array be reduced using . The excluded-sum problem reduces the elements outside each box. The weak versions of these problems assume that the operator has an inverse , whereas the strong versions do not require this assumption. In addition to studying existing algorithms to solve these problems, we introduce three new algorithms. The bidirectional box-sum (BDBS) algorithm solves the strong included-sums problem in time, asymptotically beating the classical summed-area table (SAT) algorithm, which runs in and which only solves the weak version of the problem. Empirically, the BDBS algorithm outperforms the SAT algorithm in higher dimensions by up to . The \defn{box-complement} algorithm can solve the strong excluded-sums problem in time, asymptotically beating the state-of-the-art corners algorithm by Demaine et al., which runs in time. In 3 dimensions the box-complement algorithm empirically outperforms the corners algorithm by about given similar amounts of space. The weak excluded-sums problem can be solved in time by the bidirectional box-sum complement (BDBSC) algorithm, which is a trivial extension of the BDBS algorithm. Given an operator inverse , BDBSC can beat …"
25,Online List Update with Predictions,1,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:_kc_bZDykSQC,"We consider the classic list update problem under a prediction setting, where, upon accessing any item 𝑥, a possibly faulty oracle predicts the next two times (indices in the input sequence) where 𝑥 is requested again. We present an algorithm named Penalty Distance Algorithm (PDA), which works by updating a list into a new configuration that minimizes the sum of “penalty"", the deviation of a candidate configuration from optimal partial orderings of items when projected on lists of length 2, and “distance"", which measures the cost of updating the list from its current state to the candidate configuration. We conjecture that PDA has a competitive ratio better than all existing algorithms, including offline algorithms when predictions are correct and can be combined with Move-To-Front (MTF) to offer a Pareto-efficient solution that is robust when predictions are faulty. CCS Concepts:• Theory of computation→ Online …"
26,An efficient fill estimation algorithm for sparse matrices and tensors in blocked formats,1,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:ufrVoPGSRksC,"Tensors, linear-algebraic extensions of matrices in arbitrary dimensions, have numerous applications in computer science and computational science. Many tensors are sparse, containing more than 90% zero entries. Efficient algorithms can leverage sparsity to do less work, but the irregular locations of the nonzero entries pose challenges to performance engineers. Many tensor operations such as tensor-vector multiplications can be sped up substantially by breaking the tensor into equally sized blocks (only storing blocks which contain nonzeros) and performing operations in each block using carefully tuned code. However, selecting the best block size is computationally challenging. Previously, Vuduc et al. defined the fill of a sparse tensor to be the number of stored entries in the blocked format divided by the number of nonzero entries, and showed that the fill can be used as an effective heuristic to choose a good block size. However, they gave no accuracy bounds for their method for estimating the fill, and it is vulnerable to adversarial examples. In this paper, we present a sampling-based method for finding a (1 + epsilon)-approximation to the fill of an order N tensor for all block sizes less than B, with probability at least 1 - delta, using O(B^(2N) log(B^N / delta) / epsilon^2) samples for each block size. We introduce an efficient routine to sample for all B^N block sizes at once in O(N B^N) time. We extend our concentration bounds to a more efficient bound based on sampling without replacement, using the recent Hoeffding-Serfling inequality. We then implement our algorithm and compare our scheme to that of Vuduc, as implemented in the …"
27,pdGRASS: A Fast Parallel Density-Aware Algorithm for Graph Spectral Sparsification,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:qUcmZB5y_30C,"Graph Spectral Sparsification (GSS) identifies an ultra-sparse subgraph, or sparsifier, whose Laplacian matrix closely approximates the spectral properties of the original graph, enabling substantial reductions in computational complexity for computationally intensive problems in scientific computing. The state-of-the-art method for efficient GSS is feGRASS, consisting of two steps: 1) spanning tree generation and 2) off-tree edge recovery. However, feGRASS suffers from two main issues: 1) difficulties in parallelizing the recovery step for strict data dependencies, and 2) performance degradation on skewed inputs, often requiring multiple passes to recover sufficient edges.To address these challenges, we propose parallel density-aware Graph Spectral Sparsification (pdGRASS), a parallel algorithm that organizes edges into disjoint subtasks without data dependencies between them, enabling efficient parallelization …"
28,Bridging Cache-Friendliness and Concurrency: A Locality-Optimized In-Memory B-Skiplist,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:7PzlFSSx8tAC,"Skiplists are widely used for in-memory indexing in many key-value stores, such as RocksDB and LevelDB, due to their ease of implementation and simple concurrency control mechanisms. However, traditional skiplists suffer from poor cache locality, as they store only a single element per node, leaving performance on the table. Minimizing last-level cache misses is key to maximizing in-memory index performance, making high cache locality essential. In this paper, we present a practical concurrent B-skiplist that enhances cache locality and performance while preserving the simplicity of traditional skiplist structures and concurrency control schemes. Our key contributions include a top-down, single-pass insertion algorithm for B-skiplists and a corresponding simple and efficient top-down concurrency control scheme. On 128 threads, the proposed concurrent B-skiplist achieves between 2 × –9 × higher throughput …"
29,A Work-Optimal Parallel Algorithm for Aligning Sequences to Genome Graphs,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:dhFuZR0502QC,"Representing genetic variations among a population of individuals in the form of a genome graph, and using the graph as a reference instead of the genome of a single individual, are central techniques in the fast-emerging area of pangenomics. A fundamental problem in pangenomics is to align a DNA sequence simultaneously against all reference genomes through sequence-to-graph alignment. The sequential approach to the problem uses dynamic programming and takes time, where is the length of the DNA sequence that is aligned and is the number of edges in the genome graph. In this paper, we present ParSGA, the first parallel algorithm for the sequence-to-graph alignment problem. Prior works on parallelization only addressed the embarrassingly parallel problem of mapping numerous DNA sequences independently, but each sequentially, to the genome graph. In contrast, ParSGA aligns a single …"
30,"Dynamic Graphs, End-to-End: Containers, Frameworks, and Benchmarks",0,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcguQt4AAAAJ&pagesize=50&citation_for_view=ZcguQt4AAAAJ:Wp0gIr-vW9MC,"This month, in the Distributed Computing Column, Helen Xu is discussing everything you need to know about how to design efficient parallel applications that operate on dynamic graphs! She focuses on three key aspects:(1) How do you design the containers (ie, data structures) that encapsulate the dynamic graph?(2) What is the right framework (ie, interface) for interacting with a dynamic graph?(3) How do you fairly benchmark the performance of your parallel application for dynamic graphs?To answer these questions, she discusses two main results. First, she presents a new container for dynamic graphs called F-Graph. F-Graph is a multicore batchparallel dynamic-graph system that is optimized for spatial locality. It is built on top of a batch-parallel packed-memory array, yielding fast performance for a variety of graph applications. Next, she presents BYO, a unified framework for large-scale graph containers designed to facilitate benchmarking. BYO provides a simple and abstract container API, along with a clean interface. She then uses BYO to evaluate 27 different graph containers on 10 different graph algorithms using 10 large graph datasets. The resulting data illuminates the issues and tradeoffs involved in designing parallel applications for dynamic graphs. Overall, then, this article by Helen Xu provides significant insight into both the theory and practice of efficient parallel computation for dynamic graphs."
